x,y,z,type,bodyId_post
20949,22134,47720,post,
23102,23077,47463,post,
21837,21952,47770,post,
25118,21714,47209,post,
25117,21736,47155,post,
21134,22335,47495,post,
21532,22199,47368,post,
25470,24238,46767,post,
25379,24176,46671,post,
24346,20910,46442,post,
25386,24186,47093,post,
26568,23584,46157,post,
21760,23436,48027,post,
21716,23372,48027,post,
21476,23411,48033,post,
21471,23412,48029,post,
25015,23703,45744,post,
22263,22924,46996,post,
21300,22285,47359,post,
21423,22294,47325,post,
22817,23393,47357,post,
24860,22156,47119,post,
25572,19553,44808,post,
31791,24444,44247,post,
31789,24442,44245,post,
25518,19668,44699,post,
28758,21329,43214,post,
25805,20200,45451,post,
24644,19513,44530,post,
24479,19555,44382,post,
24580,19515,44279,post,
25577,23735,44773,post,
27118,19539,44005,post,
24340,22287,45987,post,
24270,22283,46049,post,
24343,22260,45970,post,
24314,22272,46003,post,
24892,22219,45704,post,
24891,22210,45706,post,
25838,22833,45553,post,
26589,22377,44926,post,
29526,25410,47789,post,
28602,23734,47594,post,
30408,24368,47983,post,
24319,22361,48640,post,
23760,23255,47832,post,
21150,22122,47916,post,
25671,22788,47846,post,
26135,23544,47622,post,
25547,23448,47388,post,
28362,23203,47532,post,
27354,23179,47510,post,
21463,22218,47737,post,
21863,22093,47697,post,
27386,23162,47491,post,
25385,23194,47384,post,
21780,22130,47459,post,
24364,22365,48496,post,
24368,22368,48499,post,
24354,22252,48474,post,
28756,24272,48081,post,
30374,24298,47992,post,
28760,24257,48016,post,
26151,24080,47932,post,
25398,24149,46729,post,
30067,25872,47073,post,
30858,26832,47266,post,
24080,21106,46376,post,
29900,23478,46719,post,
22178,23026,48175,post,
29640,23634,47991,post,
29796,23757,47887,post,
24374,22101,48291,post,
24360,22078,48300,post,
20375,22083,48275,post,
26161,23591,47639,post,
24373,21961,48304,post,
24314,24190,47004,post,
30230,25980,47453,post,
28718,24208,47864,post,
30130,25905,47456,post,
28398,23587,46857,post,
23871,23276,47988,post,
27732,24212,47337,post,
26987,24710,47441,post,
27068,24783,47404,post,
30337,23622,47598,post,
25684,21552,47094,post,
25659,21507,47028,post,
32712,27297,46800,post,
27740,24185,47395,post,
32572,27333,46716,post,
32572,27331,46717,post,
25163,23864,46491,post,
29200,22868,45873,post,
32711,27722,46820,post,
32803,27725,46737,post,
29379,23142,44281,post,
29371,23136,44234,post,
33015,26738,45539,post,
25706,18988,44147,post,
25631,18980,44069,post,
26564,19172,43985,post,
28832,22700,43209,post,
28291,21357,43325,post,
28280,21321,43309,post,
26061,21741,48140,post,
25914,21698,48007,post,
25931,21646,48013,post,
25733,21489,47146,post,
24457,21183,47841,post,
24460,21182,47826,post,
25073,21756,47497,post,
25065,21753,47489,post,
29599,24268,48291,post,
29372,25293,48201,post,
27000,24051,47896,post,
29395,25376,48246,post,
30550,26447,47963,post,
30532,26439,47963,post,
27103,23625,48058,post,
27004,23711,48040,post,
29613,23610,47972,post,
30199,23629,47064,post,
28298,23649,46939,post,
29562,23543,47954,post,
28329,23608,46963,post,
26926,24078,47799,post,
28523,22979,47014,post,
28502,22935,46976,post,
28112,23870,47728,post,
28096,23885,47681,post,
28754,22059,47133,post,
29267,23126,45669,post,
29286,23108,45593,post,
32362,27368,46713,post,
32293,27348,46658,post,
29590,23051,47235,post,
29923,21716,45578,post,
29929,21713,45568,post,
29628,23499,44954,post,
29625,23487,44961,post,
30138,23432,43865,post,
29304,23226,43830,post,
29168,22810,43548,post,
29100,22774,43707,post,
28706,22587,43353,post,
28781,22615,43282,post,
28693,22592,43260,post,
28706,22595,43270,post,
28432,22614,43007,post,
28434,22654,42925,post,
28406,22646,42891,post,
24497,23865,48007,post,
23845,21000,46674,post,
25906,22181,46260,post,
22796,22622,45205,post,
22534,22369,46907,post,
23006,22802,46578,post,
29250,25286,47186,post,
25047,23381,45200,post,
24995,23414,45257,post,
24986,23419,45079,post,
23934,21442,44432,post,
23924,21430,44433,post,
24171,21394,44155,post,
28553,22999,47893,post,
28624,23047,47756,post,
28681,23006,47779,post,
28643,22996,47779,post,
28615,22967,47788,post,
27831,23923,48166,post,
28533,23045,47891,post,
28533,23045,47892,post,
28868,23767,47545,post,
28835,23730,47474,post,
26538,25492,49436,post,
24894,25519,50016,post,
23592,25181,50294,post,
23590,25207,50199,post,
27231,24985,47678,post,
21939,22351,47366,post,
25690,22861,46732,post,
24877,22793,46684,post,
25504,22997,46604,post,
23761,22495,46760,post,
23623,22486,46727,post,
23890,22445,46746,post,
23871,22402,46678,post,
23594,22455,46682,post,
29389,25314,47275,post,
30381,26320,47442,post,
30376,26314,47452,post,
25590,22967,46888,post,
22384,22223,47170,post,
23899,23038,44783,post,
21226,21987,47255,post,
21131,22012,47263,post,
24136,23015,44917,post,
25319,25421,50639,post,
25177,25459,50852,post,
24794,25665,51094,post,
28648,24209,48196,post,
22594,24327,48856,post,
23776,24411,47874,post,
22433,22554,48067,post,
22424,22511,48037,post,
23060,23388,47778,post,
22355,22532,47985,post,
22994,21203,48004,post,
22531,22513,47867,post,
23752,21119,47697,post,
23790,21130,47638,post,
23522,20790,47597,post,
24244,21630,48439,post,
23810,24498,47851,post,
22459,22503,48164,post,
24343,22362,46135,post,
22859,23588,47386,post,
28561,20926,43082,post,
28185,23532,46635,post,
31170,24267,44652,post,
31185,24283,44583,post,
31163,24245,44611,post,
32044,27444,46803,post,
32080,27474,46717,post,
32042,27456,46683,post,
33446,27218,44842,post,
33468,27185,44822,post,
31071,24275,44508,post,
33335,26593,44918,post,
33312,26589,44891,post,
33321,26522,44854,post,
23890,19021,43659,post,
33684,27609,44723,post,
33629,27599,44684,post,
33591,27517,44713,post,
30830,23646,44272,post,
30819,23627,44257,post,
32602,26222,44875,post,
30880,23760,44314,post,
30761,23637,44329,post,
28537,22746,46456,post,
28168,23507,46603,post,
33487,27324,44788,post,
33619,27231,44812,post,
33592,27202,44774,post,
32483,25921,44666,post,
32634,26160,44706,post,
30336,22923,44002,post,
30310,22855,43971,post,
30628,23147,43972,post,
30487,23119,44033,post,
30606,23154,43937,post,
31243,24489,44697,post,
31177,24445,44666,post,
31169,24438,44663,post,
31256,24465,44578,post,
24474,19720,44036,post,
23655,24664,49651,post,
25303,25056,50075,post,
25296,25056,50082,post,
25305,25054,50069,post,
25326,25160,50104,post,
25316,25134,50124,post,
25395,25177,50074,post,
25391,25165,50069,post,
23585,24667,49690,post,
23572,24553,49697,post,
27271,25245,48054,post,
27247,25238,48043,post,
28033,25022,48154,post,
26601,24506,47293,post,
26600,24517,47280,post,
26560,24405,47258,post,
26561,24404,47257,post,
26733,25329,47027,post,
26742,25280,47036,post,
26731,25334,47025,post,
27013,25218,47308,post,
27006,25167,47360,post,
27018,25210,47319,post,
27828,25091,47290,post,
27837,25073,47253,post,
27913,25094,47191,post,
27912,25091,47188,post,
25829,24293,47253,post,
28038,25031,48122,post,
27882,24969,48124,post,
26879,25096,47430,post,
25731,24236,47205,post,
26539,25496,46573,post,
26473,25491,46537,post,
26604,25530,46493,post,
28862,25050,47817,post,
28865,25065,47811,post,
28827,25007,47803,post,
28802,25018,47798,post,
26877,25082,47418,post,
28476,24954,47584,post,
28038,25031,48118,post,
28435,25090,47527,post,
28406,25076,47523,post,
25352,23572,48504,post,
24452,22870,47816,post,
24523,22937,47697,post,
27113,24986,47415,post,
27182,24928,47399,post,
25372,23440,48459,post,
25084,23232,47463,post,
21114,22395,47468,post,
23829,21227,47695,post,
31509,27769,47252,post,
31632,27823,47193,post,
31604,27720,47201,post,
27344,23759,46762,post,
24893,24089,46281,post,
30252,24401,47748,post,
24810,23939,46308,post,
29458,23620,47998,post,
27920,23612,47761,post,
24843,22240,48278,post,
24881,22208,48290,post,
24809,22048,48237,post,
24867,22222,48150,post,
24384,21939,48276,post,
29813,24370,46897,post,
24804,23786,46147,post,
27097,24935,47263,post,
27505,25017,47135,post,
26610,24878,47106,post,
29492,23566,47968,post,
26795,21742,46714,post,
32619,27607,46514,post,
30189,24282,47739,post,
25081,23161,47909,post,
28584,24029,47757,post,
28733,23965,47772,post,
28473,23978,47677,post,
29994,23351,45899,post,
24280,23924,47337,post,
24081,23797,47499,post,
24595,21530,46921,post,
27460,23504,47306,post,
24911,23405,47178,post,
22672,23642,47229,post,
22645,23603,47213,post,
27393,23088,47181,post,
32813,25771,45078,post,
33800,27331,44982,post,
32498,27747,46840,post,
32487,27675,46637,post,
33690,27107,44892,post,
30339,23477,44536,post,
25641,19344,44585,post,
25509,19616,44640,post,
33050,26607,45579,post,
32641,25375,44980,post,
28511,21290,43217,post,
28529,21421,43167,post,
30462,23295,44257,post,
29088,20259,43074,post,
29226,20398,43034,post,
29173,20319,43080,post,
30260,22881,44074,post,
29099,23036,44029,post,
30285,22841,44002,post,
29083,23053,43946,post,
24490,18991,44496,post,
25704,19151,44359,post,
25053,19075,44389,post,
25583,19115,44353,post,
30159,23515,44667,post,
25655,19238,44395,post,
30435,23549,44550,post,
30227,23408,44552,post,
31750,24480,44582,post,
26547,19089,44155,post,
30790,23569,44595,post,
32000,24825,44682,post,
31864,24656,44623,post,
28144,22550,42460,post,
28690,22606,43377,post,
28591,22569,43265,post,
27971,22378,42450,post,
26586,19180,44007,post,
28471,22529,43254,post,
28585,21938,43093,post,
28525,21789,43101,post,
28584,21833,43084,post,
28569,21003,43157,post,
25618,23688,46042,post,
25686,23691,46141,post,
25681,23694,46111,post,
29686,22742,46289,post,
32557,27488,46508,post,
30346,24018,45677,post,
30411,23984,45587,post,
29994,23368,45889,post,
30055,23393,45762,post,
30055,25449,46564,post,
29978,25442,46567,post,
32763,26387,45145,post,
32779,26441,45094,post,
29370,22367,46860,post,
30465,24027,45558,post,
29809,23198,45743,post,
32856,26309,45154,post,
25817,19454,44825,post,
32866,26288,45149,post,
32700,26312,45092,post,
32602,27485,46735,post,
32483,27621,46616,post,
32558,27479,46661,post,
30452,24288,45562,post,
31526,24461,44504,post,
31386,24422,44490,post,
31491,24479,44421,post,
31494,24487,44419,post,
31552,24397,44403,post,
31454,24470,44421,post,
24617,22991,45382,post,
32725,26335,45005,post,
25664,19194,44717,post,
30712,23674,44385,post,
30311,23435,44506,post,
25653,19320,44774,post,
25568,19252,44690,post,
30453,23505,44478,post,
25968,19491,44768,post,
30696,23541,44419,post,
32492,25562,45047,post,
32500,25588,45037,post,
29762,22710,46437,post,
32638,25590,44983,post,
30519,23104,44091,post,
29491,22838,44235,post,
24608,23112,45021,post,
33103,27215,45968,post,
24605,23101,44988,post,
24605,23101,44940,post,
33230,27206,45953,post,
24597,23094,44940,post,
30595,22927,44061,post,
30469,22939,44070,post,
30492,22900,44090,post,
30548,22796,44055,post,
25898,19140,44514,post,
25899,19139,44417,post,
25731,19216,44428,post,
25658,19316,44348,post,
25784,19231,44369,post,
28762,21176,43413,post,
28750,21030,43317,post,
28763,21005,43319,post,
27776,25211,47574,post,
24937,24322,47158,post,
24264,24185,47041,post,
25519,23843,45927,post,
24105,23906,47760,post,
28806,22494,43831,post,
25716,22915,46758,post,
25391,22297,46679,post,
25383,22306,46678,post,
25302,24325,46376,post,
24822,22675,45466,post,
25861,22788,45300,post,
24676,22780,45256,post,
24606,22772,45258,post,
24489,22778,45202,post,
24406,22840,45222,post,
23182,22374,44955,post,
26038,21318,44547,post,
25967,21257,44536,post,
27602,25055,47988,post,
29268,24946,47959,post,
26491,25639,49319,post,
26602,25533,49323,post,
28462,23987,46648,post,
30306,26458,47599,post,
23184,22374,46711,post,
21702,23364,48057,post,
21839,23375,48016,post,
29649,26354,47612,post,
29880,24640,47107,post,
26329,23177,46338,post,
25984,23128,46465,post,
25821,23095,46422,post,
26219,23221,46403,post,
23652,22505,46555,post,
23633,22506,46570,post,
28317,23899,46687,post,
28317,23899,46688,post,
25557,19458,44832,post,
22746,20328,44432,post,
22690,20288,44160,post,
22547,20296,44134,post,
26022,19465,43845,post,
24427,21559,48319,post,
24429,21537,48297,post,
30129,23323,47673,post,
29935,23415,47533,post,
30018,23513,47466,post,
27913,23509,47458,post,
30051,23487,47440,post,
28469,23103,47465,post,
28479,23096,47476,post,
29522,23263,47432,post,
27405,21790,47567,post,
28708,24085,47965,post,
28611,24155,47944,post,
28679,24135,47892,post,
28579,24141,47875,post,
31590,27453,47182,post,
26967,23815,48062,post,
28631,24038,47955,post,
30393,26339,47321,post,
26528,23829,47943,post,
26515,23835,47941,post,
26583,23841,47873,post,
27063,23731,48121,post,
27043,23744,48070,post,
27107,23709,48053,post,
29531,22766,46709,post,
26822,24311,47060,post,
32647,27590,46431,post,
32648,27575,46430,post,
32684,27594,46406,post,
29275,23401,45866,post,
28260,23946,47274,post,
29348,23350,45698,post,
28037,23638,47539,post,
27955,23636,47529,post,
27951,23637,47527,post,
27969,23610,47519,post,
29101,22039,46928,post,
28151,23116,47275,post,
28092,23162,47215,post,
30864,24256,44355,post,
30882,24276,44306,post,
32386,25299,45059,post,
30971,24378,44369,post,
30248,23396,44507,post,
29421,23392,45241,post,
29414,23384,45196,post,
28625,22637,46393,post,
30145,23360,44610,post,
30065,23445,43539,post,
28797,22491,43731,post,
28792,22410,43687,post,
28818,22467,43825,post,
30083,23430,43489,post,
28991,21982,43321,post,
28978,21978,43328,post,
28995,22029,43228,post,
29431,25982,47422,post,
29439,25988,47420,post,
26464,24738,50917,post,
26453,24705,50870,post,
24765,25736,51020,post,
25165,25459,51145,post,
25160,25451,51150,post,
25821,25372,51165,post,
26327,25152,51142,post,
23259,24320,50250,post,
23206,24317,50252,post,
26889,24885,48424,post,
26888,24887,48417,post,
25067,23717,48831,post,
30105,23399,47839,post,
24436,21343,48038,post,
24430,21331,48036,post,
24386,21201,47981,post,
25711,21183,47261,post,
24350,22049,48419,post,
24397,21994,48447,post,
24377,21999,48350,post,
24359,21939,48326,post,
25853,23439,46721,post,
33354,27566,44611,post,
33417,27575,44640,post,
30747,23123,44235,post,
30512,22977,44183,post,
29777,22936,43823,post,
29778,22921,43814,post,
25119,19156,44411,post,
29659,22803,43770,post,
30942,23636,44759,post,
29665,22808,43767,post,
32007,24925,44516,post,
31887,24868,44474,post,
33703,27179,44780,post,
25539,25211,49851,post,
25160,22948,48393,post,
25358,23261,48211,post,
26254,23014,46666,post,
30534,26609,48060,post,
28325,23638,47953,post,
28291,23644,47965,post,
28296,23625,47965,post,
26364,23730,47616,post,
28339,24372,47441,post,
30345,26225,47438,post,
26829,23812,46902,post,
26260,23788,47615,post,
29240,23674,47405,post,
29460,23195,46493,post,
21270,23569,48142,post,
21273,23555,48141,post,
21319,23529,48108,post,
29397,25826,47683,post,
29446,25765,47752,post,
29443,25753,47741,post,
29549,25839,47646,post,
29388,25829,47671,post,
29533,25927,47918,post,
29540,25927,47918,post,
29332,25911,47327,post,
29471,25811,47950,post,
29575,25833,47903,post,
29427,25806,47949,post,
29483,25818,47609,post,
29451,25810,47503,post,
29445,25804,47506,post,
29448,25951,47520,post,
29437,25841,47440,post,
24850,21600,47125,post,
23421,20747,47544,post,
26795,24859,46954,post,
26863,23764,47624,post,
26861,23756,47612,post,
26918,23686,47614,post,
29946,24020,47211,post,
24880,21628,47070,post,
31129,24481,44538,post,
29864,23294,45268,post,
32741,25867,44942,post,
32214,25444,44943,post,
31225,24491,44621,post,
24383,21177,47240,post,
25315,22381,48430,post,
25693,21535,46462,post,
29211,23783,47056,post,
33456,26801,44881,post,
33095,27147,46165,post,
33184,27162,46124,post,
33135,27173,46133,post,
25314,21427,42807,post,
25373,21388,42795,post,
26006,19124,44500,post,
26139,19272,44520,post,
26129,19272,44514,post,
25269,19018,44285,post,
25258,18996,44274,post,
25105,18818,44146,post,
24485,18779,44080,post,
24385,18747,43994,post,
24271,21097,43775,post,
25770,21519,47920,post,
30069,23251,47748,post,
29996,23436,47942,post,
26720,21526,46635,post,
28299,24150,47166,post,
29325,23442,44807,post,
26035,19724,43832,post,
28818,21960,43225,post,
28805,22016,43230,post,
29398,25822,48378,post,
23733,21783,46465,post,
29988,23347,45274,post,
30795,23581,44626,post,
30805,23556,44594,post,
30581,22708,44053,post,
29022,25206,47966,post,
29023,25215,47943,post,
29384,25493,48095,post,
29381,25510,48089,post,
29421,25475,48069,post,
29395,25463,47991,post,
27852,25158,47306,post,
27969,25196,47289,post,
28810,25083,47804,post,
28092,25525,47537,post,
28148,25501,47582,post,
28111,25524,47541,post,
29942,26477,48185,post,
26717,23860,46687,post,
24470,22845,46597,post,
26301,23088,46790,post,
25994,23260,46702,post,
27328,24997,47292,post,
24951,21219,46133,post,
27081,22227,45986,post,
25787,21291,46862,post,
22534,22010,47172,post,
26224,23616,45294,post,
23609,22558,46594,post,
26110,23319,46539,post,
24338,22254,45946,post,
25062,22606,45514,post,
25061,22620,45505,post,
32505,27767,48040,post,
32676,27414,47695,post,
32661,27351,47673,post,
32677,27273,47608,post,
32703,27228,47542,post,
32706,27226,47530,post,
32690,27198,47524,post,
32723,27279,47382,post,
32651,27210,47309,post,
32649,27220,47257,post,
20260,21968,48057,post,
20227,21830,48005,post,
20235,21870,47999,post,
20200,21804,47923,post,
29489,23547,47795,post,
29586,23519,47749,post,
25634,22292,48052,post,
21243,22276,47968,post,
25348,22143,47953,post,
24419,21462,48109,post,
24266,21394,48098,post,
21492,22337,47706,post,
21648,22292,47680,post,
21573,22312,47653,post,
21070,22230,47858,post,
20845,22194,47833,post,
21156,22168,47847,post,
21166,22222,47800,post,
25456,22180,47767,post,
20820,22131,47782,post,
20134,21735,47870,post,
20107,21654,47863,post,
23201,22756,47493,post,
29904,26359,48139,post,
29934,23970,48187,post,
30120,24187,48110,post,
30016,24124,48195,post,
31346,27898,47730,post,
31315,27786,47701,post,
29211,25143,48047,post,
29825,26198,48092,post,
29822,26195,48084,post,
29803,26162,48035,post,
29759,26157,48041,post,
29755,26040,48092,post,
29929,23348,46644,post,
27928,24337,47157,post,
26187,24440,47083,post,
26708,23781,47707,post,
31118,27238,47184,post,
31050,27177,47107,post,
29092,24356,47034,post,
20339,22079,48237,post,
20352,22073,48257,post,
26939,24442,46958,post,
20294,22030,48168,post,
20294,22026,48167,post,
28863,23804,46172,post,
24449,21437,48266,post,
24383,21399,48273,post,
24148,21279,48148,post,
29468,23178,46285,post,
25634,23995,45986,post,
25679,23878,45987,post,
29344,25089,48120,post,
25661,23871,45902,post,
28612,23842,47862,post,
26530,24037,47754,post,
26514,24042,47721,post,
28704,23817,47697,post,
25443,23852,47354,post,
25357,24069,47336,post,
25452,23889,47324,post,
25336,24036,47286,post,
25676,24347,46383,post,
29472,22937,44376,post,
25941,19166,43698,post,
24652,19468,44591,post,
29937,23368,46595,post,
24773,21429,43223,post,
24799,21445,43209,post,
25008,23443,44883,post,
25619,23314,43407,post,
31249,27376,47099,post,
25293,21562,42897,post,
25761,23296,48440,post,
25438,23537,48148,post,
25370,23648,48288,post,
25412,23555,48115,post,
25414,23568,48102,post,
25467,21682,46334,post,
25395,21640,46336,post,
24487,21496,47087,post,
25600,24474,46559,post,
25626,24455,46500,post,
25585,24366,46456,post,
24646,20661,44536,post,
24653,20652,44537,post,
24119,21456,43284,post,
22708,22632,47941,post,
22974,23463,47791,post,
22998,23465,47768,post,
25593,23226,47855,post,
22902,22675,47829,post,
22928,22727,47819,post,
25604,22343,47790,post,
25601,23386,47462,post,
25129,23195,47501,post,
27253,23146,47381,post,
21972,21964,47799,post,
27189,23064,47426,post,
22038,21940,47802,post,
25430,22516,47598,post,
25206,22762,47529,post,
24650,22154,47456,post,
24618,22186,47388,post,
23262,23812,46638,post,
23678,24186,47959,post,
24710,23871,46315,post,
24739,23876,46263,post,
24359,23794,46213,post,
29882,23503,46310,post,
22601,22991,46891,post,
23151,23597,47614,post,
23213,23868,47261,post,
24883,21616,46934,post,
22689,23466,47227,post,
24918,23402,47166,post,
24340,24256,47440,post,
24335,24257,47375,post,
25161,23839,46490,post,
24669,23931,46444,post,
23980,20887,46973,post,
26736,24969,46344,post,
30756,23897,44274,post,
30765,23889,44190,post,
32888,26044,44905,post,
32782,25986,44932,post,
32874,26042,44865,post,
32724,25990,44586,post,
25884,19100,44333,post,
29481,23910,46719,post,
26150,20430,44221,post,
24538,19083,44057,post,
26535,19107,43870,post,
23550,21166,48240,post,
24019,21254,47974,post,
27162,21913,47782,post,
27181,21915,47783,post,
25801,21218,47400,post,
25844,21218,47373,post,
29283,24251,48262,post,
29506,25249,47986,post,
30044,24623,47067,post,
24168,24558,47871,post,
29897,24537,47144,post,
26125,19074,43775,post,
24290,18897,43708,post,
29385,23609,45177,post,
29374,23145,44284,post,
29340,23149,44249,post,
29283,23088,44175,post,
28241,20901,43151,post,
29289,23208,43838,post,
29292,23216,43836,post,
29229,23159,43858,post,
26343,19266,44146,post,
28687,22160,43287,post,
26266,19238,44002,post,
25832,19413,43787,post,
28487,21533,43214,post,
26608,24315,48109,post,
32370,27907,45874,post,
32364,27903,45869,post,
29095,20236,43119,post,
23282,23863,46939,post,
25683,23326,47303,post,
25656,23313,47309,post,
28300,25556,47620,post,
28388,25479,47645,post,
29629,26325,47666,post,
28452,25522,47614,post,
24964,24928,47875,post,
24918,24990,47625,post,
27528,23393,47778,post,
29557,23445,47682,post,
29452,23424,47689,post,
27582,23290,47762,post,
29439,23284,47661,post,
26941,22141,47993,post,
30023,23232,47797,post,
30006,23206,47768,post,
29498,23274,47649,post,
28355,23168,47643,post,
28335,23048,47636,post,
26375,23870,47950,post,
27824,23893,47922,post,
26363,23913,47945,post,
30558,26471,47906,post,
30540,26448,47916,post,
28022,23988,47602,post,
28022,23992,47593,post,
31037,27138,47131,post,
29335,23183,46605,post,
28439,23688,47632,post,
28614,22890,47063,post,
28573,22943,47001,post,
26416,23825,47871,post,
27425,23822,47673,post,
27416,23849,47823,post,
26390,23943,47768,post,
26515,23975,47662,post,
26422,23919,47651,post,
29687,23960,47300,post,
29673,23862,47362,post,
29687,23874,47339,post,
29661,23956,47271,post,
28441,23700,47564,post,
28376,23769,47520,post,
25052,25000,47807,post,
24981,24910,47787,post,
27913,22780,47291,post,
27993,22658,47127,post,
27883,22696,47147,post,
26183,19308,43780,post,
25857,19381,43682,post,
31086,24609,44509,post,
29332,23078,46545,post,
29339,23259,46481,post,
29296,23230,46471,post,
28221,20831,43178,post,
29863,23293,44986,post,
30135,23379,43929,post,
29847,23330,44937,post,
30139,23307,43845,post,
26348,19350,43838,post,
24094,21034,46397,post,
22788,22330,47081,post,
22790,22325,47078,post,
21864,23901,49057,post,
30017,24150,48407,post,
24671,24858,49749,post,
24600,24961,49697,post,
21980,23973,49162,post,
29807,26191,48139,post,
30091,24242,48341,post,
29955,24142,48260,post,
29831,24479,48242,post,
29797,24484,48245,post,
30025,24354,48319,post,
29893,24527,48242,post,
31364,27410,47357,post,
31755,27595,47160,post,
31436,27598,47230,post,
31372,27748,47655,post,
30477,26822,47856,post,
30543,26854,47790,post,
31632,27654,47088,post,
29449,25244,48215,post,
29442,25236,48190,post,
29541,25218,48190,post,
31260,27515,47595,post,
31165,27523,47551,post,
29668,25103,48026,post,
29558,25504,48209,post,
29867,26498,47935,post,
29738,26162,48086,post,
29566,25668,48232,post,
29460,25811,48145,post,
29569,25727,48174,post,
29468,25679,48128,post,
29739,26049,48106,post,
29553,25906,48119,post,
30907,27086,47570,post,
30781,27031,47578,post,
29540,25805,48095,post,
29921,24331,47526,post,
27856,24999,47229,post,
29549,25484,48095,post,
29632,26328,47646,post,
29724,25082,48049,post,
32619,27849,46253,post,
32182,27812,45911,post,
32192,27808,45903,post,
25339,22257,45951,post,
25333,22261,45946,post,
25275,22228,45925,post,
25275,22227,45926,post,
25288,22229,45826,post,
25200,21354,45390,post,
25351,21254,45332,post,
24526,22559,45505,post,
24508,22559,45508,post,
24511,22555,45503,post,
24719,22613,45487,post,
25307,21117,45348,post,
25261,21164,45277,post,
25452,20981,45225,post,
28307,23696,48100,post,
24612,23846,45704,post,
25709,21115,44083,post,
29382,25815,47665,post,
30413,26331,47353,post,
30284,26231,47149,post,
29793,26129,47118,post,
29779,26131,47116,post,
31133,27138,47406,post,
31103,27216,47214,post,
31107,27058,47407,post,
29468,25817,47571,post,
28280,25526,47430,post,
28235,25431,47477,post,
24132,26162,50748,post,
23644,25986,50264,post,
24166,26156,50648,post,
24148,26167,50655,post,
25809,23363,48353,post,
26678,24546,48352,post,
25985,23106,47888,post,
25236,24618,47513,post,
26233,25418,49602,post,
26235,25409,49598,post,
25852,25472,49670,post,
24961,25215,49646,post,
22374,23296,47538,post,
30723,27187,47552,post,
30502,27050,47606,post,
30176,26964,47826,post,
30172,26958,47831,post,
27398,25031,47615,post,
26383,25660,48833,post,
26338,25651,48901,post,
26373,25647,48849,post,
23688,25260,49796,post,
23656,25048,49648,post,
23206,24900,49509,post,
23197,24861,49474,post,
29306,25283,47259,post,
29261,25281,47206,post,
30508,24239,45647,post,
30318,23518,45731,post,
30319,23474,45616,post,
29762,22101,46425,post,
31191,27189,47439,post,
31108,27058,47407,post,
31109,27060,47409,post,
31116,27067,47402,post,
29423,25215,47820,post,
29341,25249,47777,post,
29434,25199,47801,post,
23011,23338,50107,post,
23019,23343,50261,post,
23086,23352,50217,post,
23079,23341,50228,post,
22983,23331,50235,post,
22669,22310,48051,post,
22806,22438,47930,post,
22728,22345,47947,post,
22744,22335,47917,post,
22869,22420,47797,post,
23378,21999,46818,post,
23365,21912,46788,post,
23262,21912,46795,post,
23328,21996,46757,post,
23364,21905,46765,post,
23363,21935,46723,post,
23275,21901,46781,post,
23343,21916,46653,post,
23338,21920,46652,post,
23426,22034,46839,post,
23386,22014,46817,post,
25179,22549,47254,post,
26958,24998,47892,post,
22939,23314,47400,post,
28360,25190,48287,post,
28331,25250,48142,post,
28116,25395,48256,post,
22199,23208,47923,post,
26982,25117,47776,post,
23520,24505,49676,post,
23514,24488,49630,post,
23517,24472,49624,post,
23431,24402,49952,post,
23429,24394,49952,post,
23486,24453,49846,post,
23487,24446,49835,post,
23380,24430,49826,post,
23392,24473,49786,post,
25406,23685,48698,post,
23487,21118,48173,post,
25816,21769,48163,post,
23810,24400,47874,post,
25889,21747,48071,post,
21637,21638,48072,post,
21647,21637,48015,post,
21612,21628,48013,post,
24404,21583,48016,post,
21509,21583,47984,post,
21495,21586,47976,post,
25853,22078,48099,post,
25872,22085,48085,post,
22004,22031,47920,post,
23677,21174,48110,post,
23584,21141,48121,post,
23007,21158,48043,post,
22876,20775,47958,post,
22881,20728,47891,post,
29370,23521,47517,post,
22303,22343,47824,post,
22288,22327,47819,post,
26993,21856,47840,post,
27000,21862,47827,post,
25448,23492,48190,post,
25456,23588,48356,post,
26355,23900,48126,post,
26331,23881,48045,post,
22684,23691,47829,post,
25847,21776,48137,post,
27787,23870,47845,post,
29805,23217,47289,post,
29388,23420,45564,post,
29403,23504,45485,post,
24506,18797,43764,post,
22555,20460,44679,post,
29128,23101,44056,post,
29132,23098,44035,post,
29114,23076,44062,post,
29863,23049,43989,post,
23616,22950,43515,post,
23594,22903,43467,post,
24379,19748,44097,post,
25709,19544,43851,post,
28130,22657,42861,post,
28089,22653,42845,post,
26292,23496,45681,post,
26260,23480,45684,post,
26257,23477,45685,post,
25294,22797,45987,post,
25942,20726,43881,post,
25940,20686,43849,post,
28958,23706,46271,post,
31179,24308,44483,post,
31329,24443,44442,post,
33409,27540,44782,post,
32110,25039,43875,post,
32105,25033,43869,post,
30487,23621,44502,post,
30485,23603,44476,post,
33433,27730,44762,post,
33393,27682,44672,post,
32699,25878,44867,post,
29228,23318,44485,post,
30035,23447,45139,post,
32135,25445,44911,post,
28693,20583,43336,post,
32139,25425,44912,post,
28975,20390,43049,post,
32571,25849,44735,post,
29372,23539,45043,post,
29897,23326,45012,post,
30655,23238,43818,post,
25816,19572,44355,post,
31749,25007,44585,post,
31740,24995,44585,post,
