x,y,z,type,bodyId_post
20854,20717,43776,post,
20838,20694,43698,post,
25097,23622,48814,post,
25181,23541,48815,post,
25326,21780,48089,post,
25847,21647,47874,post,
25850,21640,47882,post,
27489,23299,47466,post,
26161,21330,47253,post,
30081,23531,46996,post,
30059,23518,46985,post,
30046,23495,46956,post,
30097,23462,46948,post,
26001,21295,46827,post,
26016,21296,46812,post,
28609,23757,47610,post,
29473,23058,47115,post,
24177,18917,43754,post,
24147,18858,43745,post,
26245,19432,44353,post,
26289,19498,44415,post,
24715,19216,44124,post,
26228,19464,44175,post,
24618,19193,44187,post,
24594,19186,44197,post,
24489,19153,44166,post,
24267,19113,44110,post,
24289,19069,44072,post,
24721,18796,43922,post,
24695,18759,43894,post,
24587,19184,43985,post,
24157,19069,43938,post,
25663,19012,43926,post,
26287,19079,43796,post,
26006,19648,43787,post,
24596,19300,43968,post,
24719,19210,43929,post,
25872,19684,43772,post,
25829,19657,43767,post,
25241,23373,48123,post,
25390,23381,48014,post,
20454,22884,47659,post,
20468,22891,47647,post,
20451,22883,47652,post,
19196,21761,47744,post,
21738,24038,46565,post,
21777,24080,46567,post,
21857,24270,46398,post,
21862,24292,46393,post,
20439,23086,45466,post,
21759,21581,48104,post,
21117,21720,47976,post,
22530,20976,48100,post,
22576,20938,48055,post,
19925,20852,47325,post,
20987,20685,47275,post,
19920,20257,47861,post,
19888,20243,47724,post,
17028,24117,47888,post,
22780,23528,48032,post,
20055,21135,46828,post,
19035,20455,44891,post,
19021,20444,44844,post,
19529,21136,47082,post,
19420,21065,45644,post,
22317,18931,43605,post,
19124,20553,45107,post,
19115,20558,44493,post,
21139,20398,44366,post,
21050,20219,44166,post,
24229,18925,43955,post,
24180,18747,43961,post,
24129,18784,43917,post,
21829,20116,43706,post,
25128,24689,46738,post,
25120,24682,46724,post,
22647,21951,46530,post,
22634,21978,46396,post,
22638,21974,46377,post,
23536,22670,46170,post,
22538,21842,46592,post,
23307,22410,46126,post,
22632,21877,46286,post,
23398,22139,46260,post,
23403,22138,46263,post,
21541,22485,44786,post,
23492,22503,45856,post,
20696,22724,44813,post,
20699,22709,44815,post,
21579,22537,44741,post,
23278,22175,45945,post,
23314,22166,45910,post,
23314,22137,45941,post,
23191,22048,45940,post,
23501,22517,45861,post,
22866,22431,45069,post,
22706,22479,45044,post,
22708,22481,45037,post,
21285,22334,45040,post,
21242,22276,45051,post,
21027,22447,44956,post,
20853,22475,45006,post,
20942,22465,44911,post,
20876,22435,44851,post,
22540,22513,44970,post,
22458,22587,44910,post,
28477,23861,47954,post,
28385,23883,47868,post,
29489,23100,46903,post,
29286,23833,47247,post,
30324,24190,48180,post,
30394,24028,48107,post,
29987,23926,47064,post,
29859,23983,47039,post,
27105,24770,47437,post,
22390,20323,44921,post,
22406,20342,44884,post,
24475,20295,45576,post,
24652,20223,45652,post,
22907,20194,45956,post,
26547,20688,45443,post,
22418,18275,44331,post,
24265,18520,42819,post,
24468,25381,50318,post,
21400,23780,48742,post,
20869,22952,48087,post,
23369,25028,49388,post,
29534,25397,47716,post,
23685,24955,49413,post,
23065,24874,49387,post,
21993,24276,49267,post,
20328,23100,48518,post,
30304,26854,47274,post,
19868,22653,48162,post,
30371,26968,47338,post,
30488,27109,47305,post,
30358,27076,47301,post,
20654,22954,48219,post,
30604,27205,47318,post,
30591,27181,47305,post,
30578,27151,47290,post,
30389,24483,47536,post,
28188,25052,47309,post,
29709,25759,47471,post,
29703,25769,47438,post,
28075,25187,47613,post,
29847,24746,47405,post,
29688,25049,47561,post,
26166,23152,46462,post,
26151,23137,46447,post,
25804,23115,46411,post,
21004,22498,44933,post,
21033,22547,44904,post,
21293,22425,44565,post,
21242,22438,44577,post,
21118,22461,44573,post,
24227,22508,45870,post,
24904,22787,45613,post,
21180,22511,44489,post,
21202,22465,44550,post,
26534,23669,44947,post,
21436,22378,44901,post,
25703,23687,44478,post,
20995,23641,48704,post,
20955,23595,48681,post,
24893,25505,49760,post,
21670,24194,49200,post,
20458,23078,48479,post,
20446,23083,48469,post,
21668,24135,49167,post,
21768,24048,49281,post,
21600,24077,49215,post,
19791,21521,47246,post,
19948,21592,47194,post,
20056,21514,47128,post,
19645,21411,47302,post,
19789,21486,47232,post,
19931,21486,47127,post,
19113,21215,47506,post,
19103,21066,47558,post,
19251,21199,47384,post,
20012,23218,48247,post,
20117,23106,48280,post,
18900,20894,47652,post,
19054,20984,47528,post,
18988,20920,47593,post,
24207,22826,46623,post,
25527,23028,46329,post,
25015,22865,46325,post,
24131,22637,46629,post,
24129,22636,46628,post,
22908,22385,46838,post,
22773,22352,46836,post,
23185,22314,46851,post,
22806,22334,46797,post,
23147,22383,46712,post,
23233,22283,46729,post,
23599,22431,46669,post,
23258,22280,46705,post,
20527,21756,47085,post,
20427,21683,47084,post,
20408,21696,47069,post,
20425,21561,47081,post,
20211,21492,47105,post,
21963,22083,47282,post,
27946,25539,47594,post,
22381,22213,47158,post,
22376,22126,47119,post,
22776,22280,46947,post,
22653,22300,46985,post,
22515,22342,46968,post,
22946,22381,46871,post,
22613,22304,46849,post,
22297,22252,47051,post,
22262,22228,47053,post,
22462,22212,47062,post,
22233,22118,47073,post,
21587,22109,47042,post,
21265,22036,47024,post,
21811,22125,46883,post,
21763,22142,46868,post,
21598,22054,46879,post,
21591,22057,46879,post,
20836,21813,47068,post,
20782,21871,47081,post,
20737,21779,47079,post,
21026,21884,47016,post,
21473,21976,46914,post,
21282,22024,46954,post,
21392,22008,46900,post,
25329,23001,46529,post,
24923,22862,46501,post,
24414,22833,46493,post,
25520,22903,46419,post,
25433,22937,46413,post,
24225,22805,46456,post,
24236,22819,46455,post,
29668,24487,47128,post,
25658,24542,46470,post,
25620,24517,46414,post,
19477,20999,48272,post,
19628,20785,48335,post,
21101,23622,48600,post,
19846,20194,47308,post,
19961,20158,47249,post,
19846,20197,47172,post,
19964,20292,47746,post,
20720,20176,47831,post,
20674,20155,47818,post,
19956,20284,47611,post,
19563,20164,46444,post,
19508,20175,46383,post,
20870,21904,48129,post,
22440,21159,48330,post,
22452,21153,48330,post,
19130,21396,46729,post,
22582,20572,46689,post,
19478,20215,46329,post,
16178,21810,45884,post,
20955,19319,44135,post,
21274,19209,44120,post,
17865,20775,44967,post,
17846,20769,44960,post,
22471,18584,43843,post,
24364,21691,47576,post,
24443,21636,47546,post,
24656,22176,48145,post,
24607,22057,48102,post,
24643,22128,48177,post,
24370,22824,46744,post,
24235,22776,46712,post,
24171,22696,46729,post,
24235,22671,46707,post,
24105,22664,46877,post,
24115,22635,46896,post,
25792,23057,46512,post,
25683,23068,46357,post,
25396,22940,46425,post,
25654,23385,48474,post,
25336,23414,48488,post,
27246,23621,47722,post,
27243,23632,47705,post,
19788,22808,48700,post,
19509,22757,48646,post,
18932,23676,48623,post,
18894,23465,48632,post,
19315,22932,48577,post,
20246,22845,48501,post,
17901,23804,48334,post,
17873,23772,48308,post,
17714,23779,48286,post,
17716,23778,48290,post,
18070,23566,48195,post,
18520,23630,48121,post,
18437,23635,48092,post,
18135,23564,48112,post,
20111,23382,48020,post,
19960,23388,48006,post,
19827,22905,45609,post,
19681,20521,46326,post,
21088,19088,43541,post,
21128,19096,43510,post,
21085,19097,43521,post,
21991,18286,43209,post,
24315,19397,44447,post,
26428,19175,44088,post,
23279,25726,50481,post,
24537,22500,47113,post,
19688,20540,44861,post,
25796,22040,47607,post,
24339,20929,43540,post,
22363,24398,48651,post,
19098,20838,48361,post,
19161,20936,48289,post,
19109,20909,48182,post,
22160,21851,48114,post,
22174,21817,48137,post,
22171,21969,48012,post,
20336,22018,48033,post,
20402,22063,47959,post,
20487,22071,47927,post,
21639,21479,48084,post,
21587,21454,48122,post,
20103,23236,47735,post,
24161,21141,48128,post,
24264,21162,48043,post,
22435,24411,48581,post,
21819,22068,47750,post,
19796,21378,47184,post,
20244,21311,47859,post,
19258,21264,47867,post,
19790,21263,47146,post,
19700,21216,47123,post,
20162,21373,47659,post,
19258,21228,47842,post,
21175,22016,47406,post,
20597,22075,48530,post,
19964,22045,48550,post,
21256,21976,47464,post,
21228,21937,47418,post,
20570,22085,48471,post,
20549,22091,48457,post,
20440,22110,48451,post,
20443,22063,48471,post,
21151,21937,47375,post,
19961,22016,48553,post,
19984,21890,48499,post,
18102,20868,48582,post,
18079,20907,48523,post,
17929,20781,48547,post,
17642,20764,48532,post,
17968,20911,48474,post,
17879,20867,48473,post,
17926,20800,48450,post,
17839,20822,48447,post,
19159,20800,48460,post,
18019,20754,48497,post,
18012,20765,48473,post,
19092,20886,48442,post,
21730,21443,48180,post,
19211,21302,46772,post,
19777,21345,47059,post,
19639,21387,47090,post,
19567,21308,47009,post,
20325,20830,46921,post,
20286,20736,46956,post,
20231,20763,46941,post,
20093,20765,46974,post,
20346,20837,46882,post,
20194,20777,46912,post,
20126,20646,46877,post,
16245,21800,46025,post,
19589,21103,45659,post,
16293,21734,45992,post,
21561,20943,45886,post,
21252,20043,44669,post,
21155,20034,44584,post,
21058,19958,44628,post,
19214,20504,45239,post,
19327,20562,45234,post,
19211,20500,45211,post,
21241,19668,44473,post,
19944,20181,45104,post,
20178,21240,42721,post,
23555,19315,44158,post,
23558,19267,44123,post,
23590,19258,44065,post,
20906,20721,43709,post,
20270,21162,43528,post,
20944,20991,43677,post,
20896,20755,43725,post,
27417,22986,46318,post,
26102,21678,46196,post,
24469,21088,44505,post,
18884,21131,48209,post,
19016,21482,48934,post,
19041,21521,48243,post,
25385,21940,48044,post,
25463,21947,47885,post,
19703,21963,48876,post,
19682,21766,48830,post,
25665,23052,47837,post,
19589,22811,47841,post,
19568,22829,47842,post,
19799,22898,47733,post,
21385,22318,47887,post,
25667,22193,47657,post,
25374,22033,47860,post,
25132,23040,47453,post,
19049,21767,47671,post,
24045,21378,47713,post,
21228,21315,47725,post,
19227,21106,47235,post,
21332,21283,47694,post,
19289,21049,47110,post,
19307,20880,47327,post,
20867,20795,47285,post,
19285,22892,48592,post,
19032,23006,48445,post,
25801,22034,47591,post,
25466,22153,47540,post,
22190,22751,48514,post,
22444,22103,47394,post,
20925,22017,47402,post,
24934,21688,47573,post,
22136,22709,48445,post,
19329,21552,47399,post,
25879,21842,47546,post,
22440,21859,47381,post,
19847,22009,48634,post,
30356,24097,48009,post,
18564,21000,48582,post,
18586,21103,48491,post,
20303,21555,48476,post,
30120,23930,47889,post,
22090,22713,48351,post,
25188,24116,46252,post,
29614,23506,46742,post,
29581,23508,46782,post,
29617,23507,46729,post,
25190,22889,48308,post,
22009,22864,48345,post,
22053,22808,48323,post,
23427,23937,46279,post,
22769,23944,47401,post,
26942,24394,47143,post,
26516,24426,47099,post,
28427,23802,47752,post,
28331,23779,47760,post,
28424,23737,47719,post,
25985,24389,46899,post,
20670,21840,48264,post,
25932,24385,46891,post,
25201,24345,46861,post,
24391,24243,46942,post,
24295,24301,46927,post,
24408,24233,46925,post,
30086,23553,47002,post,
16151,22652,46104,post,
16204,22550,46092,post,
24644,23864,45653,post,
22473,22943,46978,post,
22557,22980,46948,post,
30036,23813,47021,post,
30158,23916,47846,post,
30154,23908,47832,post,
23154,23809,47061,post,
23263,23930,46946,post,
22231,23999,47199,post,
22040,21677,47071,post,
23236,23891,47153,post,
24608,22180,47266,post,
25443,24156,45861,post,
16231,22515,46056,post,
18597,20819,46317,post,
27100,23458,47301,post,
27145,23561,47354,post,
25774,19578,45032,post,
23218,23798,47230,post,
30156,23628,47248,post,
24527,22646,47105,post,
24536,22594,47064,post,
29240,23764,47207,post,
23578,23569,47151,post,
29307,23667,47137,post,
30168,23559,47141,post,
21516,23205,47313,post,
21527,23168,47280,post,
27123,21866,46871,post,
23615,23957,46380,post,
19251,20888,47063,post,
25391,22843,45953,post,
25897,23030,45893,post,
21774,20590,47024,post,
21957,20593,46959,post,
22408,21795,47365,post,
26553,23667,46427,post,
23658,23516,45441,post,
18468,20791,45768,post,
21777,18210,43897,post,
24547,23246,45180,post,
18491,20779,45637,post,
18553,20878,46027,post,
23531,23276,45512,post,
24628,23281,45147,post,
22364,20486,43416,post,
22713,20296,44484,post,
23931,19204,44304,post,
18511,20206,45140,post,
22666,20136,44164,post,
19743,20793,44896,post,
22275,21821,47157,post,
23639,22749,43520,post,
21729,20515,43669,post,
21855,20371,43737,post,
24264,19445,43998,post,
24533,23411,42906,post,
24605,21713,43069,post,
24724,21809,43043,post,
24673,21738,43075,post,
23032,24806,49646,post,
21352,23914,48742,post,
21331,24020,48676,post,
23842,25050,50394,post,
23743,25038,50325,post,
21627,24064,48877,post,
21522,24099,48844,post,
23866,25122,50437,post,
29352,24907,47887,post,
29346,24909,47877,post,
20298,23289,47770,post,
27137,25322,49426,post,
30325,24261,48146,post,
25242,24201,46254,post,
25229,24204,46244,post,
25338,24144,46206,post,
29062,25319,47061,post,
20650,23594,48084,post,
25402,23945,46088,post,
27763,24690,47811,post,
26051,24256,47086,post,
26996,24449,47442,post,
29288,24776,48039,post,
26054,24162,46928,post,
25537,23986,46046,post,
26864,24289,47197,post,
26720,24288,47193,post,
26687,24304,47195,post,
26868,23763,47349,post,
26703,23717,47244,post,
26724,23696,47271,post,
19026,20710,46549,post,
16202,24205,47058,post,
15620,22659,46095,post,
15613,22686,46094,post,
20213,21021,46934,post,
15647,22657,46071,post,
16925,21658,46023,post,
16899,21563,46006,post,
22297,18112,43703,post,
16197,22718,46565,post,
18173,20784,45254,post,
26636,19491,44442,post,
22649,20179,43724,post,
27450,23320,44360,post,
20764,23247,47654,post,
20744,23271,47654,post,
25836,21810,48126,post,
21167,22484,44648,post,
25339,25276,50161,post,
25098,25202,50000,post,
23823,24831,49972,post,
25036,25137,50226,post,
22158,24200,48944,post,
20277,23312,47812,post,
29310,25375,47705,post,
23178,24504,49691,post,
23167,24496,49722,post,
20234,23168,47858,post,
20190,23233,47783,post,
22240,24303,49321,post,
21027,23466,48440,post,
21024,23444,48449,post,
25148,21702,47311,post,
25055,21655,47314,post,
25079,21740,47274,post,
21031,23306,48352,post,
20474,23266,48251,post,
20462,23252,48256,post,
25111,21774,47470,post,
21141,23619,48308,post,
28099,23773,46712,post,
28109,23736,46729,post,
27206,23328,46830,post,
27210,23315,46826,post,
24206,22659,46720,post,
24235,22656,46703,post,
24102,22370,46672,post,
26273,24244,46875,post,
24307,22470,46624,post,
24127,22299,46650,post,
28962,25278,47180,post,
26528,22182,46710,post,
26549,22208,46699,post,
24261,22253,46618,post,
24309,22159,46621,post,
24785,21754,46939,post,
24763,21747,46925,post,
24561,21759,46956,post,
27591,23785,46538,post,
25945,21825,47134,post,
25970,21805,47130,post,
28663,24186,46474,post,
28878,24212,46427,post,
28661,24184,46476,post,
24430,18960,44351,post,
25531,19642,44342,post,
28158,24203,46776,post,
27999,24189,46605,post,
28100,24170,46863,post,
22475,24394,48916,post,
21787,21524,48213,post,
19446,21312,48941,post,
19445,21306,48940,post,
21291,21996,48100,post,
24558,21927,48107,post,
21011,22830,47915,post,
21039,22810,47905,post,
21052,22799,47906,post,
19615,22244,48685,post,
24523,21698,48029,post,
24535,21694,48034,post,
27800,23352,47677,post,
21618,21468,48078,post,
21520,21417,48047,post,
27819,23271,47644,post,
27787,23289,47549,post,
26831,22079,47835,post,
24027,21413,47762,post,
20908,20925,47344,post,
20931,20922,47365,post,
23997,21191,47652,post,
23995,21191,47665,post,
25555,23468,48276,post,
25534,23475,48253,post,
22818,23343,48298,post,
27621,22223,47590,post,
25521,23477,48229,post,
27643,22229,47541,post,
27642,22225,47514,post,
18199,23240,48284,post,
18145,23196,48296,post,
19575,22255,48616,post,
21014,20870,47553,post,
26340,23832,47987,post,
26355,23841,47960,post,
25272,22317,48303,post,
29537,23772,48011,post,
27815,23681,47867,post,
28734,23781,47842,post,
25269,22322,48297,post,
25271,22318,48302,post,
27849,23774,47873,post,
25273,22217,48302,post,
22083,22252,48265,post,
22028,22201,48290,post,
28994,23773,47648,post,
24323,21995,48269,post,
26004,21890,48201,post,
25906,21818,48129,post,
22491,21245,48239,post,
22531,21218,48254,post,
28186,22808,47000,post,
28160,22835,46973,post,
22521,22347,46973,post,
28229,22782,46993,post,
18679,20444,46154,post,
20028,20759,46944,post,
20004,20708,47020,post,
19275,20855,44709,post,
21083,20352,44626,post,
21130,20352,44550,post,
19397,21078,45437,post,
21038,20642,43510,post,
21032,20628,43505,post,
22321,20543,43342,post,
22302,20613,43294,post,
20998,21290,43122,post,
21001,21300,43121,post,
24216,18482,43104,post,
24147,18477,43019,post,
24546,19387,44512,post,
24460,19306,44473,post,
24458,19304,44471,post,
24432,19301,44466,post,
24277,19301,44420,post,
24370,19202,44372,post,
25894,19426,44351,post,
25892,19424,44349,post,
24485,19491,44455,post,
24482,19496,44458,post,
28367,21061,42918,post,
25787,19326,44242,post,
24110,19207,44222,post,
21837,19810,43807,post,
26544,20317,43642,post,
24503,19030,43964,post,
24495,18988,43846,post,
22013,19573,43836,post,
21980,19652,43821,post,
26341,23015,42976,post,
26358,22997,42968,post,
25822,19621,43694,post,
26421,22992,42894,post,
26415,23000,42867,post,
26421,22998,42866,post,
28555,20130,43468,post,
22505,20946,43335,post,
22503,20944,43359,post,
20356,21090,43235,post,
26343,19040,43765,post,
20854,19101,43637,post,
19026,21274,47498,post,
19030,21262,47492,post,
19119,21346,47430,post,
19027,21257,47487,post,
19037,21233,47472,post,
19899,22145,47377,post,
19946,22109,47342,post,
19885,22121,47354,post,
21468,17968,43082,post,
21469,17973,43095,post,
21476,17964,43055,post,
21472,17958,43053,post,
20441,22240,45798,post,
21405,22169,46367,post,
19135,21652,48397,post,
19251,21674,48316,post,
20781,22555,47561,post,
19955,22236,48555,post,
20964,22907,48237,post,
22812,24330,49006,post,
23394,23835,48743,post,
23378,23840,48713,post,
23376,23838,48711,post,
22673,24330,49029,post,
22698,24310,48947,post,
22668,24271,48932,post,
25550,23437,48969,post,
19195,21059,48312,post,
19183,21056,48297,post,
18838,21461,48998,post,
19802,21687,48922,post,
19790,21698,48908,post,
19567,21847,48956,post,
19868,21796,48889,post,
24631,23012,47882,post,
17253,24278,48445,post,
19469,22835,47875,post,
22331,22015,47897,post,
19651,23164,47810,post,
20228,23270,48495,post,
19532,23066,47740,post,
19552,23059,47693,post,
19514,22834,47865,post,
24506,22967,47649,post,
24474,22954,47626,post,
22000,22617,47837,post,
21976,22620,47801,post,
21987,22615,47852,post,
21987,22628,47781,post,
24287,22972,47420,post,
24285,22974,47425,post,
22007,22527,47773,post,
21988,22507,47762,post,
24567,22281,47789,post,
25111,23421,48489,post,
25767,23508,47367,post,
19052,23343,48389,post,
24221,23047,47416,post,
22296,22045,47836,post,
22383,24361,48607,post,
22414,24392,48548,post,
22429,24394,48536,post,
22343,24356,48547,post,
25770,22078,47628,post,
22333,24355,48524,post,
17080,24397,48498,post,
17264,24295,48411,post,
20518,21580,47339,post,
25535,21510,47225,post,
25535,21508,47221,post,
25705,21550,47131,post,
24871,21657,47751,post,
23947,21515,47730,post,
23914,21432,47781,post,
23915,21434,47772,post,
23199,21167,47722,post,
23196,21160,47688,post,
19142,23444,48385,post,
19140,23452,48381,post,
19101,23447,48370,post,
25130,23406,48329,post,
24087,21164,47418,post,
19052,23349,48383,post,
21267,22648,48494,post,
20004,20345,47255,post,
20021,20388,47258,post,
19931,20393,47208,post,
19957,20307,47114,post,
20597,21558,47402,post,
20593,21515,47384,post,
20587,21553,47373,post,
20866,22006,47464,post,
18895,21807,47590,post,
22387,21812,47392,post,
19627,20874,47551,post,
17197,24375,48346,post,
17176,24389,48337,post,
17140,24398,48383,post,
29728,23965,47938,post,
29727,23969,47931,post,
25122,24334,46840,post,
28128,24553,47330,post,
24711,23972,46239,post,
24715,23945,46204,post,
24761,23875,46207,post,
24812,24070,46153,post,
24822,24017,46115,post,
24818,24030,46121,post,
24816,24033,46117,post,
24831,23966,46101,post,
24554,22258,48294,post,
25475,24364,46911,post,
20330,21882,48240,post,
25420,24319,46915,post,
28333,24280,47017,post,
28338,24296,47007,post,
25132,23802,46239,post,
25071,23745,46254,post,
28376,24293,46958,post,
25399,24303,46885,post,
25394,24287,46850,post,
27116,23571,47072,post,
29840,23796,47001,post,
18612,23304,48020,post,
28145,24587,47379,post,
24580,21996,46816,post,
24634,21900,46820,post,
24588,21950,46813,post,
24632,21902,46787,post,
18666,23201,48074,post,
18661,23194,48091,post,
18560,23112,48080,post,
18561,23110,48079,post,
18643,23259,48046,post,
24108,23238,46316,post,
18638,23239,48047,post,
18570,23225,47995,post,
25450,22891,46989,post,
25691,23819,45880,post,
23336,23934,46995,post,
26874,23883,46939,post,
26868,23888,46939,post,
23235,23174,47076,post,
23149,23113,47065,post,
23147,23129,47063,post,
25739,23655,47479,post,
20861,22115,47346,post,
25772,23512,47356,post,
19728,20617,44809,post,
20807,20371,44979,post,
27084,23480,47225,post,
27076,23473,47220,post,
21522,23327,47201,post,
23755,22663,47020,post,
23791,22651,47010,post,
23759,22647,46993,post,
23669,22653,47025,post,
23666,22658,47016,post,
23667,22657,47002,post,
23650,22659,46992,post,
23069,23677,47141,post,
23741,22642,46953,post,
21524,23292,47228,post,
22918,23180,47246,post,
22916,23184,47241,post,
22747,22769,47259,post,
22758,22704,47206,post,
25569,21409,46980,post,
25569,21412,46977,post,
21402,22003,47264,post,
21384,21949,47247,post,
21383,21940,47235,post,
21379,21963,47224,post,
21415,21909,47179,post,
19716,20616,44781,post,
26792,24610,46576,post,
19605,20836,44754,post,
19502,20805,44710,post,
19360,20830,44631,post,
19925,20343,47075,post,
19663,20557,45998,post,
19616,20610,45964,post,
19615,20613,45938,post,
24110,23258,46384,post,
24109,23241,46343,post,
24272,24051,46673,post,
21292,20202,44604,post,
22126,20582,43289,post,
22128,20584,43291,post,
22130,20565,43290,post,
24121,23291,46435,post,
24114,23282,46418,post,
21154,21281,43156,post,
21885,21262,43064,post,
21890,21265,43053,post,
20255,20994,43262,post,
20253,20996,43255,post,
22199,20432,43215,post,
24120,23221,44895,post,
24208,23119,44949,post,
19374,20830,44532,post,
19366,20818,44545,post,
20862,20607,44380,post,
22891,20224,44491,post,
21309,20182,44514,post,
21149,20214,44501,post,
21173,20204,44496,post,
22807,20195,44456,post,
23337,19995,44398,post,
23320,20051,44378,post,
23264,20018,44406,post,
22868,20182,44340,post,
25975,19617,44330,post,
25947,19592,44311,post,
23408,22823,43377,post,
24110,19424,44151,post,
25942,19559,44233,post,
26028,19562,44208,post,
26042,19628,44086,post,
24215,19580,44091,post,
26034,19663,44046,post,
24119,19851,44210,post,
24169,19839,44123,post,
24225,21059,43789,post,
26001,20702,43998,post,
20772,20675,43815,post,
20772,20631,43749,post,
23392,22768,43382,post,
23362,22760,43340,post,
24468,19084,44012,post,
24756,18981,43989,post,
24353,20888,43530,post,
20156,20892,43374,post,
22290,20629,43252,post,
20207,23136,47858,post,
20219,23149,47847,post,
29663,23302,47068,post,
29666,23295,47066,post,
21894,24028,48674,post,
21912,24079,48778,post,
19710,22698,49116,post,
19751,22763,49037,post,
19747,22753,49042,post,
22386,21077,48165,post,
19519,21535,48249,post,
21474,23417,48651,post,
21485,23413,48645,post,
21465,23391,48667,post,
26846,21845,48027,post,
19240,20685,48194,post,
19252,20669,48172,post,
25407,21756,48106,post,
21229,21758,48115,post,
19565,21302,48126,post,
19534,21357,48089,post,
19354,21295,47993,post,
20192,21492,47964,post,
20192,21452,47962,post,
20119,21365,47984,post,
18021,23248,48403,post,
24154,21154,48059,post,
22357,21144,48050,post,
19489,21177,48012,post,
20171,21028,47980,post,
20045,21136,47915,post,
24133,21035,47872,post,
19970,21034,47881,post,
20164,20975,48074,post,
20087,20980,48024,post,
21234,21571,47358,post,
21490,21603,47819,post,
21524,21546,47807,post,
21394,21524,47728,post,
19990,21097,47820,post,
24159,21057,47869,post,
25189,21083,47427,post,
20480,23331,48233,post,
19888,20543,47317,post,
19906,20566,47293,post,
22109,22684,48486,post,
22160,22568,48474,post,
22012,22593,48491,post,
19863,20524,47283,post,
21241,21664,47483,post,
21193,21584,47489,post,
21284,21601,47405,post,
22678,23129,48182,post,
24582,22292,48425,post,
17434,23946,48353,post,
24650,22042,48513,post,
17549,23962,48290,post,
17548,23963,48286,post,
24544,22025,48491,post,
24495,21942,48487,post,
20600,20180,47814,post,
20563,20198,47780,post,
20430,21349,48427,post,
24552,22257,48301,post,
22082,22236,48246,post,
22040,22195,48133,post,
25761,21772,48148,post,
20349,21372,48340,post,
20401,21291,48360,post,
20351,21365,48336,post,
20430,21374,48274,post,
24274,21427,48194,post,
24082,21478,48174,post,
18143,23542,48121,post,
22729,23357,47977,post,
18890,21044,45062,post,
19708,20628,44986,post,
19684,20596,44939,post,
19678,20569,44896,post,
19855,20628,44861,post,
19807,20649,44811,post,
22817,20644,46817,post,
