pre_id,post_id,x,y,z,type
165512,10074,28113.0,25228.0,47810.0,post
165512,10074,32576.0,24809.0,45656.0,post
165512,10074,25221.0,20471.0,45744.0,post
155002,10074,25183.0,20009.0,43624.0,post
157266,10074,24454.0,25387.0,50306.0,post
157266,10074,24430.0,25388.0,50307.0,post
157266,10074,22187.0,24442.0,49408.0,post
157266,10074,23693.0,24987.0,49404.0,post
157266,10074,30975.0,24217.0,47883.0,post
157266,10074,30440.0,27015.0,47325.0,post
157266,10074,30377.0,26950.0,47332.0,post
157266,10074,30470.0,27109.0,47307.0,post
157266,10074,30371.0,27097.0,47307.0,post
157266,10074,20607.0,22892.0,48330.0,post
157266,10074,30157.0,24562.0,47128.0,post
157266,10074,30165.0,24549.0,47107.0,post
157266,10074,30017.0,24475.0,47156.0,post
157266,10074,30759.0,27360.0,47346.0,post
157266,10074,30072.0,24445.0,47098.0,post
157266,10074,30219.0,24484.0,47048.0,post
157266,10074,30144.0,24467.0,47051.0,post
157266,10074,28196.0,25043.0,47291.0,post
157266,10074,29746.0,25780.0,47438.0,post
157266,10074,29756.0,25788.0,47416.0,post
157266,10074,29729.0,25773.0,47438.0,post
157266,10074,29808.0,25918.0,47558.0,post
157266,10074,29851.0,26101.0,47472.0,post
157266,10074,30921.0,24131.0,47875.0,post
157266,10074,29775.0,26120.0,47662.0,post
157266,10074,30165.0,26068.0,47749.0,post
157266,10074,28106.0,25241.0,47675.0,post
157266,10074,30760.0,24267.0,47505.0,post
157266,10074,30725.0,24278.0,47488.0,post
187366,10074,26164.0,23086.0,46459.0,post
187366,10074,25803.0,23097.0,46413.0,post
157206,10074,26607.0,23243.0,45271.0,post
157206,10074,26548.0,23230.0,45349.0,post
157206,10074,26551.0,23235.0,45321.0,post
170897,10074,24319.0,22476.0,45859.0,post
170897,10074,24269.0,22490.0,45883.0,post
170897,10074,24778.0,22688.0,45715.0,post
170897,10074,24787.0,22692.0,45715.0,post
159799,10074,26132.0,25580.0,49152.0,post
159799,10074,26670.0,25565.0,48875.0,post
159799,10074,20988.0,23612.0,48704.0,post
159799,10074,20971.0,23579.0,48701.0,post
159799,10074,24552.0,25400.0,49872.0,post
159799,10074,24388.0,25404.0,49905.0,post
159799,10074,24398.0,25362.0,49859.0,post
159799,10074,24868.0,25491.0,49778.0,post
159799,10074,25925.0,25565.0,49213.0,post
159799,10074,21772.0,24077.0,49296.0,post
159799,10074,21594.0,24035.0,49202.0,post
159799,10074,27049.0,25653.0,48607.0,post
159799,10074,19906.0,21459.0,47128.0,post
159799,10074,19969.0,23229.0,48308.0,post
159799,10074,25024.0,22887.0,46319.0,post
159799,10074,24125.0,22639.0,46645.0,post
159799,10074,24190.0,22663.0,46632.0,post
159799,10074,24111.0,22639.0,46652.0,post
159799,10074,22917.0,22392.0,46852.0,post
159799,10074,23138.0,22398.0,46712.0,post
159799,10074,23542.0,22493.0,46680.0,post
159799,10074,22924.0,22400.0,46871.0,post
159799,10074,22302.0,22231.0,47035.0,post
159799,10074,22276.0,22214.0,47049.0,post
159799,10074,22472.0,22192.0,47062.0,post
159799,10074,21799.0,22116.0,46878.0,post
159799,10074,21774.0,22119.0,46875.0,post
159799,10074,24392.0,22846.0,46493.0,post
159799,10074,25586.0,23011.0,46432.0,post
159799,10074,25516.0,23032.0,46362.0,post
159799,10074,24274.0,22714.0,46561.0,post
140748,10074,29618.0,26398.0,47156.0,post
154884,10074,30869.0,25056.0,45255.0,post
154884,10074,30874.0,25060.0,45245.0,post
154884,10074,30790.0,25158.0,45251.0,post
154884,10074,30840.0,25147.0,45239.0,post
154884,10074,30838.0,25124.0,45153.0,post
154884,10074,30838.0,25119.0,45145.0,post
165036,10074,28025.0,24839.0,47192.0,post
165036,10074,28074.0,24852.0,47192.0,post
165036,10074,28077.0,24817.0,47247.0,post
186552,10074,20594.0,21451.0,49344.0,post
186552,10074,28207.0,23052.0,47772.0,post
186552,10074,28212.0,23087.0,47563.0,post
186552,10074,21260.0,21527.0,47662.0,post
186552,10074,28564.0,22988.0,46795.0,post
186552,10074,29298.0,23711.0,47918.0,post
186552,10074,29639.0,23215.0,44603.0,post
186552,10074,22602.0,20513.0,46618.0,post
164879,10074,24650.0,22176.0,48123.0,post
164879,10074,24637.0,22072.0,48099.0,post
164876,10074,24156.0,22680.0,46736.0,post
164876,10074,24089.0,22705.0,46735.0,post
164876,10074,24259.0,22699.0,46707.0,post
164876,10074,24117.0,22676.0,46877.0,post
164876,10074,24138.0,22608.0,46896.0,post
164876,10074,24153.0,22659.0,46885.0,post
169914,10074,25537.0,22744.0,46633.0,post
169914,10074,25808.0,23054.0,46512.0,post
169914,10074,25663.0,23063.0,46365.0,post
164682,10074,25316.0,23414.0,48488.0,post
164682,10074,25332.0,23406.0,48440.0,post
164682,10074,27097.0,23623.0,47762.0,post
164682,10074,27206.0,23719.0,47678.0,post
164682,10074,26609.0,23471.0,48105.0,post
153996,10074,24311.0,19405.0,44463.0,post
152537,10074,24774.0,22582.0,47512.0,post
152537,10074,24765.0,22587.0,47501.0,post
152537,10074,24591.0,22488.0,47261.0,post
152537,10074,24649.0,22484.0,47123.0,post
152537,10074,24574.0,22466.0,47191.0,post
152537,10074,24620.0,22411.0,47129.0,post
152537,10074,24625.0,22419.0,47122.0,post
152537,10074,25121.0,23355.0,44472.0,post
100312,10074,25808.0,22092.0,47607.0,post
100312,10074,22788.0,23745.0,47604.0,post
100312,10074,29990.0,24911.0,46372.0,post
100312,10074,29002.0,23008.0,42239.0,post
100310,10074,22554.0,24369.0,48667.0,post
100310,10074,21691.0,21587.0,48198.0,post
100310,10074,22152.0,21970.0,48012.0,post
100310,10074,21648.0,21521.0,48091.0,post
100310,10074,20150.0,21366.0,47659.0,post
100310,10074,20195.0,21374.0,47641.0,post
100310,10074,20129.0,21337.0,47677.0,post
100310,10074,21227.0,21924.0,47409.0,post
100310,10074,21131.0,21910.0,47369.0,post
100310,10074,22587.0,23868.0,47530.0,post
100310,10074,22375.0,23196.0,48121.0,post
100310,10074,22313.0,23195.0,48101.0,post
100310,10074,24521.0,20886.0,46778.0,post
152486,10074,23128.0,23238.0,46662.0,post
139937,10074,27422.0,23002.0,46321.0,post
139937,10074,27428.0,23044.0,46324.0,post
139937,10074,27542.0,23046.0,46366.0,post
157981,10074,22561.0,24217.0,48969.0,post
157981,10074,19079.0,21400.0,49027.0,post
157981,10074,25037.0,22744.0,48013.0,post
157981,10074,25646.0,23043.0,47811.0,post
157981,10074,19530.0,22712.0,47849.0,post
157981,10074,25609.0,22047.0,47645.0,post
157981,10074,25145.0,23036.0,47460.0,post
157981,10074,24630.0,21674.0,47337.0,post
157981,10074,25026.0,22777.0,47432.0,post
157981,10074,25446.0,22140.0,47556.0,post
157981,10074,24917.0,21686.0,47573.0,post
157981,10074,25893.0,21830.0,47546.0,post
157981,10074,25843.0,21807.0,47480.0,post
157981,10074,29911.0,23625.0,46811.0,post
157981,10074,29883.0,23623.0,46803.0,post
157981,10074,29633.0,23511.0,46742.0,post
157981,10074,25334.0,24049.0,46094.0,post
157981,10074,30076.0,23557.0,47062.0,post
157981,10074,30067.0,23564.0,46986.0,post
157981,10074,29971.0,23678.0,46946.0,post
157981,10074,30001.0,23794.0,46899.0,post
157981,10074,29874.0,23473.0,46213.0,post
157981,10074,29883.0,23478.0,46222.0,post
157981,10074,23849.0,23447.0,47001.0,post
157981,10074,24371.0,22991.0,47065.0,post
157981,10074,22520.0,22973.0,46956.0,post
157981,10074,21885.0,23140.0,47115.0,post
157981,10074,22967.0,23068.0,46944.0,post
157981,10074,26208.0,21740.0,47003.0,post
157981,10074,24204.0,23753.0,47447.0,post
157981,10074,26209.0,21638.0,46979.0,post
157981,10074,25403.0,24172.0,45953.0,post
157981,10074,27097.0,23441.0,47276.0,post
157981,10074,27138.0,23553.0,47345.0,post
157981,10074,25856.0,19560.0,44943.0,post
157981,10074,23210.0,23762.0,47239.0,post
157981,10074,25765.0,19541.0,44872.0,post
157981,10074,29176.0,23699.0,47288.0,post
157981,10074,29182.0,23696.0,47292.0,post
157981,10074,24631.0,22563.0,47050.0,post
157981,10074,29205.0,23751.0,47158.0,post
157981,10074,30145.0,23563.0,47141.0,post
157981,10074,22972.0,23236.0,47190.0,post
157981,10074,23129.0,23216.0,47156.0,post
157981,10074,26555.0,23682.0,46441.0,post
157981,10074,24588.0,23263.0,45178.0,post
157981,10074,25393.0,19615.0,44680.0,post
157981,10074,30261.0,23550.0,43804.0,post
157981,10074,25750.0,19196.0,44344.0,post
157981,10074,30136.0,23568.0,43650.0,post
157981,10074,23933.0,19205.0,44269.0,post
157981,10074,24245.0,19443.0,43998.0,post
157981,10074,24134.0,19379.0,44033.0,post
157981,10074,29264.0,22915.0,43205.0,post
157981,10074,29250.0,22879.0,43182.0,post
157981,10074,29276.0,22935.0,43094.0,post
157981,10074,24615.0,21718.0,43087.0,post
157981,10074,24790.0,21893.0,43092.0,post
157981,10074,24671.0,21770.0,43089.0,post
156847,10074,23384.0,24813.0,50027.0,post
156847,10074,29375.0,24883.0,47887.0,post
156847,10074,25773.0,25481.0,49894.0,post
156847,10074,27811.0,25280.0,48480.0,post
156847,10074,31421.0,27748.0,47872.0,post
156847,10074,31410.0,27745.0,47841.0,post
156847,10074,30543.0,26538.0,48050.0,post
156847,10074,25201.0,24221.0,46227.0,post
156847,10074,25206.0,24208.0,46373.0,post
156847,10074,29205.0,25659.0,46256.0,post
139520,10074,25618.0,21859.0,44628.0,post
139430,10074,26399.0,22352.0,44434.0,post
139430,10074,26366.0,22225.0,44451.0,post
47867,10074,26895.0,24395.0,50496.0,post
47867,10074,26829.0,24384.0,50447.0,post
47867,10074,26908.0,24383.0,50502.0,post
47867,10074,27052.0,23821.0,49544.0,post
47867,10074,27066.0,23823.0,49512.0,post
47867,10074,29126.0,26042.0,46199.0,post
152398,10074,25719.0,25496.0,49947.0,post
152398,10074,23726.0,24920.0,50034.0,post
152398,10074,23816.0,24817.0,49972.0,post
152398,10074,25035.0,25131.0,50207.0,post
152398,10074,23326.0,24544.0,49807.0,post
152398,10074,22251.0,24303.0,49337.0,post
152398,10074,27639.0,25329.0,48526.0,post
152398,10074,31036.0,24696.0,47061.0,post
152398,10074,31001.0,24686.0,47062.0,post
152398,10074,30748.0,24728.0,47047.0,post
152398,10074,30670.0,24712.0,47031.0,post
152398,10074,27210.0,23309.0,46814.0,post
152398,10074,27210.0,23306.0,46815.0,post
152398,10074,27685.0,23319.0,46741.0,post
152398,10074,27992.0,23546.0,46699.0,post
152398,10074,27965.0,23528.0,46707.0,post
152398,10074,27046.0,23271.0,46801.0,post
152398,10074,30219.0,24487.0,47045.0,post
152398,10074,24187.0,22649.0,46720.0,post
152398,10074,24250.0,22662.0,46687.0,post
152398,10074,26363.0,24103.0,46923.0,post
152398,10074,24294.0,22476.0,46615.0,post
152398,10074,29231.0,24807.0,47289.0,post
152398,10074,24244.0,22244.0,46598.0,post
152398,10074,24792.0,21736.0,46939.0,post
152398,10074,24772.0,21719.0,46925.0,post
152398,10074,25855.0,21846.0,47092.0,post
152398,10074,26103.0,21806.0,47050.0,post
152398,10074,26130.0,21799.0,47014.0,post
152398,10074,28305.0,24032.0,46578.0,post
152398,10074,25341.0,21992.0,47217.0,post
152398,10074,26095.0,21860.0,47138.0,post
152398,10074,28494.0,24078.0,46589.0,post
152398,10074,28667.0,24179.0,46450.0,post
164380,10074,25697.0,19769.0,44290.0,post
91779,10074,28161.0,24219.0,46776.0,post
91779,10074,28080.0,24176.0,46751.0,post
91779,10074,28087.0,24174.0,46865.0,post
101206,10074,21765.0,21553.0,48229.0,post
101206,10074,25604.0,22976.0,48004.0,post
101206,10074,21600.0,21494.0,48040.0,post
101206,10074,24020.0,21462.0,48006.0,post
101206,10074,27849.0,23263.0,47605.0,post
101206,10074,28337.0,23221.0,47374.0,post
101206,10074,20876.0,20955.0,47329.0,post
101206,10074,20901.0,20929.0,47316.0,post
101206,10074,24216.0,21230.0,47535.0,post
101206,10074,24155.0,21236.0,47561.0,post
101206,10074,29535.0,23685.0,48044.0,post
101206,10074,28735.0,23799.0,47864.0,post
101206,10074,22101.0,22247.0,48265.0,post
101206,10074,29009.0,23774.0,47652.0,post
101206,10074,28785.0,23897.0,47870.0,post
101206,10074,20798.0,21184.0,46806.0,post
101206,10074,29280.0,23608.0,47577.0,post
101206,10074,22527.0,22354.0,46961.0,post
101206,10074,30856.0,24168.0,44362.0,post
101206,10074,30636.0,23996.0,44449.0,post
101206,10074,24393.0,19972.0,45599.0,post
101206,10074,29823.0,23017.0,44000.0,post
101206,10074,29792.0,22991.0,43954.0,post
101206,10074,29809.0,22998.0,43944.0,post
101206,10074,29811.0,23000.0,43946.0,post
101206,10074,24420.0,19290.0,44466.0,post
101206,10074,24277.0,19305.0,44444.0,post
101206,10074,24501.0,19475.0,44449.0,post
101206,10074,24506.0,19532.0,44469.0,post
101206,10074,29001.0,22503.0,43781.0,post
101206,10074,24117.0,19220.0,44204.0,post
101206,10074,24140.0,19192.0,44286.0,post
101206,10074,28933.0,22587.0,43693.0,post
101206,10074,24519.0,18878.0,43883.0,post
101206,10074,27756.0,22332.0,42403.0,post
101206,10074,27125.0,22360.0,42276.0,post
101206,10074,21623.0,19988.0,43806.0,post
101206,10074,21540.0,20004.0,43810.0,post
101206,10074,22000.0,19639.0,43808.0,post
101206,10074,25811.0,19470.0,43747.0,post
101206,10074,28370.0,21094.0,43058.0,post
101206,10074,28368.0,21092.0,43056.0,post
164379,10074,30683.0,23383.0,44330.0,post
164379,10074,30753.0,23388.0,44301.0,post
156724,10074,22730.0,24387.0,49039.0,post
156724,10074,25419.0,23502.0,48970.0,post
156724,10074,28737.0,24378.0,48041.0,post
156724,10074,28794.0,24379.0,48034.0,post
156724,10074,25145.0,22605.0,48082.0,post
156724,10074,25207.0,22594.0,48119.0,post
156724,10074,25120.0,22679.0,48078.0,post
156724,10074,22026.0,22533.0,47947.0,post
156724,10074,22034.0,22536.0,47958.0,post
156724,10074,22044.0,22502.0,47930.0,post
