pre_id,post_id,x,y,z,type
10361,18109,28358,23864,47122,pre
10361,16851,28358,23864,47122,pre
10361,14036,28358,23864,47122,pre
10361,157266,30616,24402,47564,pre
10361,10074,23196,23236,47160,pre
10361,18309,23196,23236,47160,pre
10361,156724,23196,23236,47160,pre
10361,28172,25197,25045,50862,pre
10361,27874,25197,25045,50862,pre
10361,28172,25197,25045,50862,pre
10361,27874,25197,25045,50862,pre
10361,25454,26103,22886,47166,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
10361,10074,23196,23236,47160,pre
10361,18309,23196,23236,47160,pre
10361,156724,23196,23236,47160,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
10361,171473,28358,23864,47122,pre
10361,10074,28358,23864,47122,pre
10361,18109,28358,23864,47122,pre
10361,16851,28358,23864,47122,pre
10361,14036,28358,23864,47122,pre
10361,17791,32832,27278,47472,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
10361,171473,28358,23864,47122,pre
10361,10074,28358,23864,47122,pre
10361,18109,28358,23864,47122,pre
10361,16851,28358,23864,47122,pre
10361,14036,28358,23864,47122,pre
10361,16779,28360,24801,46609,pre
10361,10182,28360,24801,46609,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
10361,171473,28358,23864,47122,pre
10361,10074,28358,23864,47122,pre
10361,18109,28358,23864,47122,pre
10361,16851,28358,23864,47122,pre
10361,14036,28358,23864,47122,pre
10361,14036,30711,24648,47465,pre
10361,14036,30709,24717,47383,pre
10361,11446,35821,24536,45730,pre
10361,11446,35948,24524,45524,pre
10361,11446,35894,24407,45399,pre
10361,11446,35904,24382,45396,pre
10361,11446,35948,24496,44877,pre
10361,11446,36478,21454,43426,pre
10361,11446,36163,23696,44057,pre
10361,11446,37575,19962,43484,pre
10361,16779,28360,24801,46609,pre
10361,10182,28360,24801,46609,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
10361,171473,28358,23864,47122,pre
10361,10074,28358,23864,47122,pre
10361,18109,28358,23864,47122,pre
10361,16851,28358,23864,47122,pre
10361,14036,28358,23864,47122,pre
10361,10074,23196,23236,47160,pre
10361,18309,23196,23236,47160,pre
10361,156724,23196,23236,47160,pre
10361,10074,28354,23907,47213,pre
10361,10014,28354,23907,47213,pre
10361,18109,28354,23907,47213,pre
10361,18309,28354,23907,47213,pre
10361,16851,28354,23907,47213,pre
10361,14036,28354,23907,47213,pre
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
40800224969,10361,23526,25449,51260,post
35865548817,10361,25560,23745,45799,post
35865548817,10361,25560,23745,45799,post
35865548817,10361,25560,23745,45799,post
35865548817,10361,25560,23745,45799,post
35865548817,10361,25560,23745,45799,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35865548817,10361,25623,23710,45690,post
35847905289,10361,26794,21825,45442,post
35847905289,10361,26794,21825,45442,post
35847905289,10361,26794,21825,45442,post
35847905289,10361,26794,21825,45442,post
35847905289,10361,26794,21825,45442,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26793,21827,45455,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26773,21780,45353,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
35847905289,10361,26778,21796,45391,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
36775295224,10361,33727,36896,45983,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31787,24606,47907,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38331649732,10361,31799,24614,47908,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29473,24263,48288,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29439,24253,48179,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324412437,10361,29447,23529,47964,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29399,23520,47803,post
38324372607,10361,29426,23581,47990,post
38324372607,10361,29426,23581,47990,post
38324372607,10361,29426,23581,47990,post
38324372607,10361,29426,23581,47990,post
38324372607,10361,29345,23655,47931,post
38324372607,10361,29345,23655,47931,post
38324372607,10361,29345,23655,47931,post
38324372607,10361,29345,23655,47931,post
38324372607,10361,29345,23655,47931,post
38324372607,10361,29345,23655,47931,post
38313140259,10361,21413,22189,48328,post
38313140259,10361,21413,22189,48328,post
38313140259,10361,21413,22189,48328,post
38313140259,10361,21413,22189,48328,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20160,21741,48215,post
38313095377,10361,20167,21814,48124,post
38313095377,10361,20167,21814,48124,post
38313095377,10361,20167,21814,48124,post
38313095377,10361,20167,21814,48124,post
38313095377,10361,20193,21708,48000,post
38313095377,10361,20193,21708,48000,post
38313095377,10361,20193,21708,48000,post
38313095377,10361,20193,21708,48000,post
38313095377,10361,20193,21708,48000,post
38313095377,10361,20193,21708,48000,post
38309877483,10361,24549,22406,48417,post
38309877483,10361,24549,22406,48417,post
38309877483,10361,24549,22406,48417,post
38309877483,10361,24549,22406,48417,post
38309877483,10361,24549,22406,48417,post
38309877483,10361,24549,22406,48417,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
37532171916,10361,31405,27702,47805,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30779,24033,44412,post
35455551488,10361,30722,24032,44381,post
35455551488,10361,30722,24032,44381,post
35455551488,10361,30722,24032,44381,post
35455551488,10361,30722,24032,44381,post
35455551488,10361,30403,23752,44553,post
35455551488,10361,30403,23752,44553,post
35455551488,10361,30403,23752,44553,post
35455551488,10361,30403,23752,44553,post
35455551488,10361,30403,23752,44553,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37499896571,10361,26204,23112,46956,post
37492542804,10361,22418,21921,47000,post
37492542804,10361,22418,21921,47000,post
37492542804,10361,22418,21921,47000,post
37492542804,10361,22418,21921,47000,post
37492542804,10361,22418,21921,47000,post
35448240666,10361,28046,23842,46393,post
35448240666,10361,28046,23842,46393,post
35448240666,10361,28046,23842,46393,post
35448240666,10361,28046,23842,46393,post
35448240666,10361,28046,23842,46393,post
35448240666,10361,28103,23871,46369,post
35448240666,10361,28103,23871,46369,post
35448240666,10361,28103,23871,46369,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
35447964585,10361,23933,23133,44491,post
37489288266,10361,25850,21253,47204,post
37489288266,10361,25850,21253,47204,post
37489288266,10361,25850,21253,47204,post
37489288266,10361,25850,21253,47204,post
37489288266,10361,25850,21253,47204,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
37485628527,10361,24475,21183,47135,post
35430198554,10361,23310,20373,44168,post
35430198554,10361,23310,20373,44168,post
35430198554,10361,23310,20373,44168,post
35430198554,10361,23310,20373,44168,post
36693606848,10361,29580,24859,45793,post
36693606848,10361,29580,24859,45793,post
36693606848,10361,29580,24859,45793,post
36693606848,10361,29580,24859,45793,post
36693606848,10361,29580,24859,45793,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29573,24867,45829,post
36693606848,10361,29555,24874,45866,post
36693606848,10361,29555,24874,45866,post
36693606848,10361,29555,24874,45866,post
36693606848,10361,29555,24874,45866,post
36693606848,10361,29568,24869,45841,post
36693606848,10361,29568,24869,45841,post
36693606848,10361,29568,24869,45841,post
36686217274,10361,25468,24161,45716,post
36686217274,10361,25468,24161,45716,post
36686217274,10361,25468,24161,45716,post
36686217274,10361,25468,24161,45716,post
36686217274,10361,25468,24161,45716,post
36686217274,10361,25468,24161,45716,post
36682643638,10361,25036,23664,46032,post
36682643638,10361,25036,23664,46032,post
36682643638,10361,25036,23664,46032,post
36682643638,10361,25036,23664,46032,post
36682643638,10361,25036,23664,46032,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36679144323,10361,25650,22888,45798,post
36675573102,10361,25797,21933,47453,post
36675573102,10361,25797,21933,47453,post
36675573102,10361,25797,21933,47453,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25263,21036,46310,post
36668533798,10361,25355,20655,46192,post
36668533798,10361,25355,20655,46192,post
36668533798,10361,25355,20655,46192,post
36668533798,10361,25355,20655,46192,post
36668492241,10361,24687,22082,46431,post
36668492241,10361,24687,22082,46431,post
36668492241,10361,24687,22082,46431,post
36668492241,10361,24687,22082,46431,post
36668492241,10361,24687,22082,46431,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30667,24255,44367,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30636,24201,44385,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35045152491,10361,30685,24267,44356,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30795,24057,44452,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30708,24038,44446,post
35041621290,10361,30260,23749,44492,post
35041621290,10361,30260,23749,44492,post
35041621290,10361,30260,23749,44492,post
35041621290,10361,30260,23749,44492,post
35041621290,10361,30260,23749,44492,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30284,23679,44555,post
35041621290,10361,30356,23706,44578,post
35041621290,10361,30356,23706,44578,post
35041621290,10361,30356,23706,44578,post
35041621290,10361,30356,23706,44578,post
35041621290,10361,30356,23706,44578,post
35041621290,10361,30356,23706,44578,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
39986675019,10361,24209,26098,50792,post
34630792453,10361,24474,23187,44053,post
34630792453,10361,24474,23187,44053,post
34630792453,10361,24474,23187,44053,post
34630792453,10361,24474,23187,44053,post
34630792453,10361,24474,23187,44053,post
34613226850,10361,27579,21286,43965,post
34613226850,10361,27579,21286,43965,post
34613226850,10361,27579,21286,43965,post
34613226850,10361,27579,21286,43965,post
34613226850,10361,27579,21286,43965,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21395,22301,48360,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21445,22308,48268,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21412,22189,48328,post
38723528488,10361,21441,22256,48214,post
38723528488,10361,21441,22256,48214,post
38723528488,10361,21441,22256,48214,post
38723528488,10361,21441,22256,48214,post
38723528488,10361,21441,22256,48214,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
38723486729,10361,25836,23676,47478,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33920,36621,46273,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
37185641331,10361,33929,36715,46170,post
34224486080,10361,30717,24037,44368,post
34224486080,10361,30717,24037,44368,post
34224486080,10361,30717,24037,44368,post
34224486080,10361,30717,24037,44368,post
34224486080,10361,30717,24037,44368,post
34224486080,10361,30717,24037,44368,post
224056,10361,20163,21814,48124,post
224056,10361,20163,21814,48124,post
224056,10361,20163,21814,48124,post
224056,10361,20163,21814,48124,post
224056,10361,20163,21814,48124,post
224056,10361,20163,21814,48124,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20095,21918,47876,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
224056,10361,20157,21909,47869,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,32968,27165,47704,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33024,27204,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,33041,27178,47622,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939109613,10361,32960,27143,47679,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37939097326,10361,32855,27222,47428,post
37917567271,10361,29154,24199,47820,post
37917567271,10361,29154,24199,47820,post
37917567271,10361,29154,24199,47820,post
37917567271,10361,29157,24185,47827,post
37917567271,10361,29157,24185,47827,post
37917567271,10361,29157,24185,47827,post
37917567271,10361,29157,24185,47827,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910330359,10361,27122,23113,47680,post
37910324521,10361,27112,22980,47269,post
37910324521,10361,27112,22980,47269,post
37910324521,10361,27112,22980,47269,post
37910324521,10361,27112,22980,47269,post
37910324521,10361,27112,22980,47269,post
37910324521,10361,27147,22946,47297,post
37910324521,10361,27147,22946,47297,post
37910324521,10361,27147,22946,47297,post
37910324521,10361,27147,22946,47297,post
37910324521,10361,27147,22946,47297,post
37910324521,10361,27147,22946,47297,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,22047,23198,47291,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21992,23224,47270,post
37909931292,10361,21811,22977,47286,post
37909931292,10361,21811,22977,47286,post
37909931292,10361,21811,22977,47286,post
37909931292,10361,21811,22977,47286,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,27333,21966,48002,post
37906915755,10361,25668,22115,48185,post
37906915755,10361,25668,22115,48185,post
37906915755,10361,25668,22115,48185,post
37906915755,10361,25668,22115,48185,post
37906915755,10361,25668,22115,48185,post
37906915755,10361,25668,22115,48185,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25544,22155,47801,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25443,22444,48431,post
37903138652,10361,25425,22444,48430,post
37903138652,10361,25425,22444,48430,post
37903138652,10361,25425,22444,48430,post
37903138652,10361,25425,22444,48430,post
37903138652,10361,25425,22444,48430,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24959,21862,47610,post
37903102605,10361,24903,21795,47533,post
37903102605,10361,24903,21795,47533,post
37903102605,10361,24903,21795,47533,post
37903102605,10361,24903,21795,47533,post
37903102605,10361,24903,21795,47533,post
37903102605,10361,24903,21795,47533,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22168,21972,47373,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22169,21977,47374,post
37902896074,10361,22161,21959,47392,post
37902896074,10361,22161,21959,47392,post
37902896074,10361,22161,21959,47392,post
37902896074,10361,22161,21959,47392,post
37902896074,10361,22161,21959,47392,post
37902896074,10361,22161,21959,47392,post
37104011450,10361,30214,24772,47006,post
37104011450,10361,30214,24772,47006,post
37104011450,10361,30214,24772,47006,post
37104011450,10361,30214,24772,47006,post
37104011450,10361,30574,24944,46944,post
37104011450,10361,30574,24944,46944,post
37104011450,10361,30574,24944,46944,post
37104011450,10361,30574,24944,46944,post
37104011450,10361,30574,24944,46944,post
37104011450,10361,29797,24575,47244,post
37104011450,10361,29797,24575,47244,post
37104011450,10361,29797,24575,47244,post
37104011450,10361,29887,24510,47136,post
37104011450,10361,29887,24510,47136,post
37104011450,10361,29887,24510,47136,post
37104011450,10361,29887,24510,47136,post
37096737010,10361,27359,23809,46834,post
