x,y,z,type,bodyId_post
25448,21850,48000,post,
25319,21973,47937,post,
25471,21974,47885,post,
19702,21985,48849,post,
23068,23513,47837,post,
22620,24351,49718,post,
21396,22310,47865,post,
22513,22311,47503,post,
24039,21406,47675,post,
20794,20769,47147,post,
21123,21234,47599,post,
21236,22200,47584,post,
25469,22166,47538,post,
22514,22104,47410,post,
22463,22105,47394,post,
20824,20694,47109,post,
22215,22802,48410,post,
20939,22001,47402,post,
19872,21805,48575,post,
19849,21781,48527,post,
21948,22886,48374,post,
22027,22865,48360,post,
22753,23901,47397,post,
23676,24358,47526,post,
24310,24234,46860,post,
30013,23706,47057,post,
30084,23599,47086,post,
28236,24727,47323,post,
28112,24744,47336,post,
29741,23474,46341,post,
30096,23645,46876,post,
29891,23487,46231,post,
27163,21891,46756,post,
23941,23462,46998,post,
22421,22974,47077,post,
23938,24200,47274,post,
23141,23830,47061,post,
28154,24698,47416,post,
24773,22314,47156,post,
26226,21578,47050,post,
26189,21702,47018,post,
24727,22108,47101,post,
23046,23325,47206,post,
25768,19598,45000,post,
25761,19562,44872,post,
30162,23632,47263,post,
25744,19565,44852,post,
24537,23805,45568,post,
21527,23154,47249,post,
23000,23240,47206,post,
24407,23265,45895,post,
25378,22890,46057,post,
24840,21775,47213,post,
26625,23567,46402,post,
24574,23256,45161,post,
23525,23250,45512,post,
25776,19465,44737,post,
24986,23312,45250,post,
24985,23315,45217,post,
26787,21757,45293,post,
25167,23517,44765,post,
25841,19150,44312,post,
25755,19169,44344,post,
24537,23403,42924,post,
29311,22977,43271,post,
29277,22906,43206,post,
29290,22892,43202,post,
29277,22879,43169,post,
24791,21912,43102,post,
24900,21930,42990,post,
28595,21709,42905,post,
28571,21691,42890,post,
28528,21695,42854,post,
23001,24798,49664,post,
25005,25490,49938,post,
27517,25367,49107,post,
21358,23925,48742,post,
21307,23995,48692,post,
21638,24078,48877,post,
23896,25137,50457,post,
25525,25362,49922,post,
25539,25375,49829,post,
22938,24469,49811,post,
22879,24480,49768,post,
27147,25341,49426,post,
29996,26551,47318,post,
30213,26757,47329,post,
27958,25345,48069,post,
28119,25458,48016,post,
30212,26642,47403,post,
25623,21794,44699,post,
25600,21797,44688,post,
29154,22998,43984,post,
22441,22169,45900,post,
25202,25201,49986,post,
25096,25182,49993,post,
25516,25336,49922,post,
24931,25110,50278,post,
25044,25147,50226,post,
23483,24826,49910,post,
23344,24573,49807,post,
23048,24466,49772,post,
25160,21724,47305,post,
24934,21732,47333,post,
24916,21734,47296,post,
25085,21655,47343,post,
21227,23282,48230,post,
25343,21970,47451,post,
25358,21976,47443,post,
28109,23800,46712,post,
28109,23690,46721,post,
31022,24690,47061,post,
31014,24673,47066,post,
30552,24705,47010,post,
30540,24687,47020,post,
27187,23356,46814,post,
27957,23523,46716,post,
30309,24579,47012,post,
26915,24749,47329,post,
29243,24806,47279,post,
29410,25293,47731,post,
26138,21799,47029,post,
27772,23925,46571,post,
22471,24381,48903,post,
24278,21969,48123,post,
24387,21992,48110,post,
24551,21699,48024,post,
21611,21486,48057,post,
24031,21443,47772,post,
24107,21492,47727,post,
20856,20998,47329,post,
21054,20925,47252,post,
24022,21199,47623,post,
24008,21193,47636,post,
24144,21216,47561,post,
24091,21184,47610,post,
22054,22304,48389,post,
22032,22212,48283,post,
29512,22943,46331,post,
26004,21898,48221,post,
25908,21764,48232,post,
22551,21206,48275,post,
29502,23256,46172,post,
23935,24199,47269,post,
22597,22333,46988,post,
22548,22351,46960,post,
25665,19461,44922,post,
23880,24249,47423,post,
29486,23020,44315,post,
29449,23008,44315,post,
30951,24282,44322,post,
29505,23000,46399,post,
29489,23087,44285,post,
29422,22962,44275,post,
28079,21310,42993,post,
29767,22970,43954,post,
29800,22987,43927,post,
25896,19402,44351,post,
25895,19412,44351,post,
25862,19374,44311,post,
28446,21136,43007,post,
24330,19284,44245,post,
27777,22232,42448,post,
27791,22245,42434,post,
29081,22579,43703,post,
24520,18887,43878,post,
24509,18871,43849,post,
27779,22333,42390,post,
25751,19468,43818,post,
26220,23038,43010,post,
28434,21127,43033,post,
26331,19034,43771,post,
22718,24387,49044,post,
22686,24308,48960,post,
22663,24275,48944,post,
25544,23443,48947,post,
24099,24381,47949,post,
23972,21566,47910,post,
23949,21541,47910,post,
22353,22053,47909,post,
22357,22054,47908,post,
22343,22021,47897,post,
24872,23138,47641,post,
24869,23132,47637,post,
21942,22592,47852,post,
22317,22075,47836,post,
24005,21552,47808,post,
25664,21372,47128,post,
23916,21439,47818,post,
23941,21437,47788,post,
23371,21130,47677,post,
23240,21078,47642,post,
24097,21122,47583,post,
24114,21127,47575,post,
24096,21117,47399,post,
24659,22123,47457,post,
22197,23058,48231,post,
24142,21798,47528,post,
24158,24216,46838,post,
19909,21667,48466,post,
27972,23489,46832,post,
29867,24008,47622,post,
22179,23023,48234,post,
22171,23028,48208,post,
24233,24081,46304,post,
24577,22256,48294,post,
20318,21886,48249,post,
28375,24259,46910,post,
28395,24214,46954,post,
28367,24232,46888,post,
24226,24204,46856,post,
28113,23797,47012,post,
28129,24589,47358,post,
29772,24135,47690,post,
29834,24087,47642,post,
28024,23508,46861,post,
25614,23752,45727,post,
24279,23205,46304,post,
24237,23253,46272,post,
24752,22047,46830,post,
24239,23145,46291,post,
24573,23104,48001,post,
24201,23215,46254,post,
24570,23158,47978,post,
24566,23162,47944,post,
24562,23105,47993,post,
22941,23859,47619,post,
20876,22086,47347,post,
25807,23601,47445,post,
29461,22505,46980,post,
29317,22454,47003,post,
29282,22492,47017,post,
29449,22483,46958,post,
29328,22492,46962,post,
29842,24092,47574,post,
24657,22090,46860,post,
24646,22075,46854,post,
22959,23680,47235,post,
23689,22668,47017,post,
23704,22658,46993,post,
23674,22669,47028,post,
23686,22660,47002,post,
25445,22703,46925,post,
23595,22657,46920,post,
23694,22626,46912,post,
23667,22631,46897,post,
23651,22650,46883,post,
23164,23144,47223,post,
23201,23117,47168,post,
25684,21380,47118,post,
25570,21382,47102,post,
25571,21386,47019,post,
24250,24030,46389,post,
26726,24624,46470,post,
29652,22946,45323,post,
24267,23166,46352,post,
29536,22947,45278,post,
24209,23104,44906,post,
24202,23099,44908,post,
26157,20676,44016,post,
26172,20700,43999,post,
26127,20642,43847,post,
26074,20651,43884,post,
24460,19143,43990,post,
24470,19111,43994,post,
26469,23184,43069,post,
28739,22690,43163,post,
28714,22669,43136,post,
28853,22850,43171,post,
26857,23140,42854,post,
29580,23643,46928,post,
24125,24156,47804,post,
24105,24122,47770,post,
22045,24149,48773,post,
25766,21756,48134,post,
21475,23417,48670,post,
21474,23415,48670,post,
25391,21755,48106,post,
25389,21753,48097,post,
20179,21497,47974,post,
20173,21473,47962,post,
22705,24273,49846,post,
24160,21119,48059,post,
21503,23442,48629,post,
21510,21595,47819,post,
21534,21565,47843,post,
24129,21023,47864,post,
24146,21031,47846,post,
25207,21088,47413,post,
21983,22604,48475,post,
22971,23143,48295,post,
21246,21640,47454,post,
23002,23195,48247,post,
22981,23181,48217,post,
22942,23208,48182,post,
22681,23142,48182,post,
24568,22298,48435,post,
24505,21929,48397,post,
24565,22254,48301,post,
22083,22234,48233,post,
22128,22253,48171,post,
23083,23536,47575,post,
23078,23529,47577,post,
22778,23809,47385,post,
22849,23729,47024,post,
22832,23745,47336,post,
22842,23740,47316,post,
22835,23733,47311,post,
20145,22794,48238,post,
25010,25521,49962,post,
24700,25484,50255,post,
26458,25618,49335,post,
26454,25616,49324,post,
28320,24982,47509,post,
28280,24904,47506,post,
28153,25255,48169,post,
28230,24926,47353,post,
25882,23085,46267,post,
22517,22184,46614,post,
22517,22184,46615,post,
24732,22501,46158,post,
24708,22454,46191,post,
24722,21732,46247,post,
25383,22887,46074,post,
22807,22268,46552,post,
27300,23529,46467,post,
24240,25047,50826,post,
27801,25037,48561,post,
23401,22345,47327,post,
23757,24726,50069,post,
19815,21617,48776,post,
25449,21832,47998,post,
22282,21959,47964,post,
22342,21981,47901,post,
21015,22298,48042,post,
23293,25142,49528,post,
22127,22780,48451,post,
22954,23184,48131,post,
24574,22128,48388,post,
22969,21318,48210,post,
22729,23550,47972,post,
22929,20632,46849,post,
23810,20827,46855,post,
25573,25736,50842,post,
25572,25724,50846,post,
25568,25720,50842,post,
23911,25879,50469,post,
25496,21461,46396,post,
25468,22310,46677,post,
25513,21766,46659,post,
25573,21797,46628,post,
25116,21883,46028,post,
25109,21882,46021,post,
25153,21879,45967,post,
25110,21867,46020,post,
25088,21927,45921,post,
25076,21927,45915,post,
25057,21854,45917,post,
25500,22271,46570,post,
25505,22261,46502,post,
25614,22318,46542,post,
25498,22281,46574,post,
25621,22296,46458,post,
25606,22287,46428,post,
26203,24693,49860,post,
26208,24676,49846,post,
22366,22155,46636,post,
22314,22053,46608,post,
23435,25599,49941,post,
22792,24475,49035,post,
22725,24452,48957,post,
22748,24563,48797,post,
22820,24501,48871,post,
23405,25417,49894,post,
23411,25416,49888,post,
23793,24219,47325,post,
23855,24113,47281,post,
23876,24089,47216,post,
23913,23806,47541,post,
26805,23236,46717,post,
26911,23251,46658,post,
29724,25036,47633,post,
24989,22990,43374,post,
30053,23345,47582,post,
30457,26576,47358,post,
30424,26586,47364,post,
30424,26543,47356,post,
30319,22999,44291,post,
30297,22923,44309,post,
30655,23355,44529,post,
32329,25226,44831,post,
30355,23501,43885,post,
28160,21165,42993,post,
32440,25211,44700,post,
29107,19942,42628,post,
29434,19900,42006,post,
27740,22363,42407,post,
29243,22334,42737,post,
29247,22336,42726,post,
26596,22922,43001,post,
28580,20399,43400,post,
28713,20342,43346,post,
28641,20340,43400,post,
28656,20290,43381,post,
28144,21026,43024,post,
25457,25543,50501,post,
29342,25399,47187,post,
30232,26587,47427,post,
24813,23241,46246,post,
21460,23717,48703,post,
20994,23466,48562,post,
28353,25636,47397,post,
30696,26707,47384,post,
28257,25597,47432,post,
27806,24038,46511,post,
27785,23829,44041,post,
25216,23109,48691,post,
23796,24573,47986,post,
24035,24693,49819,post,
24115,24662,49828,post,
24013,24679,49826,post,
23777,24531,48036,post,
23787,24553,48003,post,
23960,24428,47898,post,
22002,21824,47987,post,
22066,21801,47938,post,
24237,21605,47972,post,
21342,22345,47859,post,
24029,21532,47745,post,
24041,21410,47659,post,
24020,21028,47804,post,
24571,22194,48524,post,
24499,22244,48509,post,
24541,22165,48568,post,
19779,21061,48573,post,
24155,23806,46820,post,
24221,23765,46761,post,
21241,22283,48364,post,
21216,22283,48373,post,
22435,23681,47930,post,
22833,23646,47625,post,
22766,23658,47686,post,
22730,23209,48050,post,
22779,23179,48034,post,
23849,24248,47541,post,
23816,24216,47456,post,
23970,21075,47385,post,
23970,21069,47385,post,
26081,21587,47082,post,
29283,22485,46426,post,
29280,22489,46408,post,
29242,22549,46487,post,
26413,19839,42025,post,
21000,22289,47515,post,
20920,22300,47511,post,
22030,21988,47474,post,
22027,21959,47474,post,
22546,20713,46447,post,
23995,23944,47349,post,
23786,23604,47558,post,
22727,23434,47258,post,
22797,23384,47242,post,
22498,20566,46614,post,
30727,36380,44563,post,
24985,23379,47458,post,
22965,23455,47362,post,
25085,23252,47369,post,
24151,20911,47557,post,
24142,20908,47554,post,
22227,21952,46568,post,
22222,21943,46568,post,
22767,20592,46563,post,
24277,24262,47845,post,
22872,23595,46966,post,
24293,24227,47766,post,
24203,24226,47724,post,
23571,22501,46253,post,
24039,23961,46904,post,
24137,24060,46881,post,
24038,23962,46897,post,
21657,22321,47194,post,
22026,22294,47150,post,
22188,22335,47072,post,
22184,22342,47058,post,
22177,22303,47108,post,
22200,22299,47045,post,
22022,22288,47136,post,
25321,22422,46962,post,
24683,22156,46927,post,
24664,22163,46940,post,
23125,23574,47267,post,
22715,20574,46726,post,
25452,22615,47159,post,
23861,22739,45991,post,
23856,22752,46004,post,
23854,22741,45987,post,
23872,22736,45934,post,
24925,24134,46597,post,
24931,24118,46597,post,
24044,23979,46840,post,
23456,22676,46417,post,
24230,22821,44546,post,
29478,22333,46438,post,
20073,22904,48219,post,
20103,22866,48221,post,
20095,22873,48217,post,
23955,25201,50878,post,
27096,25348,49402,post,
27106,25368,49352,post,
27132,25364,49348,post,
25386,23228,47822,post,
29830,23549,47574,post,
31063,24772,47075,post,
24390,24404,47190,post,
25323,22107,48143,post,
31355,24857,47143,post,
30754,26710,47394,post,
29897,23579,47597,post,
28582,25797,47324,post,
30155,23435,47507,post,
32307,33751,44783,post,
24488,21660,47981,post,
24458,21629,47960,post,
29465,23236,46750,post,
29378,23225,46729,post,
30050,23650,47035,post,
29432,23274,46310,post,
30079,23617,47132,post,
27091,25032,47561,post,
28828,21819,47210,post,
30038,23548,44429,post,
27840,20717,43354,post,
27867,20684,43326,post,
28361,21409,43275,post,
28214,21354,43269,post,
29389,22960,45303,post,
29450,22993,45272,post,
27987,20841,43251,post,
29369,22978,45236,post,
29483,22882,43905,post,
29461,22857,43894,post,
29083,22920,43497,post,
29975,23304,43308,post,
29064,22544,43709,post,
29142,22724,43732,post,
30044,23344,43229,post,
27365,25025,47558,post,
28550,22625,42870,post,
28520,22589,42754,post,
28516,22611,42733,post,
31460,35959,44792,post,
26283,25365,46847,post,
26375,25267,46840,post,
30019,24454,47670,post,
25144,22269,45615,post,
24851,22035,45646,post,
25164,22246,45598,post,
25105,22218,45619,post,
24965,22057,45574,post,
26492,23388,45104,post,
26433,23317,45166,post,
26473,23404,45094,post,
26847,21891,45064,post,
25033,23106,43193,post,
30137,23372,47600,post,
30151,23438,47515,post,
30163,23436,47513,post,
32116,24689,46130,post,
29510,22335,46687,post,
30605,23443,44513,post,
29664,22579,46492,post,
29616,22722,46425,post,
29617,22718,46447,post,
29654,22548,46468,post,
29645,22527,46389,post,
30526,23347,44565,post,
27209,25662,48552,post,
28383,24110,46765,post,
30459,24512,47039,post,
30205,24393,47042,post,
30046,24361,46950,post,
30258,24598,46873,post,
29982,24487,46875,post,
23800,22453,46754,post,
28452,24231,46979,post,
28377,24214,46905,post,
28380,24234,46916,post,
28402,25470,47476,post,
23713,22562,46855,post,
28017,24035,46585,post,
27725,23948,46751,post,
28152,23972,46690,post,
27351,23551,46444,post,
27218,23412,46574,post,
26869,23371,46491,post,
26809,23437,46392,post,
25022,23219,48737,post,
25085,23199,48493,post,
24140,21820,47494,post,
24141,21817,47492,post,
28219,20773,42827,post,
29083,25151,47858,post,
24882,20995,43784,post,
24899,22028,45666,post,
26709,23527,45029,post,
27468,25442,49060,post,
25370,23843,48793,post,
25310,23363,48818,post,
25941,25423,49762,post,
25920,25458,49750,post,
25345,24937,49769,post,
25431,25045,49708,post,
25212,22972,48456,post,
25355,23006,48348,post,
29350,22704,46811,post,
29277,22605,46823,post,
29340,22626,46706,post,
26213,21856,48180,post,
30270,23707,47536,post,
26052,21383,47033,post,
25550,21344,47035,post,
25288,25382,49570,post,
25484,25390,49448,post,
24620,25111,50307,post,
24754,25058,50245,post,
26475,25410,49339,post,
29549,24953,47382,post,
24155,25070,49510,post,
23981,25070,49449,post,
29599,25590,47320,post,
29584,25467,47352,post,
29557,25471,47340,post,
29504,25398,47277,post,
27902,25316,47982,post,
27928,25326,47950,post,
31424,24770,47094,post,
30119,26582,47509,post,
30454,24517,47356,post,
30335,24550,47314,post,
30687,24446,47338,post,
30331,24551,47285,post,
30768,24403,47300,post,
32099,24531,47112,post,
32098,24506,47097,post,
30888,24398,47423,post,
30559,24502,47374,post,
30467,24527,47396,post,
30582,24490,47380,post,
32224,24580,47136,post,
29746,24713,47372,post,
30271,24649,47348,post,
29823,24643,47279,post,
30523,24601,47229,post,
30863,24580,47188,post,
30284,24595,47202,post,
31269,24783,47164,post,
31107,24686,47122,post,
31076,24667,47135,post,
31043,24651,47133,post,
30213,24632,47120,post,
27988,25410,48065,post,
32222,24578,47134,post,
29609,25261,47320,post,
29556,26232,47474,post,
29626,25280,47366,post,
25585,25707,50911,post,
25275,25655,50826,post,
25251,25643,50845,post,
25261,25648,50831,post,
33401,34148,44809,post,
23104,22680,47818,post,
32504,35231,45175,post,
24197,25381,51166,post,
25146,25559,51091,post,
25300,25386,49569,post,
23956,24727,49655,post,
24125,24750,49663,post,
24884,24995,49762,post,
24826,24928,49728,post,
29571,25475,47843,post,
27515,24883,47398,post,
25866,25680,49637,post,
24255,24872,49594,post,
24427,24953,49598,post,
24386,24934,49593,post,
29721,24493,48198,post,
30558,24770,47059,post,
20211,22710,48300,post,
30200,24325,47548,post,
30633,24367,47410,post,
29617,24707,48038,post,
29350,25039,47333,post,
30630,24357,47408,post,
30854,27111,47742,post,
30514,24697,47187,post,
30571,24715,47145,post,
30570,24708,47140,post,
29551,26126,47447,post,
29113,25111,47585,post,
29240,25183,47538,post,
30624,24233,47340,post,
29363,26005,47726,post,
30348,24235,47550,post,
30491,24271,47528,post,
30531,24213,47507,post,
31455,35455,44829,post,
24793,22493,45933,post,
26318,23183,45601,post,
26310,23178,45616,post,
24759,22555,45800,post,
25243,22799,45886,post,
25251,22797,45881,post,
23969,22704,45903,post,
24661,21965,46056,post,
24657,21945,46047,post,
24720,21660,45942,post,
24877,21829,45365,post,
24855,21810,45316,post,
26701,21639,45347,post,
32866,34341,44905,post,
34804,34423,45548,post,
33077,34266,44900,post,
33080,34271,44902,post,
26472,23377,45064,post,
25580,25582,50821,post,
23481,23384,47840,post,
23418,23421,47885,post,
25480,22174,47934,post,
21949,22658,47782,post,
21587,21429,47868,post,
21574,21449,47826,post,
22262,22843,48482,post,
21668,23510,48141,post,
20594,22092,48403,post,
20585,22056,48412,post,
22411,22352,48358,post,
20644,22188,48347,post,
20583,22161,48331,post,
24444,22048,48144,post,
24525,21980,48200,post,
24533,21967,48189,post,
22911,23490,47882,post,
23261,23367,47879,post,
23413,23331,47885,post,
23338,23273,48034,post,
23242,23098,48014,post,
23532,24223,47556,post,
23528,24232,47518,post,
23641,24282,47476,post,
24640,22120,46865,post,
31583,35466,44676,post,
31862,35116,44870,post,
25003,23961,46644,post,
25174,23843,46609,post,
26486,21951,46433,post,
26375,21918,46365,post,
22455,22983,46791,post,
22384,22969,46805,post,
23173,22833,46669,post,
23129,22881,46595,post,
23168,22837,46658,post,
22918,22808,46671,post,
23957,23440,46669,post,
23756,23305,46663,post,
25667,23250,46836,post,
24110,23997,46100,post,
24175,24023,46072,post,
21985,22910,47083,post,
21962,22900,47063,post,
22176,22941,46949,post,
22177,22948,46946,post,
25767,21161,46680,post,
24725,23618,47559,post,
24744,23621,47534,post,
24650,22094,47317,post,
21713,23190,47290,post,
24858,21851,47069,post,
24853,21812,46980,post,
23803,22624,45672,post,
23809,22623,45668,post,
24095,22543,47252,post,
23351,22610,45574,post,
23295,22507,45750,post,
22268,22257,45767,post,
22348,22132,45807,post,
22203,22213,45660,post,
23446,23228,45237,post,
23073,22874,46591,post,
23073,22787,46571,post,
23717,23466,45122,post,
25005,20994,43585,post,
24976,20965,43554,post,
24804,20963,43436,post,
24730,20883,43338,post,
24713,20882,43337,post,
30544,22958,43647,post,
26904,20134,42482,post,
29554,24826,47698,post,
25232,23520,48139,post,
29505,24799,47664,post,
29410,24782,47611,post,
29486,24716,47597,post,
29616,24852,47756,post,
29339,22912,45859,post,
29264,22664,45261,post,
26902,20946,45417,post,
29348,22726,45147,post,
29353,22745,45126,post,
29266,22663,45081,post,
28683,21944,44395,post,
29233,22637,45018,post,
28212,22102,42494,post,
28061,22047,42401,post,
28074,22069,42394,post,
25845,25606,49718,post,
25917,25608,49701,post,
24802,25113,49835,post,
24803,25118,49835,post,
24267,24974,49711,post,
24217,24970,49584,post,
29949,26612,47322,post,
28317,23950,46666,post,
29842,24454,46696,post,
29850,26620,47371,post,
30011,24424,46873,post,
23935,22545,46645,post,
23852,22488,46637,post,
25916,23051,46306,post,
26309,23173,46304,post,
25133,22549,46510,post,
25598,23041,46606,post,
25692,23064,46685,post,
25598,23042,46643,post,
25626,22772,46660,post,
29235,24423,47019,post,
28959,24510,46924,post,
29995,24286,47019,post,
30278,24127,47137,post,
24868,22345,47298,post,
30293,24063,47158,post,
23720,22832,45705,post,
26398,23120,45797,post,
26471,23150,45673,post,
26360,23288,45872,post,
27834,23909,46525,post,
27739,23905,46483,post,
24681,23501,45414,post,
24529,23067,45155,post,
24496,23070,45191,post,
27815,23747,44457,post,
27827,23734,44453,post,
27761,23618,44447,post,
23326,22676,45559,post,
23350,22673,45558,post,
27530,23407,44529,post,
24507,23065,45034,post,
25814,21150,44393,post,
25805,21192,44385,post,
25535,21133,44405,post,
24489,23063,45040,post,
27513,23370,44580,post,
27514,23408,44553,post,
25664,21060,44251,post,
25735,21051,44220,post,
25709,21029,44280,post,
28889,20505,42432,post,
28886,20518,42422,post,
28891,20514,42410,post,
28915,20476,42395,post,
28901,20477,42422,post,
24056,24127,46773,post,
24089,24110,46678,post,
23186,23002,46664,post,
25592,22244,46987,post,
25583,22235,46988,post,
31445,35958,44620,post,
27147,25628,48504,post,
29594,25767,47183,post,
29633,23209,44363,post,
25798,23705,48986,post,
25780,23686,48914,post,
25790,23684,48949,post,
25782,23672,48914,post,
32543,35521,44631,post,
31989,35456,44620,post,
31834,35437,44644,post,
26305,23495,46240,post,
26200,23461,46234,post,
26110,23410,46244,post,
26067,23407,46227,post,
25644,23105,46432,post,
24001,25229,50920,post,
32254,35564,44627,post,
29629,26387,47603,post,
23076,22632,47818,post,
22045,23100,48035,post,
22126,23128,47978,post,
22121,23144,47964,post,
33419,34176,44819,post,
26454,25733,48869,post,
26520,25720,48771,post,
20093,22343,48450,post,
20072,22311,48470,post,
29906,26620,47733,post,
29904,26618,47731,post,
28123,25033,47342,post,
28113,25014,47354,post,
28041,24950,47219,post,
27986,25090,47407,post,
25630,23485,48949,post,
25726,23623,48802,post,
32389,26855,45317,post,
