pre_id,post_id,x,y,z,type
10002,102730,22934.0,29941.0,41895.0,pre
10002,101549,23271.0,29910.0,44624.0,pre
10002,101549,23309.0,29879.0,44611.0,pre
10002,101549,23292.0,29884.0,44637.0,pre
10002,101549,23381.0,29519.0,44647.0,pre
10002,101549,23422.0,29563.0,44563.0,pre
10002,101549,23068.0,28252.0,45447.0,pre
10002,101549,22935.0,28415.0,45374.0,pre
10002,101549,22344.0,29554.0,44142.0,pre
10002,101549,22237.0,29656.0,44050.0,pre
10002,101549,22286.0,29777.0,43928.0,pre
10002,101549,22298.0,29804.0,43918.0,pre
10002,101549,22566.0,28608.0,45149.0,pre
10002,101549,22543.0,28611.0,45123.0,pre
10002,101549,22566.0,28497.0,45131.0,pre
10002,101549,22544.0,28511.0,45113.0,pre
10002,101549,22449.0,29037.0,44281.0,pre
10002,101549,22691.0,28931.0,44288.0,pre
10002,100184,23618.0,40470.0,80968.0,pre
10002,100184,23717.0,40047.0,80362.0,pre
10002,94613,22717.0,29247.0,47128.0,pre
10002,60378,22741.0,29136.0,46575.0,pre
10002,60378,22744.0,29142.0,46545.0,pre
10002,60378,22777.0,29416.0,46354.0,pre
10002,60378,22773.0,29426.0,46320.0,pre
10002,60378,22759.0,29399.0,46187.0,pre
10002,60378,22761.0,29418.0,46164.0,pre
10002,60378,22752.0,29391.0,46160.0,pre
10002,60378,22707.0,28683.0,45146.0,pre
10002,60378,22590.0,28619.0,45162.0,pre
10002,43758,22834.0,28558.0,45371.0,pre
10002,43758,22728.0,30055.0,44198.0,pre
10002,43758,22704.0,30060.0,43984.0,pre
10002,42164,23194.0,28178.0,45417.0,pre
10002,42164,23436.0,29020.0,44353.0,pre
10002,42164,23211.0,28848.0,44406.0,pre
10002,41735,21915.0,30254.0,41227.0,pre
10002,41708,22596.0,29476.0,44662.0,pre
10002,40153,23456.0,39813.0,78841.0,pre
10002,40029,23053.0,30153.0,44385.0,pre
10002,40029,23062.0,30180.0,44358.0,pre
10002,40029,23055.0,30196.0,44337.0,pre
10002,40029,23422.0,29563.0,44563.0,pre
10002,40029,22929.0,30240.0,44255.0,pre
10002,40029,23596.0,29069.0,44957.0,pre
10002,40029,23631.0,29090.0,44822.0,pre
10002,40029,23607.0,29075.0,44813.0,pre
10002,40029,23170.0,28781.0,43979.0,pre
10002,40029,23750.0,29218.0,43417.0,pre
10002,40029,23665.0,29227.0,43422.0,pre
10002,40029,23932.0,29236.0,43363.0,pre
10002,40029,22960.0,30102.0,44480.0,pre
10002,37477,24248.0,37059.0,74006.0,pre
10002,36737,20207.0,28916.0,39110.0,pre
10002,36737,20526.0,29246.0,39250.0,pre
10002,34387,22868.0,29998.0,50778.0,pre
10002,33970,23448.0,28675.0,44691.0,pre
10002,33970,23448.0,28649.0,44685.0,pre
10002,33810,22804.0,28399.0,46886.0,pre
10002,33810,23493.0,28793.0,44759.0,pre
10002,33810,23505.0,28778.0,44734.0,pre
10002,33810,23444.0,28702.0,44693.0,pre
10002,33810,23474.0,28706.0,44687.0,pre
10002,33810,22504.0,29003.0,44298.0,pre
10002,33810,22431.0,29057.0,44276.0,pre
10002,33810,22449.0,29037.0,44281.0,pre
10002,33810,22650.0,29111.0,44125.0,pre
10002,33234,24203.0,38473.0,77651.0,pre
10002,32861,23875.0,41216.0,81030.0,pre
10002,32861,24272.0,37758.0,75917.0,pre
10002,32095,23493.0,28793.0,44759.0,pre
10002,32095,23505.0,28778.0,44734.0,pre
10002,32095,22785.0,28505.0,45105.0,pre
10002,31885,22651.0,33664.0,59661.0,pre
10002,31823,24020.0,28423.0,45480.0,pre
10002,31823,24016.0,28423.0,45426.0,pre
10002,31823,24013.0,28484.0,45125.0,pre
10002,31165,23607.0,29075.0,44813.0,pre
10002,31165,23586.0,29137.0,44829.0,pre
10002,30965,22646.0,28395.0,45053.0,pre
10002,30965,22637.0,28440.0,45126.0,pre
10002,28061,22506.0,36282.0,73552.0,pre
10002,28004,22734.0,28463.0,47784.0,pre
10002,27642,22848.0,30128.0,51289.0,pre
10002,27642,22868.0,30133.0,51237.0,pre
10002,27642,22886.0,30130.0,51202.0,pre
10002,27642,23380.0,29980.0,50886.0,pre
10002,27642,22716.0,29384.0,49860.0,pre
10002,27642,22920.0,30156.0,51173.0,pre
10002,27642,22730.0,29412.0,49815.0,pre
10002,27642,22718.0,29366.0,49826.0,pre
10002,27642,22780.0,29433.0,49197.0,pre
10002,27642,22882.0,29568.0,48608.0,pre
10002,27642,23171.0,29698.0,48885.0,pre
10002,27642,22700.0,28532.0,47711.0,pre
10002,27642,22738.0,28902.0,46548.0,pre
10002,27642,22741.0,28878.0,46512.0,pre
10002,27642,22737.0,28693.0,46739.0,pre
10002,27642,22595.0,29471.0,44697.0,pre
10002,27642,22596.0,29476.0,44662.0,pre
10002,27642,22914.0,29902.0,45583.0,pre
10002,27642,22921.0,30015.0,45002.0,pre
10002,27642,22908.0,29998.0,44985.0,pre
10002,27642,22669.0,29772.0,41553.0,pre
10002,27642,22663.0,29730.0,41554.0,pre
10002,27502,22686.0,28429.0,45022.0,pre
10002,27502,22667.0,28438.0,44993.0,pre
10002,27502,22601.0,28449.0,44935.0,pre
10002,27502,22265.0,28510.0,44874.0,pre
10002,27502,22280.0,28499.0,44854.0,pre
10002,27502,23042.0,28471.0,45523.0,pre
10002,27502,22884.0,28535.0,45427.0,pre
10002,27502,22834.0,28558.0,45371.0,pre
10002,27502,23418.0,29339.0,44636.0,pre
10002,27502,23415.0,29307.0,44641.0,pre
10002,27502,23423.0,29284.0,44622.0,pre
10002,27502,23439.0,29308.0,44602.0,pre
10002,27502,22906.0,28523.0,45608.0,pre
10002,27502,22593.0,28660.0,45149.0,pre
10002,27502,22566.0,28608.0,45149.0,pre
10002,27502,22543.0,28611.0,45123.0,pre
10002,27110,24073.0,40123.0,80245.0,pre
10002,27110,23828.0,37842.0,76762.0,pre
10002,26376,23451.0,28373.0,45204.0,pre
10002,26298,24325.0,38811.0,78114.0,pre
10002,26076,23265.0,29979.0,43555.0,pre
10002,26076,23365.0,28922.0,45025.0,pre
10002,26076,23401.0,29913.0,43258.0,pre
10002,26076,22647.0,29760.0,41454.0,pre
10002,26076,22633.0,29754.0,41430.0,pre
10002,26076,22426.0,29762.0,42087.0,pre
10002,26041,22803.0,38159.0,77365.0,pre
10002,26041,22763.0,38166.0,77364.0,pre
10002,26041,22955.0,37151.0,75785.0,pre
10002,25629,22837.0,28581.0,45653.0,pre
10002,25503,23238.0,30047.0,50550.0,pre
10002,25503,22831.0,29541.0,49433.0,pre
10002,25215,23268.0,28096.0,44553.0,pre
10002,25215,22955.0,28008.0,44592.0,pre
10002,25215,22941.0,28011.0,44564.0,pre
10002,25215,23517.0,29056.0,45127.0,pre
10002,25215,23596.0,29069.0,44957.0,pre
10002,25215,23564.0,29030.0,44906.0,pre
10002,25215,22932.0,28740.0,44166.0,pre
10002,25215,22909.0,28731.0,44153.0,pre
10002,25080,23444.0,28702.0,44693.0,pre
10002,25080,23381.0,28731.0,44708.0,pre
10002,25080,23397.0,28717.0,44691.0,pre
10002,25080,23369.0,28700.0,44681.0,pre
10002,25080,23474.0,28651.0,44693.0,pre
10002,25080,23448.0,28649.0,44685.0,pre
10002,25080,22561.0,29253.0,44072.0,pre
10002,25080,23189.0,27995.0,44453.0,pre
10002,25080,22650.0,29111.0,44125.0,pre
10002,24947,21207.0,30060.0,39976.0,pre
10002,24947,21297.0,30010.0,39934.0,pre
10002,24833,22691.0,28931.0,44288.0,pre
10002,24720,23301.0,28425.0,45425.0,pre
10002,24720,23317.0,28454.0,45400.0,pre
10002,24720,23273.0,28434.0,45418.0,pre
10002,24585,23005.0,39748.0,79334.0,pre
10002,24436,23002.0,29121.0,43576.0,pre
10002,24436,23021.0,29137.0,43548.0,pre
10002,24436,22431.0,29057.0,44276.0,pre
10002,24436,22449.0,29037.0,44281.0,pre
10002,24436,22609.0,28995.0,44184.0,pre
10002,24436,22632.0,28994.0,44169.0,pre
10002,24436,23127.0,28895.0,43701.0,pre
10002,24436,23146.0,28853.0,43703.0,pre
10002,24436,22743.0,30226.0,42996.0,pre
10002,24436,22691.0,30237.0,42875.0,pre
10002,24436,22682.0,30438.0,42476.0,pre
10002,24412,23039.0,28233.0,45533.0,pre
10002,24412,22978.0,28331.0,45958.0,pre
10002,24412,22958.0,28342.0,45994.0,pre
10002,24412,23002.0,28303.0,45896.0,pre
10002,24412,23060.0,28225.0,45705.0,pre
10002,24412,23034.0,28239.0,45710.0,pre
10002,24412,23209.0,28146.0,45035.0,pre
10002,24412,23228.0,28149.0,45012.0,pre
10002,24412,23214.0,28131.0,44993.0,pre
10002,24412,23240.0,28134.0,44966.0,pre
10002,24246,22783.0,29939.0,51154.0,pre
10002,24246,23419.0,29839.0,50282.0,pre
10002,24246,23265.0,29930.0,50208.0,pre
10002,24246,22943.0,30024.0,44989.0,pre
10002,24198,22741.0,28878.0,46512.0,pre
10002,24198,22807.0,28622.0,46427.0,pre
10002,24198,23041.0,28345.0,45551.0,pre
10002,24198,22950.0,28371.0,45917.0,pre
10002,24198,22966.0,28353.0,45851.0,pre
10002,24198,22983.0,28326.0,45848.0,pre
10002,24198,22998.0,28070.0,44690.0,pre
10002,24198,23268.0,28096.0,44553.0,pre
10002,24198,23259.0,28089.0,44528.0,pre
10002,24198,23246.0,28074.0,44495.0,pre
10002,24198,23230.0,28045.0,44494.0,pre
10002,24198,23214.0,28022.0,44513.0,pre
10002,24198,22632.0,28994.0,44169.0,pre
10002,24198,22858.0,28747.0,44096.0,pre
10002,24198,22837.0,28735.0,44067.0,pre
10002,24198,22817.0,28735.0,44044.0,pre
10002,24198,22804.0,28704.0,44044.0,pre
10002,24198,22857.0,28815.0,44017.0,pre
10002,24198,22811.0,28774.0,44002.0,pre
10002,24198,22844.0,28792.0,43998.0,pre
10002,24198,22975.0,28880.0,43788.0,pre
10002,24198,23041.0,28832.0,43743.0,pre
10002,24198,23115.0,28752.0,43744.0,pre
10002,24198,23146.0,28853.0,43703.0,pre
10002,24052,22368.0,29544.0,44158.0,pre
10002,24052,22344.0,29554.0,44142.0,pre
10002,24052,22348.0,29530.0,44130.0,pre
10002,24052,22377.0,29468.0,44119.0,pre
10002,24038,23164.0,32255.0,56905.0,pre
10002,24038,23049.0,30093.0,50544.0,pre
10002,24038,23189.0,30054.0,50555.0,pre
10002,24038,23261.0,29991.0,50364.0,pre
10002,24038,23265.0,29930.0,50208.0,pre
10002,24038,22770.0,29377.0,46445.0,pre
10002,24038,22777.0,29416.0,46354.0,pre
10002,24038,22759.0,29399.0,46187.0,pre
10002,24038,22761.0,29418.0,46164.0,pre
10002,24038,22773.0,29426.0,46320.0,pre
10002,24038,22787.0,29490.0,46253.0,pre
10002,24038,22448.0,29838.0,42847.0,pre
10002,24038,22442.0,29971.0,42739.0,pre
10002,23968,22577.0,28375.0,44899.0,pre
10002,23968,23277.0,28180.0,44834.0,pre
10002,23968,23415.0,29128.0,44581.0,pre
10002,23968,23285.0,28376.0,45328.0,pre
10002,23968,23220.0,28385.0,45363.0,pre
10002,23968,23002.0,28303.0,45896.0,pre
10002,23968,23002.0,28298.0,45857.0,pre
10002,23968,22748.0,28996.0,44449.0,pre
10002,23968,23017.0,28153.0,44596.0,pre
10002,23968,23254.0,28132.0,44540.0,pre
10002,23968,23246.0,28074.0,44495.0,pre
10002,23968,22984.0,28036.0,44541.0,pre
10002,23968,22981.0,28009.0,44538.0,pre
10002,23968,23451.0,28408.0,45205.0,pre
10002,23968,23428.0,28410.0,45223.0,pre
10002,23968,23401.0,28571.0,45136.0,pre
10002,23968,22857.0,28815.0,44017.0,pre
10002,23968,23388.0,29790.0,44686.0,pre
10002,23949,22932.0,32286.0,56984.0,pre
10002,23949,22822.0,32149.0,56897.0,pre
10002,23949,22848.0,32092.0,56606.0,pre
10002,23949,22689.0,29962.0,51873.0,pre
10002,23949,22889.0,30271.0,51631.0,pre
10002,23949,22806.0,30148.0,51699.0,pre
10002,23949,22936.0,29994.0,50610.0,pre
10002,23949,22943.0,29998.0,50582.0,pre
10002,23949,22795.0,29822.0,50646.0,pre
10002,23949,22804.0,29831.0,50622.0,pre
10002,23949,23129.0,29901.0,49623.0,pre
10002,23949,23142.0,29908.0,49599.0,pre
10002,23949,22662.0,28756.0,47874.0,pre
10002,23949,22666.0,28730.0,47830.0,pre
10002,23949,22680.0,28591.0,47863.0,pre
10002,23949,22700.0,28532.0,47711.0,pre
10002,23949,22730.0,28736.0,46745.0,pre
10002,23949,22737.0,28693.0,46739.0,pre
10002,23949,22743.0,28723.0,46725.0,pre
10002,23949,22744.0,28652.0,46734.0,pre
10002,23949,21828.0,30209.0,41325.0,pre
10002,23606,22786.0,29884.0,44567.0,pre
10002,23606,23053.0,30153.0,44385.0,pre
10002,23606,23062.0,30180.0,44358.0,pre
10002,23606,22598.0,29606.0,44556.0,pre
10002,23606,23254.0,30077.0,44280.0,pre
10002,23606,22237.0,29656.0,44050.0,pre
10002,23606,22084.0,29550.0,44037.0,pre
10002,23606,22131.0,29548.0,44035.0,pre
10002,23606,23040.0,30233.0,43304.0,pre
10002,23606,23403.0,29377.0,43399.0,pre
10002,23606,23377.0,29358.0,43449.0,pre
10002,23606,23481.0,29351.0,43388.0,pre
10002,23606,23464.0,29426.0,43287.0,pre
10002,23606,23477.0,29455.0,43225.0,pre
10002,23606,23467.0,29438.0,43253.0,pre
10002,23489,23271.0,29910.0,44624.0,pre
10002,23489,23309.0,29879.0,44611.0,pre
10002,23489,23292.0,29884.0,44637.0,pre
10002,23489,23586.0,29137.0,44829.0,pre
10002,23489,23631.0,29090.0,44822.0,pre
10002,23253,22660.0,28755.0,47839.0,pre
10002,23253,22667.0,28438.0,44993.0,pre
10002,23253,22651.0,29273.0,45260.0,pre
10002,23253,22529.0,28643.0,45082.0,pre
10002,23253,22746.0,30198.0,43065.0,pre
10002,23253,22438.0,29979.0,42712.0,pre
10002,23253,22743.0,30226.0,42996.0,pre
10002,23253,21776.0,29964.0,40217.0,pre
10002,23033,22682.0,30438.0,42476.0,pre
10002,22856,23373.0,29955.0,44435.0,pre
10002,22856,23055.0,30196.0,44337.0,pre
10002,22856,23345.0,29899.0,44536.0,pre
10002,22856,22820.0,28587.0,46098.0,pre
10002,22856,23091.0,30169.0,44263.0,pre
10002,22856,23194.0,30008.0,45169.0,pre
10002,22856,22561.0,29253.0,44072.0,pre
10002,22856,22084.0,29550.0,44037.0,pre
10002,22856,22650.0,29111.0,44125.0,pre
10002,22856,22589.0,29117.0,44126.0,pre
10002,22856,23414.0,29347.0,44946.0,pre
10002,22856,21220.0,29379.0,39574.0,pre
10002,22856,20836.0,29397.0,39339.0,pre
10002,22805,23228.0,28149.0,45012.0,pre
10002,22805,22650.0,29115.0,45448.0,pre
10002,22805,22723.0,29767.0,45213.0,pre
10002,22805,22715.0,29767.0,45187.0,pre
10002,22805,22679.0,29557.0,45400.0,pre
10002,22805,22589.0,29135.0,44337.0,pre
10002,22805,22504.0,29003.0,44298.0,pre
10002,22805,22707.0,28683.0,45146.0,pre
10002,22805,22561.0,29153.0,44257.0,pre
10002,22805,23586.0,29137.0,44829.0,pre
10002,22805,23337.0,29550.0,43285.0,pre
10002,22805,23163.0,29516.0,43062.0,pre
10002,22805,23147.0,29483.0,43071.0,pre
10002,22805,22647.0,29760.0,41454.0,pre
10002,22805,21025.0,28943.0,39726.0,pre
10002,22805,22577.0,30088.0,41125.0,pre
10002,22805,22535.0,30009.0,41046.0,pre
10002,22805,22114.0,29722.0,40753.0,pre
10002,22775,23092.0,29798.0,49220.0,pre
10002,22775,23097.0,29785.0,49156.0,pre
10002,22595,23040.0,28304.0,46225.0,pre
10002,22324,22691.0,28600.0,47960.0,pre
10002,22324,22680.0,28591.0,47863.0,pre
10002,22305,21978.0,29538.0,40681.0,pre
10002,22275,22823.0,30116.0,51385.0,pre
10002,22275,22969.0,30188.0,51235.0,pre
10002,22275,23023.0,30155.0,50900.0,pre
10002,22275,23031.0,30083.0,50625.0,pre
10002,22275,22968.0,30052.0,50632.0,pre
10002,22275,22996.0,30067.0,50610.0,pre
10002,22275,23008.0,30064.0,50577.0,pre
10002,22275,22919.0,30029.0,50729.0,pre
10002,22275,23045.0,30221.0,51204.0,pre
10002,22275,22920.0,30156.0,51173.0,pre
10002,22275,23071.0,30198.0,51133.0,pre
10002,22275,23079.0,30177.0,50985.0,pre
10002,22275,22780.0,29433.0,49197.0,pre
10002,22275,23419.0,29839.0,50282.0,pre
10002,22275,23028.0,29717.0,48996.0,pre
10002,22275,22986.0,29670.0,48893.0,pre
10002,22275,22967.0,29651.0,48843.0,pre
10002,22275,22978.0,29723.0,49266.0,pre
10002,22275,22691.0,29023.0,47164.0,pre
10002,22275,22693.0,28988.0,47160.0,pre
10002,22275,22651.0,29085.0,47622.0,pre
10002,22275,22387.0,29976.0,42426.0,pre
10002,22275,22633.0,29754.0,41430.0,pre
10002,22275,22632.0,29734.0,41449.0,pre
10002,22275,22426.0,29762.0,42087.0,pre
10002,22265,22974.0,29853.0,45858.0,pre
10002,22265,22966.0,29854.0,45832.0,pre
10002,21810,23064.0,39260.0,78034.0,pre
10002,21792,22716.0,29224.0,47230.0,pre
10002,21792,22687.0,29075.0,47146.0,pre
10002,21792,22691.0,29023.0,47164.0,pre
10002,21792,22687.0,29053.0,47130.0,pre
10002,21792,22829.0,29782.0,45564.0,pre
10002,21792,22723.0,29767.0,45213.0,pre
10002,21770,22849.0,29008.0,51122.0,pre
10002,21770,22827.0,29025.0,51131.0,pre
10002,21770,22887.0,28983.0,51128.0,pre
10002,21601,23338.0,29647.0,43195.0,pre
10002,21601,23467.0,29438.0,43253.0,pre
10002,21601,23254.0,30096.0,42639.0,pre
10002,21601,23271.0,30134.0,42613.0,pre
10002,21601,22588.0,30184.0,42789.0,pre
10002,21601,21207.0,30060.0,39976.0,pre
10002,21601,20910.0,29900.0,39975.0,pre
10002,21601,20892.0,29886.0,39960.0,pre
10002,21601,19724.0,28822.0,39079.0,pre
10002,21601,21776.0,29964.0,40217.0,pre
10002,21589,22879.0,32748.0,57825.0,pre
10002,21589,23045.0,30221.0,51204.0,pre
10002,21589,23380.0,29980.0,50886.0,pre
10002,21589,23071.0,30198.0,51133.0,pre
10002,21589,23420.0,29816.0,50363.0,pre
10002,21589,22705.0,28948.0,45931.0,pre
10002,21589,22614.0,29113.0,44359.0,pre
10002,21589,22589.0,29135.0,44337.0,pre
10002,21589,22517.0,29232.0,44166.0,pre
10002,21589,22529.0,29266.0,44156.0,pre
10002,21589,22561.0,29153.0,44257.0,pre
10002,21589,22448.0,29838.0,42847.0,pre
10002,21589,22442.0,29971.0,42739.0,pre
10002,21247,23474.0,28651.0,44693.0,pre
10002,21247,23448.0,28649.0,44685.0,pre
10002,21247,22084.0,29550.0,44037.0,pre
10002,21247,19724.0,28822.0,39079.0,pre
10002,21069,22716.0,29224.0,47230.0,pre
10002,21041,23005.0,32007.0,56272.0,pre
10002,21041,22958.0,32070.0,56387.0,pre
10002,21041,23045.0,30221.0,51204.0,pre
10002,21041,23104.0,29873.0,49643.0,pre
10002,21041,22353.0,29785.0,44098.0,pre
10002,21041,22330.0,29721.0,44091.0,pre
10002,21024,22882.0,29568.0,48608.0,pre
10002,21012,23814.0,28602.0,44968.0,pre
10002,20568,23104.0,30263.0,43995.0,pre
10002,20568,23109.0,30270.0,43939.0,pre
10002,20568,23141.0,30258.0,43925.0,pre
10002,20568,23162.0,30242.0,43918.0,pre
10002,20568,22705.0,28948.0,45931.0,pre
10002,20568,23355.0,30012.0,43853.0,pre
10002,20568,23481.0,29351.0,43388.0,pre
10002,20568,23338.0,29647.0,43195.0,pre
10002,20568,23361.0,29689.0,43214.0,pre
10002,20525,23564.0,29030.0,44906.0,pre
10002,20444,22848.0,30128.0,51289.0,pre
10002,20444,22868.0,30133.0,51237.0,pre
10002,20444,22886.0,30130.0,51202.0,pre
10002,20444,22943.0,29998.0,50582.0,pre
10002,20444,22868.0,29998.0,50778.0,pre
10002,20444,22871.0,29924.0,50574.0,pre
10002,20444,22783.0,29939.0,51154.0,pre
10002,20444,23097.0,29785.0,49156.0,pre
10002,20444,22761.0,29418.0,46164.0,pre
10002,20444,22752.0,29391.0,46160.0,pre
10002,20444,22787.0,29490.0,46253.0,pre
10002,20444,22706.0,30053.0,44269.0,pre
10002,20444,22777.0,29551.0,45842.0,pre
10002,20444,22353.0,29785.0,44098.0,pre
10002,20444,21841.0,30184.0,41317.0,pre
10002,20423,23386.0,29758.0,44671.0,pre
10002,20423,23372.0,29548.0,44663.0,pre
10002,20423,23381.0,29519.0,44647.0,pre
10002,20423,23121.0,30173.0,43264.0,pre
10002,20423,23182.0,30140.0,43274.0,pre
10002,20423,23093.0,30195.0,43313.0,pre
10002,20423,23071.0,30216.0,43316.0,pre
10002,20423,23040.0,30233.0,43304.0,pre
10002,20423,23481.0,29351.0,43388.0,pre
10002,20423,23388.0,29790.0,44686.0,pre
10002,20329,22882.0,29568.0,48608.0,pre
10002,20238,22721.0,28972.0,44296.0,pre
10002,20238,22142.0,29608.0,43949.0,pre
10002,20238,22691.0,28931.0,44288.0,pre
10002,20238,23038.0,28915.0,43856.0,pre
10002,20201,22695.0,28801.0,47177.0,pre
10002,20201,22692.0,28808.0,47042.0,pre
10002,19872,23386.0,29758.0,44671.0,pre
10002,19872,23517.0,29296.0,44446.0,pre
10002,19872,23388.0,29790.0,44686.0,pre
10002,19776,22717.0,29076.0,46819.0,pre
10002,19776,22717.0,29093.0,46798.0,pre
10002,19731,23059.0,28200.0,45219.0,pre
10002,19731,23071.0,28184.0,45187.0,pre
10002,19651,22780.0,29706.0,50457.0,pre
10002,19605,23048.0,29355.0,52565.0,pre
10002,19312,23415.0,29128.0,44581.0,pre
10002,19312,23415.0,29256.0,44631.0,pre
10002,19312,22999.0,30243.0,44118.0,pre
10002,19312,23497.0,29272.0,44232.0,pre
10002,19312,23400.0,29603.0,43141.0,pre
10002,19312,22030.0,29897.0,40482.0,pre
10002,19065,23194.0,30037.0,45374.0,pre
10002,18889,22968.0,30052.0,50632.0,pre
10002,18889,22919.0,30029.0,50729.0,pre
10002,18889,20640.0,28787.0,40052.0,pre
10002,18793,23391.0,28539.0,44975.0,pre
10002,18793,23411.0,28535.0,44957.0,pre
10002,18793,24092.0,28522.0,45163.0,pre
10002,18793,24013.0,28484.0,45125.0,pre
10002,18581,22919.0,29284.0,52081.0,pre
10002,18581,22851.0,29655.0,49812.0,pre
10002,18516,23566.0,28988.0,45223.0,pre
10002,18516,23577.0,28974.0,45198.0,pre
10002,18505,23474.0,28706.0,44687.0,pre
10002,18493,22535.0,30009.0,41046.0,pre
10002,18493,20207.0,28916.0,39110.0,pre
10002,18306,22929.0,30240.0,44255.0,pre
10002,18306,22584.0,30581.0,42099.0,pre
10002,18306,22239.0,30436.0,40794.0,pre
10002,18199,22506.0,36282.0,73552.0,pre
10002,18199,23128.0,40934.0,80553.0,pre
10002,18199,23005.0,39748.0,79334.0,pre
10002,18117,20221.0,28513.0,39320.0,pre
10002,18117,20235.0,28514.0,39569.0,pre
10002,18117,20185.0,28480.0,39460.0,pre
10002,18117,19847.0,28300.0,39398.0,pre
10002,18117,20020.0,28401.0,39214.0,pre
