x,y,z,type,bodyId_post
18805,23481,48670,post,
18802,23447,48658,post,
19531,22746,48657,post,
18327,23761,48546,post,
18328,23770,48529,post,
18417,23684,48558,post,
18036,23790,48529,post,
17860,23764,48485,post,
17851,23772,48481,post,
17861,23733,48446,post,
18803,23487,48541,post,
18811,23508,48517,post,
20289,22853,48501,post,
19267,22918,48412,post,
19295,22903,48418,post,
19295,22899,48416,post,
20319,22832,48414,post,
17737,23795,48313,post,
17736,23788,48316,post,
17732,23790,48290,post,
18566,23629,48257,post,
18771,23593,48192,post,
18145,23577,48099,post,
18108,23623,48046,post,
15272,25333,45960,post,
19669,20499,46326,post,
26744,19495,43694,post,
23292,25717,50459,post,
23276,25710,50448,post,
24864,25971,50947,post,
24809,25931,50862,post,
24862,25961,50965,post,
24872,25913,50988,post,
23284,25712,50444,post,
24992,23536,47689,post,
24686,23271,47688,post,
24677,23264,47683,post,
24685,23259,47679,post,
24685,22670,47562,post,
24682,22698,47524,post,
24689,22658,47565,post,
24680,22681,47538,post,
25055,22613,47532,post,
24427,22961,48294,post,
24418,22996,48232,post,
24946,23693,47881,post,
24918,23592,47820,post,
25004,23558,47657,post,
25144,23316,44465,post,
19691,20524,44861,post,
19576,20345,45651,post,
19874,20920,47847,post,
24328,20935,43504,post,
22532,24337,48663,post,
21674,21606,48239,post,
19121,20880,48361,post,
19115,20950,48289,post,
19076,20940,48165,post,
19078,20948,48160,post,
22168,21971,47992,post,
22218,21866,47951,post,
23011,24498,49247,post,
20403,22059,47983,post,
21595,21442,48122,post,
20072,23128,47802,post,
19988,23190,47684,post,
19996,23250,47667,post,
24282,21161,48034,post,
19801,21392,47184,post,
20958,21328,47774,post,
20903,21354,47725,post,
19983,22030,48550,post,
20580,22099,48471,post,
20524,22094,48450,post,
20056,22099,48513,post,
19961,21997,48553,post,
20024,21880,48416,post,
20036,21840,48331,post,
21718,21422,48167,post,
22392,23198,48121,post,
22509,23106,48059,post,
22492,23097,48045,post,
15689,22350,46186,post,
16147,23595,47564,post,
16296,23694,47525,post,
24495,20993,46676,post,
20128,20770,46974,post,
20176,20785,46906,post,
16238,21803,46044,post,
16309,21751,45992,post,
16149,21377,46029,post,
24569,19445,44709,post,
19351,20540,45204,post,
20915,20540,43688,post,
20948,21006,43697,post,
24877,23892,45887,post,
24368,21112,44550,post,
22411,24102,48889,post,
22577,24233,48936,post,
22574,24233,48940,post,
19565,22336,48978,post,
19083,21371,49005,post,
19002,21495,48934,post,
19071,21500,48225,post,
19450,21638,48921,post,
19715,21985,48849,post,
19707,22006,48754,post,
19718,22024,48793,post,
18874,23108,48487,post,
25600,22991,47847,post,
25643,22815,47821,post,
19587,22855,47842,post,
19512,22698,47856,post,
27181,23529,47381,post,
24828,21759,47203,post,
25143,23053,47453,post,
22504,22310,47475,post,
22506,22306,47439,post,
19238,21087,47235,post,
19304,20863,47320,post,
20850,20833,47267,post,
22434,22110,47438,post,
22202,22792,48410,post,
24840,21844,47513,post,
19831,22009,48634,post,
26559,24587,46794,post,
20839,21231,46572,post,
20709,21139,46431,post,
20634,21175,46391,post,
20745,21121,46379,post,
26500,24400,46800,post,
25181,22880,48301,post,
22037,22843,48360,post,
25246,22797,48319,post,
22039,22811,48323,post,
25512,24417,47194,post,
26501,24418,47099,post,
28334,23752,47722,post,
28404,23726,47718,post,
28391,23711,47725,post,
23685,24397,47552,post,
23687,24386,47545,post,
16163,22718,46142,post,
16148,22666,46118,post,
24647,23872,45638,post,
23938,23447,46981,post,
23871,23475,47015,post,
24578,23871,45974,post,
24553,23896,45949,post,
24585,24001,45885,post,
20889,21405,46738,post,
20825,21317,46611,post,
16272,22366,46131,post,
19739,20742,44835,post,
24265,23328,45775,post,
28425,23790,47527,post,
16247,22508,46056,post,
27157,23556,47361,post,
16421,22513,45963,post,
18614,20809,46317,post,
25894,22934,45807,post,
27098,23478,47276,post,
23681,23548,47149,post,
24319,23294,45687,post,
25834,19540,44943,post,
20685,21150,46282,post,
20503,20230,46098,post,
25599,21756,46915,post,
16099,22809,46073,post,
19233,20896,47063,post,
21753,20606,47044,post,
16121,22774,46029,post,
24742,23544,45545,post,
19780,20710,44792,post,
20503,20701,44563,post,
18118,20898,45643,post,
17944,20921,45619,post,
18466,20802,45623,post,
25767,19459,44769,post,
25383,19621,44693,post,
24975,23334,45258,post,
24983,23325,45249,post,
24978,23347,45232,post,
18473,20253,45190,post,
20679,20701,44302,post,
25743,19196,44314,post,
20756,20765,44134,post,
20740,20627,44228,post,
22805,20208,44244,post,
22755,20089,44159,post,
23624,22885,43415,post,
23617,22801,43390,post,
23642,22825,43396,post,
24362,21227,43971,post,
24318,21228,43919,post,
24381,21120,43927,post,
24265,21110,43877,post,
25996,19774,43912,post,
24592,20995,41644,post,
23622,22755,43541,post,
24702,20915,41661,post,
21856,20389,43725,post,
24317,19425,44024,post,
24280,19435,44017,post,
24088,19390,44031,post,
24121,19381,44033,post,
20965,20953,43686,post,
24924,21928,43001,post,
24845,21870,42986,post,
22104,24339,49207,post,
25750,24183,46695,post,
25396,24140,46171,post,
27829,24660,47815,post,
27732,24619,47792,post,
26205,24231,47022,post,
26218,24242,47026,post,
27036,24188,47699,post,
27030,24198,47691,post,
26544,24272,47163,post,
26754,23667,47271,post,
21710,21758,48160,post,
21017,21408,47391,post,
19777,20408,46469,post,
19777,20404,46468,post,
15566,22664,46162,post,
15610,22685,46108,post,
15611,22689,46110,post,
16217,24167,47156,post,
16238,24142,47167,post,
24707,20862,45127,post,
25809,21807,48126,post,
25799,21807,48146,post,
25688,25483,49947,post,
23718,24912,50020,post,
25087,25154,50023,post,
25086,25175,50018,post,
22175,24188,48963,post,
23311,24536,49794,post,
23195,24512,49696,post,
23175,24508,49727,post,
26924,24845,47418,post,
19041,23539,48600,post,
21006,23464,48440,post,
25162,21710,47315,post,
25065,21783,47306,post,
21015,23317,48352,post,
20477,23257,48229,post,
21219,23270,48250,post,
18341,23893,48291,post,
18089,24101,48185,post,
21115,23643,48314,post,
18758,23600,48318,post,
26383,24412,47039,post,
26249,24244,46892,post,
26904,24793,47307,post,
26858,24777,47258,post,
26747,24700,47157,post,
20240,23159,47917,post,
26957,24752,47425,post,
24794,21765,46978,post,
25068,21784,47307,post,
28657,24185,46452,post,
28643,24179,46464,post,
24412,18978,44351,post,
25662,19719,44315,post,
27975,24167,46647,post,
28384,24394,47277,post,
28253,24269,47075,post,
17377,24685,48675,post,
17296,24646,48682,post,
19447,21299,48904,post,
19386,21248,48924,post,
21299,21929,48119,post,
25920,21816,48123,post,
24399,22009,48110,post,
24485,21811,48072,post,
26109,21873,47917,post,
25608,23028,48038,post,
25613,22998,48011,post,
21554,21473,48020,post,
21533,21431,48047,post,
24026,21475,47994,post,
26832,22102,47835,post,
26823,22076,47790,post,
20946,21010,47280,post,
21056,20946,47282,post,
18102,23213,48273,post,
18123,23196,48308,post,
19299,22501,48505,post,
26247,23819,47964,post,
26619,23760,47810,post,
26317,23739,48009,post,
22111,22260,48283,post,
26313,23808,47902,post,
21347,22103,48237,post,
25309,22261,48171,post,
21330,21941,48147,post,
24493,21897,48160,post,
23909,24252,47352,post,
23941,24229,47272,post,
25661,19471,44902,post,
25763,19474,44852,post,
23887,24252,47407,post,
18684,20460,46144,post,
19220,20748,44657,post,
19260,20772,44630,post,
24404,19970,45594,post,
21007,20332,44544,post,
24443,19254,44569,post,
24443,19245,44554,post,
22319,20561,43342,post,
24312,19887,45527,post,
24421,19274,44432,post,
24278,19290,44399,post,
24436,19268,44443,post,
24386,19193,44377,post,
24545,18962,43984,post,
21625,21949,43220,post,
21655,21929,43191,post,
20561,19919,45441,post,
24959,20338,41888,post,
19221,21724,48348,post,
19232,21668,48316,post,
20795,22544,47561,post,
20023,22225,48634,post,
19961,22255,48583,post,
22671,24280,49059,post,
22666,24260,49039,post,
19904,21755,48818,post,
18777,21359,49057,post,
18837,21456,48981,post,
18813,21338,49025,post,
18787,21365,49010,post,
19265,20977,48319,post,
19500,21883,49019,post,
24127,24380,48033,post,
24102,24376,47932,post,
16546,24315,47893,post,
16522,24318,47913,post,
19900,21761,48812,post,
19881,21778,48866,post,
19559,22892,47951,post,
17274,24292,48467,post,
17184,24223,48399,post,
19474,22771,47877,post,
20749,22061,48778,post,
20758,22090,48746,post,
20773,22098,48737,post,
20772,22112,48676,post,
20656,22042,48643,post,
22053,22511,47958,post,
22051,22509,47949,post,
24839,21657,47885,post,
19668,23182,47763,post,
19744,23155,47738,post,
19538,23133,47726,post,
19525,23105,47740,post,
24487,22969,47649,post,
24481,22969,47649,post,
24457,22941,47560,post,
19475,22770,47876,post,
22663,22558,47806,post,
22674,22552,47793,post,
19547,20935,48649,post,
19568,20962,48653,post,
24580,22296,47768,post,
17097,24335,48552,post,
24641,22216,47760,post,
24636,22214,47739,post,
24632,22159,47760,post,
25532,21528,47195,post,
25531,21523,47196,post,
23924,21503,47723,post,
23918,21485,47722,post,
24083,21092,47569,post,
24126,21098,47566,post,
23980,21048,47525,post,
24669,22121,47453,post,
24930,23186,48279,post,
19701,20967,47677,post,
19965,20425,47199,post,
22118,23070,48297,post,
22103,23073,48253,post,
18518,23222,48171,post,
24263,21955,47609,post,
24247,21929,47556,post,
24616,21983,47534,post,
20694,22020,48599,post,
17093,24261,48383,post,
19657,20881,47551,post,
20086,21798,48419,post,
20054,21806,48393,post,
24106,24290,47890,post,
24080,24232,47881,post,
17253,24334,48351,post,
26585,24597,46775,post,
20105,21773,48475,post,
19913,21692,48425,post,
19522,20894,48596,post,
19530,20925,48525,post,
19497,20939,48505,post,
25410,24591,47047,post,
25399,24595,47015,post,
28137,24543,47330,post,
16494,24432,47863,post,
16492,24442,47868,post,
28176,24543,47286,post,
16514,24408,47809,post,
16556,24360,47807,post,
22145,23000,48209,post,
22145,23000,48208,post,
25176,23836,46274,post,
24724,23931,46239,post,
24727,23921,46227,post,
24278,24000,46240,post,
24744,23893,46207,post,
24740,23895,46196,post,
24112,23805,47697,post,
24642,22234,48147,post,
24648,22243,48142,post,
24579,22212,48138,post,
25060,24429,46968,post,
20086,21778,48341,post,
20291,21886,48215,post,
25555,23800,46080,post,
25147,23789,46244,post,
24270,24191,47019,post,
25135,23751,46248,post,
25083,23737,46249,post,
24160,24130,46959,post,
27178,23302,47071,post,
27165,23305,47079,post,
18528,23165,48075,post,
18553,23151,48104,post,
18553,23147,48101,post,
18543,23135,48085,post,
24102,23213,46316,post,
18523,23154,48030,post,
24757,22033,46830,post,
25423,22875,46989,post,
24029,23907,47738,post,
24082,23900,47708,post,
27217,23266,47086,post,
27216,23271,47086,post,
23981,23169,44611,post,
25754,23639,47500,post,
25692,23438,47319,post,
19727,20658,44809,post,
27210,23448,47228,post,
27105,23492,47225,post,
27062,23496,47206,post,
27040,23500,47149,post,
25530,21402,47097,post,
25554,21424,46985,post,
25575,21374,47039,post,
25573,21427,46963,post,
21387,21906,47249,post,
21386,21893,47262,post,
24282,21180,45740,post,
24284,21182,45742,post,
24262,21150,45727,post,
24255,21140,45722,post,
19725,20660,44808,post,
24279,21110,45633,post,
24317,21159,45589,post,
24272,21119,45582,post,
19643,20569,45998,post,
19621,20573,45984,post,
24085,23272,46384,post,
24094,23215,46343,post,
24173,23981,46704,post,
24283,21127,45570,post,
22209,20626,43289,post,
22101,20570,43284,post,
22102,20556,43280,post,
24118,23318,46429,post,
24111,23297,46418,post,
22126,20487,43215,post,
23832,23031,43832,post,
22880,20182,44335,post,
23737,23073,43941,post,
23745,23091,43942,post,
24192,20961,42806,post,
23433,22836,43392,post,
24096,19422,44136,post,
24095,19431,44044,post,
26081,19599,44291,post,
24216,19586,44102,post,
26041,19675,44046,post,
19525,20817,44925,post,
24193,19775,44212,post,
24612,18874,44081,post,
26177,20715,43985,post,
26177,20714,43983,post,
23524,22766,43432,post,
24717,21742,43342,post,
21550,21884,43262,post,
21566,21882,43258,post,
20139,20850,43335,post,
25220,21960,42886,post,
22126,20488,43214,post,
25229,21945,42870,post,
24561,21105,41343,post,
20182,23146,47887,post,
20200,23116,47837,post,
24021,24014,47748,post,
21911,24034,48686,post,
21915,24069,48769,post,
19519,21558,48271,post,
24221,24535,47910,post,
26848,21833,48000,post,
26964,21836,47969,post,
19224,20689,48194,post,
25683,21749,48045,post,
25360,21725,48080,post,
21246,21737,48115,post,
21217,21654,48097,post,
22029,22263,48077,post,
18005,23244,48385,post,
22347,21137,48030,post,
20174,20984,48074,post,
20165,20890,48106,post,
20062,20970,48024,post,
24173,21064,47869,post,
25195,21097,47427,post,
20477,23340,48220,post,
18158,23540,48136,post,
17991,23205,48348,post,
22967,23171,48217,post,
22583,23236,48194,post,
17419,23932,48353,post,
17554,23899,48286,post,
24520,21929,48397,post,
22118,22267,48134,post,
20351,21408,48321,post,
20353,21389,48307,post,
20387,21381,48274,post,
24155,21429,48269,post,
24076,21486,48189,post,
19566,21285,48146,post,
19518,21256,48191,post,
22746,23362,47979,post,
22582,23097,48104,post,
23160,23280,47935,post,
23217,23239,47909,post,
20961,21379,46822,post,
19762,20646,44811,post,
19762,20646,44812,post,
20969,21410,46882,post,
19521,20634,46896,post,
19536,20603,46946,post,
26345,23006,45605,post,
26837,22888,46367,post,
22576,23019,48072,post,
22590,23037,48060,post,
22986,23494,47743,post,
23042,23526,47693,post,
23044,23528,47695,post,
23068,23522,47565,post,
22628,23047,48051,post,
21605,24276,49443,post,
21576,24233,49445,post,
18939,22873,48702,post,
18928,22908,48704,post,
19439,21388,47583,post,
19333,21345,47616,post,
19319,21357,47583,post,
18899,23152,48314,post,
18877,23064,48308,post,
18794,23120,48262,post,
20282,23206,48138,post,
20665,22744,48323,post,
20234,22944,48229,post,
18143,23577,48089,post,
18239,23505,48125,post,
24162,22576,46327,post,
24142,22580,46315,post,
26722,23307,46222,post,
20219,23113,48064,post,
26634,23281,46257,post,
26169,23113,46232,post,
25992,23082,46253,post,
22704,22241,46643,post,
21323,22070,47115,post,
21415,22046,47119,post,
20361,21811,47177,post,
20584,21833,47112,post,
22919,22320,46567,post,
22968,22347,46527,post,
23369,21977,45771,post,
25342,25303,50244,post,
19579,22722,48984,post,
19577,22727,48991,post,
22230,21099,48255,post,
22286,21940,47979,post,
22215,21891,47922,post,
17065,24059,48551,post,
20477,21606,48126,post,
20476,21554,48110,post,
20467,21563,48101,post,
20914,22229,48067,post,
20169,23365,48474,post,
20807,21437,47114,post,
22249,22863,48504,post,
19992,20532,47247,post,
22920,23078,48180,post,
18507,23206,48148,post,
22837,23126,48138,post,
22865,23070,48134,post,
20397,20248,47741,post,
20036,21066,48546,post,
24688,22102,48297,post,
20417,21436,48199,post,
22928,21318,48256,post,
22733,23406,47978,post,
22612,23535,47891,post,
22977,23149,48096,post,
22959,23104,48008,post,
19814,20492,46909,post,
22269,21152,48269,post,
19814,20513,46887,post,
19256,20765,44643,post,
19642,20557,45359,post,
21177,20871,43852,post,
21702,21043,43718,post,
21643,21101,43654,post,
21600,20987,43749,post,
21597,20981,43743,post,
26050,24402,47317,post,
25946,24353,47296,post,
23249,25596,50444,post,
23131,25509,50356,post,
23119,25507,50345,post,
24523,26098,50615,post,
25405,21511,46532,post,
26553,24338,46787,post,
25361,21710,46840,post,
25549,21722,46689,post,
25545,21757,46689,post,
23666,23986,47444,post,
23660,23977,47452,post,
19502,21412,47398,post,
21233,21353,47259,post,
19472,20895,47142,post,
17842,21036,45187,post,
19655,20035,43364,post,
24102,22986,47965,post,
19490,23197,47752,post,
22047,23282,48365,post,
22093,23231,48322,post,
19176,21648,48573,post,
19093,21521,48520,post,
19063,21513,48502,post,
24084,24553,47771,post,
24109,23075,47995,post,
24080,23126,47927,post,
23843,23770,47589,post,
20324,20164,45952,post,
17861,23856,48529,post,
17873,23869,48514,post,
17755,23857,48389,post,
18978,23152,48545,post,
18913,23143,48495,post,
18894,23150,48481,post,
18605,23346,48516,post,
18560,23326,48479,post,
18473,23321,48471,post,
20327,22887,48421,post,
19623,22764,48620,post,
19626,22773,48619,post,
20336,22847,48376,post,
20171,22958,48261,post,
20172,22955,48260,post,
20190,22956,48235,post,
19522,20891,48593,post,
19527,20869,48521,post,
20150,20206,47684,post,
26736,21794,47992,post,
23522,24312,47865,post,
26482,23732,47624,post,
20538,20649,46845,post,
20541,20668,46847,post,
25079,23358,46999,post,
24815,20919,45024,post,
24698,20935,42326,post,
19964,20743,47366,post,
19995,20735,47373,post,
15228,25397,45983,post,
15733,23438,46468,post,
17581,21386,45281,post,
21335,23598,48731,post,
21108,23659,48651,post,
21030,23509,48581,post,
21027,23494,48572,post,
18743,23724,48106,post,
18725,23708,48082,post,
18712,23716,48058,post,
18712,23716,48061,post,
19533,23347,48075,post,
19462,23406,48022,post,
19467,23406,48017,post,
19548,23348,48047,post,
27819,24135,46525,post,
24936,23827,47895,post,
18797,23160,48621,post,
17344,23992,49176,post,
18430,23479,48576,post,
18369,23442,48565,post,
17050,23972,47885,post,
23113,25560,50355,post,
20121,21125,48209,post,
19283,20742,48182,post,
23767,24515,48036,post,
23950,24506,48014,post,
20750,21987,48051,post,
22015,21851,47987,post,
17171,24170,48444,post,
24339,21476,48052,post,
21559,21440,47969,post,
21533,21395,48003,post,
20026,23257,48479,post,
22352,21003,48038,post,
22350,21062,48013,post,
22337,21009,48034,post,
23976,21059,47925,post,
23933,21419,47723,post,
23900,21415,47658,post,
24040,21001,47847,post,
17927,23312,48358,post,
17933,23301,48346,post,
18762,23122,48222,post,
22709,23289,48163,post,
24592,22204,48540,post,
17029,24195,48383,post,
24183,23697,46685,post,
22074,22702,48184,post,
22060,22826,48287,post,
18446,23105,48106,post,
19680,20446,44848,post,
23840,24197,47467,post,
19425,20567,46183,post,
20174,20798,46996,post,
19842,20765,44765,post,
19833,20751,44663,post,
20391,21978,48811,post,
20366,21921,48837,post,
20383,21932,48830,post,
20722,22172,48783,post,
20723,22173,48786,post,
24083,23505,47815,post,
24083,23504,47816,post,
23660,23449,47715,post,
23654,23453,47716,post,
23693,23511,47668,post,
23426,23544,47652,post,
24434,23249,47869,post,
24433,23243,47876,post,
23558,23509,47600,post,
23559,23516,47595,post,
23559,23518,47595,post,
24051,21149,47366,post,
24049,21139,47362,post,
23886,20980,47372,post,
22247,22900,48570,post,
22245,22899,48573,post,
23881,20986,47380,post,
24909,24508,47071,post,
24852,24472,47050,post,
24854,24472,47042,post,
23423,23552,47656,post,
20850,21549,46639,post,
20859,21537,46639,post,
20828,21558,46639,post,
27169,23532,47007,post,
24441,23220,47907,post,
23836,23973,47002,post,
23451,23564,47558,post,
23461,23567,47549,post,
20033,21533,46937,post,
20036,21517,46917,post,
18867,21140,46222,post,
18868,21144,46221,post,
18877,21147,46191,post,
18872,21137,46184,post,
18871,21146,46168,post,
21864,20624,46800,post,
21871,20612,46808,post,
21879,20605,46808,post,
20569,20310,46287,post,
20562,20310,46278,post,
20549,20265,46191,post,
20551,20262,46183,post,
21224,20517,47033,post,
21215,20517,47031,post,
21213,20515,47029,post,
25703,19186,43564,post,
25690,19164,43562,post,
19475,20331,44783,post,
19467,20323,44778,post,
26051,21148,44537,post,
26044,21154,44536,post,
23740,20286,44229,post,
23751,20265,44229,post,
23743,20261,44232,post,
19588,22527,48114,post,
19280,21665,48319,post,
20125,21815,48034,post,
20116,21839,47952,post,
20563,22571,48710,post,
19201,22814,48118,post,
20411,22782,48087,post,
19682,23139,47374,post,
20827,21457,47513,post,
21959,21990,47690,post,
21239,21791,47693,post,
20791,22396,47574,post,
21021,22304,47495,post,
19533,21382,47844,post,
22199,22843,48598,post,
20717,22646,48625,post,
20892,21517,47617,post,
19529,23170,48200,post,
19329,20909,48565,post,
19326,22670,48223,post,
20656,22761,48133,post,
19217,22653,48153,post,
22588,22958,48205,post,
24032,23957,47379,post,
16494,23933,47380,post,
20769,21863,48318,post,
19151,21483,48292,post,
19787,21357,48308,post,
19524,21278,48202,post,
19585,23254,48123,post,
16507,24048,47315,post,
16605,23988,47360,post,
16587,23832,47342,post,
16530,23818,47287,post,
23715,23648,47549,post,
20475,20628,46662,post,
20678,21517,46959,post,
20687,21467,46890,post,
16534,21538,45991,post,
17465,21306,45524,post,
17467,21308,45526,post,
17570,21203,45446,post,
19442,20653,44491,post,
19493,20673,44451,post,
22871,20167,44280,post,
21439,20729,43771,post,
21703,20267,43870,post,
21720,20260,43860,post,
21608,20349,43818,post,
21886,20421,43713,post,
21577,21631,43195,post,
16398,22355,46426,post,
24974,23461,47618,post,
24976,23458,47619,post,
18747,23420,48520,post,
18740,23413,48520,post,
18725,23411,48492,post,
19804,23107,47607,post,
19792,23108,47591,post,
24284,21996,47686,post,
24279,21997,47687,post,
24286,21999,47685,post,
19256,21167,47313,post,
19249,21153,47302,post,
24225,24397,47817,post,
24478,24088,47218,post,
24036,23032,45793,post,
18663,20461,46139,post,
18665,20460,46134,post,
23858,22773,46014,post,
24318,20001,44211,post,
23433,23012,43284,post,
23423,22989,43270,post,
20111,22879,48259,post,
19732,20542,47571,post,
19538,20872,48496,post,
25318,25306,50252,post,
25369,22109,48068,post,
25608,22364,47656,post,
25496,22878,48350,post,
25459,22839,48326,post,
24384,24379,47160,post,
24447,24433,47092,post,
24336,21473,48375,post,
24268,21455,48338,post,
26546,24046,47798,post,
26589,24004,47752,post,
18365,21329,49034,post,
18386,21323,48947,post,
18271,21332,48954,post,
