x,y,z,type,bodyId_post
22358,31767,39828,post,
22404,31776,39872,post,
22390,31702,38365,post,
21436,33061,44639,post,
22454,32158,44074,post,
21791,32136,41664,post,
21786,32125,41651,post,
21853,32117,41584,post,
20994,30335,40196,post,
21635,31537,41138,post,
21634,31514,41138,post,
20535,31749,35592,post,
23174,31061,42579,post,
22378,31740,41189,post,
21705,34314,47372,post,
21704,34114,47195,post,
21622,34248,47475,post,
21669,34273,47459,post,
21171,33004,40906,post,
21127,32995,40948,post,
21318,32865,40877,post,
21300,32881,40873,post,
21304,32896,40846,post,
21339,32840,40884,post,
21311,32922,40799,post,
22203,31882,41585,post,
22234,31851,41567,post,
22243,31832,41546,post,
22149,31898,41513,post,
22189,31860,41526,post,
22404,31421,39944,post,
21161,32971,40962,post,
22223,30986,40090,post,
22233,31026,40073,post,
22229,30998,40022,post,
22226,30977,39946,post,
22243,31025,39981,post,
22226,30947,40077,post,
22218,30942,39999,post,
22001,31798,40977,post,
21126,30167,40078,post,
21115,30162,40116,post,
21249,30184,40024,post,
21203,30190,40044,post,
21129,30161,40027,post,
22111,31282,38852,post,
22149,31267,38897,post,
22231,31909,41431,post,
22179,31906,41460,post,
22289,31840,41460,post,
22258,31882,41455,post,
21255,30173,39980,post,
22025,30956,39689,post,
21962,31007,39788,post,
22217,31820,39799,post,
22198,31855,39765,post,
22234,31802,39775,post,
22235,31836,39713,post,
22214,31876,39715,post,
22172,31222,38883,post,
22159,31214,38832,post,
22430,31447,39916,post,
21821,31157,37750,post,
21091,30087,39926,post,
21003,30039,39895,post,
21038,30077,39853,post,
21052,30090,39859,post,
21001,30061,39857,post,
22399,31483,39963,post,
22104,31350,38486,post,
22005,31412,38463,post,
21758,31171,37497,post,
21752,31206,37470,post,
21706,31178,37469,post,
21735,31200,37434,post,
21696,31215,37410,post,
20606,31763,35847,post,
20595,31792,35833,post,
22125,29395,44022,post,
21338,31491,36782,post,
21338,31679,37145,post,
21420,31257,36708,post,
21377,31185,36464,post,
21339,31437,36564,post,
21479,31946,37088,post,
21365,31850,37044,post,
21348,31499,36789,post,
21508,34218,45779,post,
21492,34179,45733,post,
21544,34059,45741,post,
21452,34168,45679,post,
21686,34123,46356,post,
21516,34001,45652,post,
21571,33973,45572,post,
21894,33184,44701,post,
21925,33109,44676,post,
21887,33125,44706,post,
21915,33166,44634,post,
21938,33065,44644,post,
22018,33241,44572,post,
22120,33290,44863,post,
22039,33304,44720,post,
21841,33917,46765,post,
21669,34145,46298,post,
21832,34154,46227,post,
21711,34161,46282,post,
21157,34667,46043,post,
21209,34694,45979,post,
21182,34712,46017,post,
21155,34642,46002,post,
21562,34033,45564,post,
21582,33982,45532,post,
21580,34035,45528,post,
21573,33862,45439,post,
21610,33875,45439,post,
21703,33966,45344,post,
21590,33846,45346,post,
21661,33953,45305,post,
21669,33953,45292,post,
22375,32430,44482,post,
22335,32414,44403,post,
22336,32454,44441,post,
22411,32351,44410,post,
22362,32378,44386,post,
22411,32348,44388,post,
22368,32352,44363,post,
22168,32659,44501,post,
22296,32542,44514,post,
19290,32981,42007,post,
19256,33009,42025,post,
22407,31992,44157,post,
22373,31946,44185,post,
22363,31889,44202,post,
22486,31866,44116,post,
22501,31880,44076,post,
22509,31831,44098,post,
22537,31869,44030,post,
20206,33283,41214,post,
19592,33191,41363,post,
19702,33150,41326,post,
20200,33257,41264,post,
20421,33688,41127,post,
20343,33474,41138,post,
19738,33307,41237,post,
18925,33589,41405,post,
18857,33572,41371,post,
22228,31929,39663,post,
22203,31890,39869,post,
22316,31911,39733,post,
22276,31894,39473,post,
22204,31553,37956,post,
22186,31537,37891,post,
22195,31517,37856,post,
21367,31311,36434,post,
21377,31295,36477,post,
21368,31254,36442,post,
20859,31563,35442,post,
20925,31527,35367,post,
21126,31253,36021,post,
21120,31050,35974,post,
21105,31072,35992,post,
34462,25075,46080,post,
35639,24441,45548,post,
33887,24914,46565,post,
36037,24553,44398,post,
36043,24539,44368,post,
35969,24381,44337,post,
35713,24409,45269,post,
36076,24261,44186,post,
36528,22122,43207,post,
36667,20936,43280,post,
21594,33974,46574,post,
18862,33561,41353,post,
20825,35362,46829,post,
20814,35358,46824,post,
20391,36139,47985,post,
20371,36125,47970,post,
20589,35429,46705,post,
20549,35446,46685,post,
21227,34427,46072,post,
21338,34315,46023,post,
21337,34300,46057,post,
20820,35272,46714,post,
21243,34432,46094,post,
21348,34290,46107,post,
21339,34285,46080,post,
19649,33159,41169,post,
19667,33169,41150,post,
19709,33184,41134,post,
19791,33174,41239,post,
19778,33165,41253,post,
21735,32593,41275,post,
22136,31194,38306,post,
22150,31163,38336,post,
20616,36310,47836,post,
21141,29422,43622,post,
21166,29386,43551,post,
20971,29370,43505,post,
20413,32517,40274,post,
20415,32460,40253,post,
22103,33036,44610,post,
22108,33022,44595,post,
21612,33543,45344,post,
22432,32022,42678,post,
22428,32027,42688,post,
22434,31623,41963,post,
21802,34100,46721,post,
21239,32683,40944,post,
21223,32634,40956,post,
22488,34473,45653,post,
22436,34487,45583,post,
22264,34422,45578,post,
22232,34394,45576,post,
22230,34372,45575,post,
22238,34372,45573,post,
22456,34503,45563,post,
22195,34370,45565,post,
20638,33591,40696,post,
20579,33585,40647,post,
22486,31395,38847,post,
22452,31384,38854,post,
22469,31387,38849,post,
22452,31206,39119,post,
22506,31201,39068,post,
22505,31197,39070,post,
22463,31232,39104,post,
22228,31541,38771,post,
20766,33602,40825,post,
20772,33582,40797,post,
20733,33533,40860,post,
22087,31402,38033,post,
22351,31689,38354,post,
22350,31684,38342,post,
22475,31243,39099,post,
22346,31646,38418,post,
19706,33518,44610,post,
21215,34965,45999,post,
19589,33429,44516,post,
21599,31437,37276,post,
21585,31433,37253,post,
21608,31427,37292,post,
21431,31494,37223,post,
21142,30867,35939,post,
21135,30852,35901,post,
21139,33922,44707,post,
21052,33914,44691,post,
20223,33674,45452,post,
22001,33610,44307,post,
20426,33654,45445,post,
21990,33533,44346,post,
21990,33528,44346,post,
20407,33794,45419,post,
20395,33799,45415,post,
20847,33829,45274,post,
21754,32913,41972,post,
21747,32839,41991,post,
21817,32782,41982,post,
22636,32974,43857,post,
22654,32903,43856,post,
22636,32959,43856,post,
21256,32917,40926,post,
21247,32859,40926,post,
21499,32716,40909,post,
22722,31692,41418,post,
22731,31691,41417,post,
22682,31732,41381,post,
22682,31734,41375,post,
22900,31679,41692,post,
20441,33706,41079,post,
19985,33460,41146,post,
19983,33447,41053,post,
20490,32382,40086,post,
20667,32486,40020,post,
20653,32467,40020,post,
21660,32477,41130,post,
19732,33274,41275,post,
19769,33185,41316,post,
19771,33207,41296,post,
21123,33035,40258,post,
21094,33073,40209,post,
21336,32967,40430,post,
21841,32066,41200,post,
21797,32024,41180,post,
21689,32056,41157,post,
18813,33195,41700,post,
22425,32553,41387,post,
19238,33393,41646,post,
19141,33362,41539,post,
19202,33357,41522,post,
19083,33803,40680,post,
22260,32131,41456,post,
19069,33816,40675,post,
21198,33093,40542,post,
22283,32083,39319,post,
22256,30973,40435,post,
19717,33650,40916,post,
19631,33651,40819,post,
22267,31896,39368,post,
21017,33305,40955,post,
22265,31993,39490,post,
22256,31911,39469,post,
21072,33095,40139,post,
21079,33093,40145,post,
21077,33075,40206,post,
20960,33215,40904,post,
21716,31206,37821,post,
22695,31362,39116,post,
21623,31222,37798,post,
20913,32645,40007,post,
21997,31978,38538,post,
22097,31383,38637,post,
22034,31445,38502,post,
21486,31520,36661,post,
21334,31695,37143,post,
22163,32183,38737,post,
22133,32146,38685,post,
21136,31645,36126,post,
21308,32354,37001,post,
21275,32293,36926,post,
21444,31449,36610,post,
21043,31195,36103,post,
21348,31364,36519,post,
21378,31248,36480,post,
21414,31863,36959,post,
20623,31694,35726,post,
20583,31757,35681,post,
22187,33262,44919,post,
22188,33285,44955,post,
22165,31897,40166,post,
22143,31902,40112,post,
22147,31879,40100,post,
22403,31818,39961,post,
22409,31816,39954,post,
21631,31188,37818,post,
21518,31098,37699,post,
20928,31122,36127,post,
19742,35736,47142,post,
20094,33839,44583,post,
19687,35674,47070,post,
19704,35676,47046,post,
19786,33655,44551,post,
19757,33635,44547,post,
20009,33781,44523,post,
19930,33712,44489,post,
19544,33456,44511,post,
19444,33451,44502,post,
19461,32962,41915,post,
21301,32882,40945,post,
21441,32953,40877,post,
21645,32717,40900,post,
21564,32736,40954,post,
21713,32112,40839,post,
21348,32885,41068,post,
21336,32898,41063,post,
21992,31729,40331,post,
22257,32273,38955,post,
21988,31199,38302,post,
21983,31190,38277,post,
22354,31227,39333,post,
21896,31112,37853,post,
21847,31073,37853,post,
22370,31187,39574,post,
22363,31053,39492,post,
22373,31078,39533,post,
21489,31269,36770,post,
21453,31256,36718,post,
22154,32137,38792,post,
22136,32098,38774,post,
21571,32045,36959,post,
21088,31233,36194,post,
21509,31229,36918,post,
21144,31296,36130,post,
21521,34196,47204,post,
21508,34221,47192,post,
22235,33242,44931,post,
22211,33302,44990,post,
22218,33279,44946,post,
22406,31976,41861,post,
22387,31886,41779,post,
22448,32281,42216,post,
22413,32274,42183,post,
22309,31610,41192,post,
22308,31609,41181,post,
22433,31640,41006,post,
22381,31680,41074,post,
22072,31918,41111,post,
22049,31880,41043,post,
22003,31783,40990,post,
22006,31786,40988,post,
18395,35013,46249,post,
22676,31945,43774,post,
22513,31821,43731,post,
22501,31771,43716,post,
22465,31800,43615,post,
17404,28838,42800,post,
17389,28838,42766,post,
21702,34237,45396,post,
22414,29870,43857,post,
22404,31552,40965,post,
22610,31723,42092,post,
22677,31709,42023,post,
22627,31528,41989,post,
23317,30930,42451,post,
23196,30976,42331,post,
23090,30731,42495,post,
23359,30816,42398,post,
23365,30808,42394,post,
23059,30744,42518,post,
21530,34071,45976,post,
21531,34071,45977,post,
21587,31260,37214,post,
21524,31230,37182,post,
22155,31315,38553,post,
22147,31322,38525,post,
20194,35738,47697,post,
20185,35684,47716,post,
20127,35599,47658,post,
20300,35871,47884,post,
22659,30875,41547,post,
22419,32572,41374,post,
21868,34598,47575,post,
21688,34130,46930,post,
21735,34115,46968,post,
21857,34575,47631,post,
21860,34550,47625,post,
21735,34259,47361,post,
21701,33986,46903,post,
21693,34230,47231,post,
18617,35709,46777,post,
18539,35229,46431,post,
18580,35089,46337,post,
18591,35784,46713,post,
18550,35072,46336,post,
20569,35835,47987,post,
18267,36475,47488,post,
18277,36534,47443,post,
21671,34311,44838,post,
20972,35256,46670,post,
21052,35195,46611,post,
21297,33874,44891,post,
21322,33847,44846,post,
21106,33957,44732,post,
18601,35658,46968,post,
18598,35660,46930,post,
21728,34131,46862,post,
21753,34134,46838,post,
21709,34061,46730,post,
18573,35652,46897,post,
18526,35046,46330,post,
19006,33151,44516,post,
19031,33141,44489,post,
18988,33142,44501,post,
20977,34198,44717,post,
20919,34190,44811,post,
19112,33093,44291,post,
21604,33595,45034,post,
21628,33561,45018,post,
21733,33757,44834,post,
21397,33717,44810,post,
21368,33886,45197,post,
21574,33663,45105,post,
22257,30727,42266,post,
21670,34315,44947,post,
21883,32076,41612,post,
22262,31771,44255,post,
22282,31786,44231,post,
21675,32287,41704,post,
21768,32476,41478,post,
20233,33410,41190,post,
20456,33871,41105,post,
20275,33314,41256,post,
20391,33221,41326,post,
20401,33163,41344,post,
19772,33163,41342,post,
20481,33071,41375,post,
19769,33157,41334,post,
21708,31726,41112,post,
21762,31675,41070,post,
21658,31875,41204,post,
22033,32517,41463,post,
21705,31789,41140,post,
19489,33763,40669,post,
18944,33391,41701,post,
19018,33450,41761,post,
20801,29918,39676,post,
20907,31022,36170,post,
20933,31567,36037,post,
21197,31463,36267,post,
20903,31146,36066,post,
21847,31186,37762,post,
21729,31203,37813,post,
21687,31165,37790,post,
21828,31171,37743,post,
21870,31192,37730,post,
21810,31282,37578,post,
21644,31018,37432,post,
21445,31309,36999,post,
21473,31338,36963,post,
19922,35598,47135,post,
21406,34281,47249,post,
22239,33269,44979,post,
22196,33277,44967,post,
19906,35661,47069,post,
19915,35648,47091,post,
19966,35625,47042,post,
20893,29398,43562,post,
23401,29792,43626,post,
23412,29781,43624,post,
20938,35464,48114,post,
19920,36240,47781,post,
19806,36280,47796,post,
19614,35703,47190,post,
22518,34466,45705,post,
22511,34458,45719,post,
22494,34475,45653,post,
20685,35127,46825,post,
21744,34112,46727,post,
18517,35044,46323,post,
18561,35011,46237,post,
18597,34954,46088,post,
21737,34109,45086,post,
21709,34057,45082,post,
21612,34291,44983,post,
21340,34505,45361,post,
19166,33119,44369,post,
19166,33119,44368,post,
22407,34621,45473,post,
20389,32522,40312,post,
22230,31565,38031,post,
21108,30882,35859,post,
21104,31039,36048,post,
22589,32471,43964,post,
22583,32405,43959,post,
22351,32666,44581,post,
22558,32403,43993,post,
22316,31036,39247,post,
22298,31051,39223,post,
22511,32368,44444,post,
22597,32135,44370,post,
21623,29572,43715,post,
21609,29610,43699,post,
21567,29604,43675,post,
21858,29585,43872,post,
20409,29324,43394,post,
20369,29329,43387,post,
20332,29317,43372,post,
20313,29320,43365,post,
20272,29335,43350,post,
20430,29293,43366,post,
20319,29294,43360,post,
23149,30935,42324,post,
20258,29303,43329,post,
22712,31831,44116,post,
22722,31838,44065,post,
20658,29863,39822,post,
22140,30880,37339,post,
22168,30840,37313,post,
22172,30814,37292,post,
21737,31624,36007,post,
21944,30521,42294,post,
21932,30495,42281,post,
22137,31938,41647,post,
22879,30935,42874,post,
22893,30955,42865,post,
23282,30291,42990,post,
22823,30730,41835,post,
22801,30804,41788,post,
22792,30809,41762,post,
20561,32513,39924,post,
20518,32504,39882,post,
20501,33415,41166,post,
20510,33460,41149,post,
20401,33489,41332,post,
20366,33479,41300,post,
20369,33462,41267,post,
20817,33334,41192,post,
20805,33338,41137,post,
19875,36343,47901,post,
18608,35706,46761,post,
18467,36056,47157,post,
18394,36023,47128,post,
21398,33859,44926,post,
22280,31688,43883,post,
22671,31468,43911,post,
20365,34425,44545,post,
21360,34277,46090,post,
20545,34131,44571,post,
20552,34100,44569,post,
22298,29838,43870,post,
20455,34571,44620,post,
20416,34491,44597,post,
20515,34489,44605,post,
21675,32159,41829,post,
20436,34538,41577,post,
19949,33590,41130,post,
19797,33547,41064,post,
20983,30274,40200,post,
15549,29020,42047,post,
20889,33339,41263,post,
20875,33315,41245,post,
21590,31919,41191,post,
21592,31778,41181,post,
21583,31761,41172,post,
18986,33584,41525,post,
18993,33553,41508,post,
19093,33465,41553,post,
18992,33390,41562,post,
20422,34672,41582,post,
22190,30784,37267,post,
22183,30827,37206,post,
22221,30774,37239,post,
20859,31582,35453,post,
20562,32212,35120,post,
20585,32166,34861,post,
20560,32077,34766,post,
22035,34009,46798,post,
22047,34005,46780,post,
22026,34038,46777,post,
22024,34044,46777,post,
22025,34015,46721,post,
21926,33954,46741,post,
22039,34021,46707,post,
20987,30144,40182,post,
20991,30123,40186,post,
20899,30403,40231,post,
20969,30328,40247,post,
20974,30311,40237,post,
20983,30281,40214,post,
20984,30264,40208,post,
20900,30576,40318,post,
24931,28355,44053,post,
21726,33019,41916,post,
22874,30646,41752,post,
22010,32221,41453,post,
22154,30856,39868,post,
22661,30595,41045,post,
22146,31147,38751,post,
20439,29733,39660,post,
20416,29727,39652,post,
21976,31146,38238,post,
20053,28994,38877,post,
22240,30980,39594,post,
20325,29640,39753,post,
22237,31000,39477,post,
22234,30991,39452,post,
22129,31112,38647,post,
22013,31099,38418,post,
22221,31602,43936,post,
23665,29868,43293,post,
23121,30290,43141,post,
23107,30310,43139,post,
23103,30357,43113,post,
23130,30319,43106,post,
18947,33162,44557,post,
18648,35027,46114,post,
18632,34974,46070,post,
19655,33597,44405,post,
19112,33193,44390,post,
19136,33216,44346,post,
19141,33105,44307,post,
19104,33091,44258,post,
19680,33559,40972,post,
21743,32595,41263,post,
22256,31995,39513,post,
19964,36240,47857,post,
19985,36227,47855,post,
19934,36280,47872,post,
19786,35671,46902,post,
19759,35652,46916,post,
19781,35626,46890,post,
20922,33679,44483,post,
20739,33796,44390,post,
22076,33138,44079,post,
22086,33127,44068,post,
22414,32006,41911,post,
22487,32094,41848,post,
22484,32110,41826,post,
22462,32065,41815,post,
22454,32096,41802,post,
21842,31167,37524,post,
21833,31171,37500,post,
21798,31177,37513,post,
21792,31175,37505,post,
21767,31170,37483,post,
21051,31133,35965,post,
21086,31049,35991,post,
21058,31129,35945,post,
21076,31085,35950,post,
21946,31181,37543,post,
20998,31648,35925,post,
20838,32838,39879,post,
22699,31192,44065,post,
22717,31090,44020,post,
22657,31533,43811,post,
22599,30213,40792,post,
21409,30177,40018,post,
21174,30066,39957,post,
19988,28673,38628,post,
19950,28630,38601,post,
20056,28943,38810,post,
20023,28888,38789,post,
20024,28866,38783,post,
20026,28846,38770,post,
22263,33084,44975,post,
22535,32836,44360,post,
22522,32724,43887,post,
22556,32631,43855,post,
22532,31778,41923,post,
22549,31779,41904,post,
22441,31604,41600,post,
22533,31821,42163,post,
22539,31722,41889,post,
21728,32106,40828,post,
21878,31038,37942,post,
20535,31752,35561,post,
20532,33475,41053,post,
21689,32015,41157,post,
20658,32183,35133,post,
20855,31591,35917,post,
20533,36297,47834,post,
20513,36270,47839,post,
22155,34390,47358,post,
22174,34386,47230,post,
20467,36294,47873,post,
20549,36261,47894,post,
20527,36261,47901,post,
22101,34493,47423,post,
22159,34468,47401,post,
22142,34395,47372,post,
22189,34304,47175,post,
21746,33257,41968,post,
21371,33998,44781,post,
18676,33241,44583,post,
18606,33293,44615,post,
18553,33482,44576,post,
21881,33033,44130,post,
19392,33150,41961,post,
19447,33250,41919,post,
21877,32995,44124,post,
21926,32970,44064,post,
21236,32772,40955,post,
21221,32753,40956,post,
21212,32693,40933,post,
21972,32375,42143,post,
20291,33417,41451,post,
20302,33044,41442,post,
21438,32710,41134,post,
21441,32713,41135,post,
19094,33374,41554,post,
19376,33348,41900,post,
19117,33368,41524,post,
20421,34604,41559,post,
22031,31093,38258,post,
22023,31100,38241,post,
21979,31329,37582,post,
21934,31271,37463,post,
21503,31512,36357,post,
21517,31502,36198,post,
21614,32013,37046,post,
21620,32026,37046,post,
20641,32319,35337,post,
20783,31560,35663,post,
20729,31516,35643,post,
20682,31500,35614,post,
20827,31777,35629,post,
20813,31783,35622,post,
20750,31795,35588,post,
24679,28080,44172,post,
24219,28730,43899,post,
21697,33662,45449,post,
22290,32767,44362,post,
22299,32717,44347,post,
22294,32546,44170,post,
22301,32536,44174,post,
22520,32722,43886,post,
22515,32716,43881,post,
22631,31855,42199,post,
22659,31264,42091,post,
22657,31250,42076,post,
22269,31109,39914,post,
22364,31085,39873,post,
22385,31063,39870,post,
22369,31093,39854,post,
22359,31099,39862,post,
20999,30455,40371,post,
20983,30463,40353,post,
21007,30485,40317,post,
20409,34665,41600,post,
20404,34662,41587,post,
19534,33925,44681,post,
20459,34574,44631,post,
20479,34523,44609,post,
19916,33294,41257,post,
19910,33302,41241,post,
21732,32181,44373,post,
22777,30075,43682,post,
20310,35270,46841,post,
18698,36120,47274,post,
18616,36099,47292,post,
23969,29218,43821,post,
22232,29755,43913,post,
22194,29731,43913,post,
23946,29273,43750,post,
23897,29116,43863,post,
22912,30554,42726,post,
22886,30546,42737,post,
22893,30561,42708,post,
22915,30533,42754,post,
22416,31562,38225,post,
22049,31274,38608,post,
22041,31277,38567,post,
21325,33024,40423,post,
21360,32991,40420,post,
20473,36104,47839,post,
22175,34347,47331,post,
21060,35482,46838,post,
22215,34365,47256,post,
20472,36130,47896,post,
22077,34509,47476,post,
22094,34494,47449,post,
22179,34319,47308,post,
22169,34457,47410,post,
22114,34423,47411,post,
20455,36089,47936,post,
20345,35990,47768,post,
21224,35467,46897,post,
21241,35464,46884,post,
21148,35463,46903,post,
17316,35887,47688,post,
17084,35767,47766,post,
16996,35738,47712,post,
18473,36055,47163,post,
18491,36056,47152,post,
19334,35942,47591,post,
19333,35942,47590,post,
17460,35942,47606,post,
22210,33238,44938,post,
22614,32869,43863,post,
19402,32600,41905,post,
21672,34219,47063,post,
21788,34423,47511,post,
21710,34449,47468,post,
20987,35455,46951,post,
20988,35456,46935,post,
21287,33949,45241,post,
22028,34688,44760,post,
22071,34673,44773,post,
22050,34645,44741,post,
19855,34560,44713,post,
19897,34505,44703,post,
20088,34380,44703,post,
19967,34480,44643,post,
20059,34322,44600,post,
20032,34356,44602,post,
19373,33106,41981,post,
21715,32656,40919,post,
21628,32738,41068,post,
21844,32529,41296,post,
19555,33311,41620,post,
19565,33298,41534,post,
21970,32414,41324,post,
21939,32439,41304,post,
21246,33026,40633,post,
21900,31443,37945,post,
21899,31370,37763,post,
20984,32963,40187,post,
20926,33004,40114,post,
21810,31320,37535,post,
21511,31357,36757,post,
21423,31748,37194,post,
21438,31875,37026,post,
20826,31595,35501,post,
22244,31792,44290,post,
22583,32863,43948,post,
22238,32378,41690,post,
22239,32353,41668,post,
22370,32559,41779,post,
22273,32482,41521,post,
22222,32489,41472,post,
22170,32077,41183,post,
22173,32133,41260,post,
22171,32059,41254,post,
22169,32057,41252,post,
18462,36580,47612,post,
18386,36536,47562,post,
18420,36507,47555,post,
20197,35518,47629,post,
20217,35389,47591,post,
20219,35353,47591,post,
20119,35344,47386,post,
