x,y,z,type,bodyId_post
26687,23781,46606,post,
26488,23743,46637,post,
23777,22942,47050,post,
23772,22915,47076,post,
23270,22926,46939,post,
24893,23245,46851,post,
22604,22005,47097,post,
22513,21968,47086,post,
25379,21328,46561,post,
20888,20606,44133,post,
20829,20684,44093,post,
25143,23564,48811,post,
25117,23526,48891,post,
25871,21630,47913,post,
28209,23202,47705,post,
28192,23217,47657,post,
23444,21061,47968,post,
28346,23132,47477,post,
28351,23138,47478,post,
29076,23727,47337,post,
24167,18912,43762,post,
24140,18869,43764,post,
26337,19410,44319,post,
26324,19421,44115,post,
24694,19213,44122,post,
24559,19097,44163,post,
24711,18823,43934,post,
26277,19090,43805,post,
20163,22837,47686,post,
20311,20982,48151,post,
20355,20966,48182,post,
22142,22263,47941,post,
22075,22178,47990,post,
22546,20975,48116,post,
22558,20925,48044,post,
22141,22245,47868,post,
21077,21817,47862,post,
21079,21818,47862,post,
22997,21178,47866,post,
22889,21063,47870,post,
19887,20826,47325,post,
19805,20826,47224,post,
19827,20792,47213,post,
20999,20673,47275,post,
19924,20253,47835,post,
19883,20237,47738,post,
20084,20194,47675,post,
16993,24133,47888,post,
20432,21232,46479,post,
20441,21219,46456,post,
20429,21203,46440,post,
22760,23517,48032,post,
15663,23387,46948,post,
19040,20470,44908,post,
19523,21133,47064,post,
19534,21070,47009,post,
22313,18932,43617,post,
19771,20325,44274,post,
24188,18911,43862,post,
21339,21169,43496,post,
21854,20984,43483,post,
22649,21944,46502,post,
22560,21912,46501,post,
22547,21867,46500,post,
22545,21862,46497,post,
22629,21973,46413,post,
23715,22631,46184,post,
24014,22649,46100,post,
22548,21853,46592,post,
23481,22430,46139,post,
23388,22388,46141,post,
22569,21960,46311,post,
22627,21862,46265,post,
22490,21890,46289,post,
22625,21851,46257,post,
23350,21963,46104,post,
23342,21968,46126,post,
22598,21883,46150,post,
23389,22121,46279,post,
20659,22719,44813,post,
20703,22686,44815,post,
23305,22127,46078,post,
23395,22091,45978,post,
23241,22022,45862,post,
24027,22653,46091,post,
23524,22550,45861,post,
22881,21938,45870,post,
24292,22263,46376,post,
24285,22277,46412,post,
22853,22444,45069,post,
22647,22422,45078,post,
22951,22534,45116,post,
22883,22591,45092,post,
22681,22475,45050,post,
22690,22477,45052,post,
21299,22348,45055,post,
21192,22369,45019,post,
23028,22506,45000,post,
22740,22495,44972,post,
20841,22427,44868,post,
22509,22617,44923,post,
22550,22528,44977,post,
22644,22575,44865,post,
22433,22595,44885,post,
22731,22572,44923,post,
22721,22578,44908,post,
28386,23909,47882,post,
29231,23801,47073,post,
29301,23839,47238,post,
29317,23931,47142,post,
29272,23594,47312,post,
29241,23754,47153,post,
22584,21752,45631,post,
27219,24652,47455,post,
27817,25149,47809,post,
21446,20313,46242,post,
22820,20524,46132,post,
20137,19843,45783,post,
22898,20213,45956,post,
21021,20230,45991,post,
20102,19697,45892,post,
24042,19984,45459,post,
23741,19889,45545,post,
23653,19891,45573,post,
22944,19355,45531,post,
23116,18938,42336,post,
24400,25382,50306,post,
21416,23781,48742,post,
21028,22941,48115,post,
20884,22918,48087,post,
19985,22747,48100,post,
22254,24428,49271,post,
22132,24391,49266,post,
19897,22656,48148,post,
20544,22986,48290,post,
20615,22960,48233,post,
20081,22892,48230,post,
28250,25167,47433,post,
16067,22637,45781,post,
16696,21707,45777,post,
18410,20753,45955,post,
25907,23119,46535,post,
26297,23177,46457,post,
22184,22543,45065,post,
22203,22542,45032,post,
22283,22224,45465,post,
22188,22190,45478,post,
22114,22328,45327,post,
22068,22337,45304,post,
22058,22342,45268,post,
21963,22337,45151,post,
21685,22377,45106,post,
21664,22368,45102,post,
24368,25356,49847,post,
25922,25570,49190,post,
21675,24208,49200,post,
21764,24045,49296,post,
21583,24063,49215,post,
19930,21576,47194,post,
19643,21443,47301,post,
19828,21384,47222,post,
19918,21490,47127,post,
20029,23216,48247,post,
24093,22650,46657,post,
21974,22080,47316,post,
22368,22217,47167,post,
22295,22236,47035,post,
22241,22213,47053,post,
21581,22129,47028,post,
21275,22047,46990,post,
20662,21862,47023,post,
20703,21887,47024,post,
21273,22045,46980,post,
25323,23018,46529,post,
23821,22974,46754,post,
25477,24604,46549,post,
19483,21027,48290,post,
19531,20981,48353,post,
17146,24258,49258,post,
17146,24265,49237,post,
21170,23515,48552,post,
19845,20187,47281,post,
19588,20167,46459,post,
22281,22377,48288,post,
16803,24423,47517,post,
22443,21207,48321,post,
19071,21435,46741,post,
19122,21416,46766,post,
22613,20575,46670,post,
15833,22430,46535,post,
15852,22290,46541,post,
15754,22302,46372,post,
21487,19830,43890,post,
24585,21929,48102,post,
24597,22049,48148,post,
24155,22688,46729,post,
24078,22704,46743,post,
24092,22660,46865,post,
25810,23085,46536,post,
25459,23247,48494,post,
25440,23253,48495,post,
25438,23248,48477,post,
27096,23635,47728,post,
18833,23446,48674,post,
19774,22821,48712,post,
19638,22797,48689,post,
19629,22781,48676,post,
19600,22774,48690,post,
19523,22766,48657,post,
17980,23836,48435,post,
17974,23834,48489,post,
17870,23719,48435,post,
18895,23449,48632,post,
18817,23482,48541,post,
18818,23483,48537,post,
19445,22877,48648,post,
19327,22959,48577,post,
19362,22966,48577,post,
19262,22895,48428,post,
19275,22894,48418,post,
19305,22850,48416,post,
20311,22807,48414,post,
20205,22762,48453,post,
20211,22558,48479,post,
20208,22589,48396,post,
20213,22487,48492,post,
17915,23809,48334,post,
17872,23681,48355,post,
17767,23809,48281,post,
18531,23602,48257,post,
18608,23568,48240,post,
18088,23564,48195,post,
20196,22852,48324,post,
18235,23687,48099,post,
17963,23701,48068,post,
18194,23639,48051,post,
18162,23587,48106,post,
18438,23605,48099,post,
18156,23589,48099,post,
17962,23709,48055,post,
20079,23384,48009,post,
20037,23388,47994,post,
19955,23401,47992,post,
23760,25347,51170,post,
23264,25170,51086,post,
24448,23079,48261,post,
24419,23063,48241,post,
25128,21919,46731,post,
25142,21904,46716,post,
25128,21917,46708,post,
24545,22507,47148,post,
24545,22509,47132,post,
19676,20514,44849,post,
19535,20370,45723,post,
19558,20356,45651,post,
25558,22421,48379,post,
24647,22309,48317,post,
22788,23758,47670,post,
20789,20370,44585,post,
22375,24406,48651,post,
16155,23452,47654,post,
20472,22140,48072,post,
20302,22046,48060,post,
20333,22018,48018,post,
20379,22059,47959,post,
20498,22080,47927,post,
20084,23106,47809,post,
20079,23220,47735,post,
20005,23215,47706,post,
20029,23084,47749,post,
20975,21295,47887,post,
24158,21128,48110,post,
20372,22120,47864,post,
22431,24413,48593,post,
21825,22082,47750,post,
16114,21754,47215,post,
20965,21268,47873,post,
19275,21256,47867,post,
19279,21230,47842,post,
21633,22686,47457,post,
21048,21914,47492,post,
16132,21811,47366,post,
18108,21066,48590,post,
19145,20792,48530,post,
17975,20895,48481,post,
17906,20863,48473,post,
17925,20815,48450,post,
17856,20801,48447,post,
19157,20784,48460,post,
17858,20775,48477,post,
22570,23852,47514,post,
19199,21292,46772,post,
15664,22355,46186,post,
19081,21215,46744,post,
16205,23629,47601,post,
16160,23608,47573,post,
16296,23702,47507,post,
16270,23627,47452,post,
20194,20065,44908,post,
21960,22683,47359,post,
19639,21364,47090,post,
19576,21300,47025,post,
20290,20739,46968,post,
20119,20645,46893,post,
16118,21848,47151,post,
21100,20292,44776,post,
21150,20020,44556,post,
24466,19413,44659,post,
21203,19993,44537,post,
21182,20028,44463,post,
19941,20145,45315,post,
19943,20157,45318,post,
21335,19647,44398,post,
23534,19238,44108,post,
23591,19225,44065,post,
26323,23219,46787,post,
26432,23144,46833,post,
26391,23034,46937,post,
26181,23574,46479,post,
23937,23021,45479,post,
22560,24207,48860,post,
22554,24236,48940,post,
19421,22616,48916,post,
19584,22355,48978,post,
19792,21603,48320,post,
19074,21362,49022,post,
18803,20976,48340,post,
19423,22658,48892,post,
25440,21854,48015,post,
25459,21990,47885,post,
19722,21991,48876,post,
19659,21750,48856,post,
19712,22005,48732,post,
25038,22773,48051,post,
19723,22061,48822,post,
18877,23113,48468,post,
19562,22843,47836,post,
19566,22847,47842,post,
19812,22921,47715,post,
19483,22770,47815,post,
21406,22312,47859,post,
27155,23531,47364,post,
25539,22143,47747,post,
24825,21724,47345,post,
24668,21680,47337,post,
24702,21656,47327,post,
25685,21700,47229,post,
19035,21736,47680,post,
19113,21740,47758,post,
25165,22337,47520,post,
24042,21401,47698,post,
21199,21336,47700,post,
21196,21340,47711,post,
20778,20770,47125,post,
19275,22869,48574,post,
19046,23003,48457,post,
21225,22205,47585,post,
26436,22121,47501,post,
26257,22047,47469,post,
20949,22023,47398,post,
21941,22758,48423,post,
24913,21697,47556,post,
22120,22720,48428,post,
19332,21552,47419,post,
24874,21834,47505,post,
22415,21825,47381,post,
19860,21808,48575,post,
19834,21773,48553,post,
24889,24133,46628,post,
23178,24070,46642,post,
29803,23475,46369,post,
29609,23622,46765,post,
20866,21213,46571,post,
20757,21073,46337,post,
18666,20905,46446,post,
21927,22688,48313,post,
29634,23519,46757,post,
29569,23514,46765,post,
29569,23526,46750,post,
27419,24446,47323,post,
29599,23529,46729,post,
25180,22896,48308,post,
28356,23916,47477,post,
25820,24327,47182,post,
25345,24053,46117,post,
23453,23960,46270,post,
28325,23762,47716,post,
28326,23768,47707,post,
28389,23752,47718,post,
23682,24365,47551,post,
23680,24362,47545,post,
18914,21438,48141,post,
24301,24317,46927,post,
28232,24727,47345,post,
16218,22534,46092,post,
23951,23435,46998,post,
23859,23463,47001,post,
22465,22957,46963,post,
24579,23863,45986,post,
23979,23963,47076,post,
23978,23966,47073,post,
23137,23919,46945,post,
21902,23132,47092,post,
19752,20756,44835,post,
22815,23904,47353,post,
24786,23498,45725,post,
22240,21707,47037,post,
22116,21723,47081,post,
22150,21678,47055,post,
23168,23749,47515,post,
22013,21683,47055,post,
24169,23668,47510,post,
26445,21637,46973,post,
26244,21713,46884,post,
24594,22159,47281,post,
16224,22523,46084,post,
24706,22112,47111,post,
27149,23550,47360,post,
16444,22526,45974,post,
18643,20797,46319,post,
27114,23453,47301,post,
23044,23347,47196,post,
23656,23550,47149,post,
25766,19584,45000,post,
24333,23282,45715,post,
23210,23788,47236,post,
25764,19548,44889,post,
29159,23662,47298,post,
25717,19542,44829,post,
24546,22578,47042,post,
29232,23784,47190,post,
29207,23738,47158,post,
23592,23547,47151,post,
24714,22020,47102,post,
22248,21833,47047,post,
22989,23226,47203,post,
27034,21815,46865,post,
23584,23964,46498,post,
23620,23941,46397,post,
24475,23000,47234,post,
25924,23025,45907,post,
24821,21761,47341,post,
22392,21793,47351,post,
22292,21790,47257,post,
26501,23619,46475,post,
26555,23646,46427,post,
26600,23557,46400,post,
23657,23506,45452,post,
18452,20784,45777,post,
18118,20904,45658,post,
18100,20992,45618,post,
17939,20936,45606,post,
23428,24139,46411,post,
24755,24116,46383,post,
22848,20347,44558,post,
25517,19682,44728,post,
24986,23318,45236,post,
24995,23309,45232,post,
22344,20473,43406,post,
20889,20706,43368,post,
23733,21739,45118,post,
23668,21695,45127,post,
22711,20319,44484,post,
25669,19643,44526,post,
25637,19655,44549,post,
22765,20101,44157,post,
23912,19200,44269,post,
23625,22799,43374,post,
23659,22828,43376,post,
19691,20751,44980,post,
19746,20768,44855,post,
24383,21220,43971,post,
24253,21146,43978,post,
24312,21211,43917,post,
24274,21113,43867,post,
21711,20553,43672,post,
21664,20631,43606,post,
24211,19315,43996,post,
24686,21761,43060,post,
21702,20883,43382,post,
23023,24812,49664,post,
22216,24424,49018,post,
23837,25026,50413,post,
23620,24976,50334,post,
23870,25130,50456,post,
22155,24325,49185,post,
22949,24470,49832,post,
22761,24354,49851,post,
19931,23256,47670,post,
25347,24142,46197,post,
25367,24143,46183,post,
26892,24340,47256,post,
20582,23590,47997,post,
27843,24696,47808,post,
27044,24180,47707,post,
27017,24200,47661,post,
26884,24311,47209,post,
26947,24269,47618,post,
26883,23743,47338,post,
15971,22922,46473,post,
23737,24908,49996,post,
25039,25150,50207,post,
22242,24398,49309,post,
23024,24473,49762,post,
24941,21696,47333,post,
24928,21698,47296,post,
25089,21660,47314,post,
20473,23268,48265,post,
20464,23254,48269,post,
25112,21794,47459,post,
18204,23997,48229,post,
18123,24065,48169,post,
18076,24110,48185,post,
21137,23638,48308,post,
24199,22613,46730,post,
26786,24661,47217,post,
24274,22239,46618,post,
24296,22207,46642,post,
20239,23149,47891,post,
24804,21725,46957,post,
24432,18975,44351,post,
28143,24231,46769,post,
28098,24179,46740,post,
27994,24163,46647,post,
28010,24184,46615,post,
28108,24151,46863,post,
28373,24184,47228,post,
17308,24660,48714,post,
17369,24664,48673,post,
17296,24654,48694,post,
21779,21535,48213,post,
24578,21927,48107,post,
26089,21873,47917,post,
19616,22257,48685,post,
27788,23363,47667,post,
27736,23341,47652,post,
27708,23317,47652,post,
21061,21612,47962,post,
25503,23217,48494,post,
25460,23211,48482,post,
16844,24512,48566,post,
28361,23259,47394,post,
28356,23297,47387,post,
16823,24452,48435,post,
16804,24499,48408,post,
20882,20968,47322,post,
20905,20934,47328,post,
24002,21142,47674,post,
24007,21210,47637,post,
23983,21210,47654,post,
22654,23368,48245,post,
27610,22218,47601,post,
27602,22218,47601,post,
27595,22169,47604,post,
18145,23207,48308,post,
19600,22461,48524,post,
19298,22482,48505,post,
19588,22249,48604,post,
21009,20876,47569,post,
26251,23813,47982,post,
27176,23964,47926,post,
25269,22332,48341,post,
25253,22353,48297,post,
25268,22335,48281,post,
25308,22302,48192,post,
26321,23748,47988,post,
25261,22254,48302,post,
29011,23779,47640,post,
25306,22284,48183,post,
27839,23767,47665,post,
25945,21770,48224,post,
24530,21881,48179,post,
24518,21878,48174,post,
26008,21766,48192,post,
22474,21250,48239,post,
28205,22839,46984,post,
20788,21187,46804,post,
16667,23869,47260,post,
25194,20872,46181,post,
25745,19486,44852,post,
23906,24257,47423,post,
18681,20435,46165,post,
19215,20736,44652,post,
19243,20768,44613,post,
20971,20393,44696,post,
24449,19271,44569,post,
21102,20703,43438,post,
21031,20642,43411,post,
24315,19893,45518,post,
20677,20457,44373,post,
24398,19235,44552,post,
24262,19271,44426,post,
24369,19189,44377,post,
24163,19219,44284,post,
24185,19251,44276,post,
24192,19217,44151,post,
21806,19751,43804,post,
24537,18971,43996,post,
24581,19009,43942,post,
21618,20009,43803,post,
22039,19549,43836,post,
25874,19574,43817,post,
25748,19487,43818,post,
21687,20018,43732,post,
20660,20982,43451,post,
22504,20933,43369,post,
20941,21214,43180,post,
20490,21090,43183,post,
19115,21325,47430,post,
19069,21234,47498,post,
19067,21225,47488,post,
19212,21741,48348,post,
19154,21652,48381,post,
19240,21667,48296,post,
21049,22993,48208,post,
22652,24262,48944,post,
19899,21715,48851,post,
19219,21045,48312,post,
19230,21010,48290,post,
19217,21034,48287,post,
18794,21485,49037,post,
18791,21483,49035,post,
18765,21385,49076,post,
18835,21473,48987,post,
19088,21560,49125,post,
19541,21851,48956,post,
19970,23116,48707,post,
19960,23109,48702,post,
19973,23114,48697,post,
19960,23110,48703,post,
16573,24320,47902,post,
24596,23032,48041,post,
24598,23007,48028,post,
24567,23013,48010,post,
24548,22997,47916,post,
24546,23010,47915,post,
17176,24221,48418,post,
17162,24218,48426,post,
19517,22864,47873,post,
25347,22636,48043,post,
25143,22509,48036,post,
19865,21695,48118,post,
19665,23166,47810,post,
19648,23180,47764,post,
19564,23148,47715,post,
24891,23107,47642,post,
24891,23100,47637,post,
24466,22956,47613,post,
19497,22813,47847,post,
22681,22571,47790,post,
22686,22568,47788,post,
22685,22585,47785,post,
19511,20948,48661,post,
25126,23419,48480,post,
25623,23504,47396,post,
25606,23504,47392,post,
17134,24343,48552,post,
22398,24362,48607,post,
22405,24415,48548,post,
22436,24407,48476,post,
22431,24412,48469,post,
17090,24390,48498,post,
17287,24362,48429,post,
20534,21588,47350,post,
25765,21533,47251,post,
25704,21622,47174,post,
25574,21475,47292,post,
25745,21490,47235,post,
24864,21719,47712,post,
25631,21375,47133,post,
23202,21159,47672,post,
23321,21104,47656,post,
23208,21146,47658,post,
23231,21073,47664,post,
23996,21043,47525,post,
24094,21031,47496,post,
24063,21146,47418,post,
24184,21109,47466,post,
26622,22037,47511,post,
26644,22025,47501,post,
26613,22053,47504,post,
21295,22672,48593,post,
21292,22674,48596,post,
21320,22623,48546,post,
21296,22651,48573,post,
20878,22018,47475,post,
19953,20411,47224,post,
22231,21750,47429,post,
19988,20471,47150,post,
18613,23239,48174,post,
18570,23236,48184,post,
20581,21511,47371,post,
20575,21542,47364,post,
26699,21993,47482,post,
24293,21857,47595,post,
18973,21765,47546,post,
22335,21888,47441,post,
22378,21830,47392,post,
17065,24293,48369,post,
17217,24372,48381,post,
17239,24353,48358,post,
17211,24370,48367,post,
17116,24397,48363,post,
26717,24659,46616,post,
26733,24629,46608,post,
26951,23796,46797,post,
19911,21680,48466,post,
25515,24372,46846,post,
26678,24666,47019,post,
27676,24349,47293,post,
27602,24342,47264,post,
16587,24325,47836,post,
16546,24354,47816,post,
24655,22301,48293,post,
24791,23874,46161,post,
24821,23907,46158,post,
24841,23990,46141,post,
24829,23935,46151,post,
24838,23967,46144,post,
24572,22268,48301,post,
24169,23768,47713,post,
25485,24374,46901,post,
24146,24208,47043,post,
24144,24232,47011,post,
24145,24224,47015,post,
24269,24208,47020,post,
24260,24125,46996,post,
28253,24293,46910,post,
18638,23328,48020,post,
25639,23902,45771,post,
24729,22010,46791,post,
24601,21932,46801,post,
24600,21935,46801,post,
24604,21924,46786,post,
18656,23211,48074,post,
18630,23209,48119,post,
18655,23176,48101,post,
18567,23157,48121,post,
18558,23133,48101,post,
18566,23099,48085,post,
18654,23283,48064,post,
18642,23234,48062,post,
24589,23069,48032,post,
24578,23075,48022,post,
18616,23203,47964,post,
18603,23204,47964,post,
24551,23092,47992,post,
27596,24323,47275,post,
23215,24003,47027,post,
24036,23932,47779,post,
24021,23895,47773,post,
24021,23898,47760,post,
26911,24059,46864,post,
26841,23900,46901,post,
22959,23879,47625,post,
22958,23875,47626,post,
22814,23786,47586,post,
24032,23050,44560,post,
20889,22087,47357,post,
19629,20706,44859,post,
19635,20715,44851,post,
19621,20628,44834,post,
20839,20379,45006,post,
27090,23370,47268,post,
27079,23376,47253,post,
27074,23486,47213,post,
27074,23484,47212,post,
27039,23493,47138,post,
24631,22058,46875,post,
22956,23684,47211,post,
25428,22690,46974,post,
23786,22649,46983,post,
23761,22649,46979,post,
20929,20459,46330,post,
20915,20463,46321,post,
23754,22649,46953,post,
23613,22689,46896,post,
23635,22677,46882,post,
27194,23235,47155,post,
22940,23171,47219,post,
22926,23198,47199,post,
27207,23212,47131,post,
25661,21494,47000,post,
25655,21486,46986,post,
24196,23020,47205,post,
22231,21780,47359,post,
24649,21787,47309,post,
21411,22010,47245,post,
21394,21984,47238,post,
24560,21936,47291,post,
21392,21978,47224,post,
19919,20431,47082,post,
24750,24175,46503,post,
19650,20549,45989,post,
20891,20499,45923,post,
19606,20533,45882,post,
20907,20402,46034,post,
20910,20395,45990,post,
26922,24051,46864,post,
20901,20390,45976,post,
26850,23849,46727,post,
22123,20627,43282,post,
22131,20620,43286,post,
22098,20547,43265,post,
24232,23130,44946,post,
24223,23112,44893,post,
24229,23118,44886,post,
20800,20548,44512,post,
20851,20618,44392,post,
22918,20233,44462,post,
21130,20208,44513,post,
21170,20183,44496,post,
22809,20188,44426,post,
23240,20049,44357,post,
23262,20048,44302,post,
23395,22862,43478,post,
24103,19439,44153,post,
25893,19623,44243,post,
24126,19560,44057,post,
19519,20819,44902,post,
24115,19774,44097,post,
24658,18937,44101,post,
24629,18954,44108,post,
26174,20734,43985,post,
26180,20716,43976,post,
26117,20764,43853,post,
26247,20638,43911,post,
26235,20605,43883,post,
26149,20620,43847,post,
24723,18909,44026,post,
24667,18891,44036,post,
24685,18895,44036,post,
24727,18990,43971,post,
22180,20661,43233,post,
25227,21977,42897,post,
22261,20669,43190,post,
20192,23136,47871,post,
20222,23140,47836,post,
21919,24030,48674,post,
17868,24287,48892,post,
21929,24060,48769,post,
19702,22698,49101,post,
19790,22731,49039,post,
19764,22725,49041,post,
22383,21097,48188,post,
19547,21522,48249,post,
26873,21832,47998,post,
26952,21842,47986,post,
19240,20693,48208,post,
19246,20669,48156,post,
19441,21566,48114,post,
19366,21288,48006,post,
22678,24285,49861,post,
18041,23215,48385,post,
24148,21125,48073,post,
20140,21025,48010,post,
20192,20979,48070,post,
21473,23448,48629,post,
21486,23448,48629,post,
21217,21585,47358,post,
21374,21494,47743,post,
19981,21094,47794,post,
24189,21041,47834,post,
20497,23340,48268,post,
20491,23347,48255,post,
19911,20560,47317,post,
19916,20579,47293,post,
21260,21636,47467,post,
21272,21597,47400,post,
24584,22306,48425,post,
17444,23931,48353,post,
17545,23964,48307,post,
17535,23903,48315,post,
20592,20205,47814,post,
20568,20210,47801,post,
18157,23556,48136,post,
24558,22269,48301,post,
22125,22257,48142,post,
24334,21365,48258,post,
24209,21344,48260,post,
24144,21420,48249,post,
19561,21301,48146,post,
19522,21283,48178,post,
22765,23352,47979,post,
23148,23258,47950,post,
19678,20648,44986,post,
19665,20597,44925,post,
22800,20657,46788,post,
19603,20835,47058,post,
19564,20829,47029,post,
19558,20826,47023,post,
19532,20636,46905,post,
19510,20583,46958,post,
22456,21949,47118,post,
22377,21967,47134,post,
26479,22924,46867,post,
26318,22960,45727,post,
26296,22966,45706,post,
26298,22880,45737,post,
22980,23478,47751,post,
22967,23606,47640,post,
22957,23750,47029,post,
22938,23797,47053,post,
22837,23889,47363,post,
22974,23615,47612,post,
22986,23620,47599,post,
23078,23592,47547,post,
22977,23635,47446,post,
23011,23609,47436,post,
22859,23756,47319,post,
22858,23752,47317,post,
22859,23734,47296,post,
19919,22912,48053,post,
20092,22892,48061,post,
20181,22779,48479,post,
24925,25517,49946,post,
21496,24164,49428,post,
23685,25135,50351,post,
23726,25145,50340,post,
18914,22925,48688,post,
18895,22925,48669,post,
17039,24804,49406,post,
18909,23041,48405,post,
19446,21383,47548,post,
19322,21352,47541,post,
18845,22924,48589,post,
18861,23062,48323,post,
18759,23285,48293,post,
20037,23241,48218,post,
20227,23236,48233,post,
20547,22792,48346,post,
20463,22924,48288,post,
20229,22959,48229,post,
18161,23585,48089,post,
18225,23490,48125,post,
20212,23097,48059,post,
22475,22167,46679,post,
28335,25296,47421,post,
22500,22149,46634,post,
22502,22144,46628,post,
28341,25353,47440,post,
21908,22248,47073,post,
21603,22209,47025,post,
21392,22117,47001,post,
21377,22093,47008,post,
22068,22204,46969,post,
22028,22219,46940,post,
22395,22252,46893,post,
20998,22007,47180,post,
20931,22001,47165,post,
22811,22206,46448,post,
28262,25064,47549,post,
23630,25064,50707,post,
23641,25070,50703,post,
21730,23783,49029,post,
21623,23728,49055,post,
23557,25061,50680,post,
23145,24528,50328,post,
18956,22934,48118,post,
23713,24732,50083,post,
23705,24721,50078,post,
19667,22802,48955,post,
19873,21566,48796,post,
19887,21527,48808,post,
19621,22724,48995,post,
25443,21815,48024,post,
21115,22241,48118,post,
20994,22171,47925,post,
23301,25114,49508,post,
23268,25101,49485,post,
20226,23362,48480,post,
20218,23346,48467,post,
20191,23367,48462,post,
20872,21332,47182,post,
19982,20542,47141,post,
24854,21639,47529,post,
24798,21507,47505,post,
24782,21665,47448,post,
24816,21638,47451,post,
18484,23174,48148,post,
18406,23179,48201,post,
20400,20225,47741,post,
20519,20131,47648,post,
20026,21131,48593,post,
20038,21102,48546,post,
24413,21719,48428,post,
24327,21672,48394,post,
24724,22153,48330,post,
24675,22107,48297,post,
25545,21828,48145,post,
21963,21433,48347,post,
21955,21429,48331,post,
20230,21326,48283,post,
20432,21442,48197,post,
20195,21309,48193,post,
20248,21199,48275,post,
20560,23512,48062,post,
20565,23523,48032,post,
20518,23521,48028,post,
22716,23531,47997,post,
22738,23436,48015,post,
20688,20913,46766,post,
19226,20723,44630,post,
19800,20476,46925,post,
19676,20472,46918,post,
19759,20434,46932,post,
20442,20682,44132,post,
20363,20691,44127,post,
20400,20658,44159,post,
20335,20565,44067,post,
21697,19950,43822,post,
21556,21005,43749,post,
21561,21001,43743,post,
26046,24389,47290,post,
25946,24326,47289,post,
18979,24044,45897,post,
24305,25320,51108,post,
24226,25316,51105,post,
23144,25510,50361,post,
22799,25128,49543,post,
22737,25103,49527,post,
25405,21485,46547,post,
25486,22318,46677,post,
25563,21758,46689,post,
25555,21785,46673,post,
25574,21788,46651,post,
25558,22071,46813,post,
19751,21601,47295,post,
19517,21436,47389,post,
21239,21360,47263,post,
22586,20266,46519,post,
22581,20345,46488,post,
22524,20271,46488,post,
22213,22214,46725,post,
22369,22132,46652,post,
22215,21458,46832,post,
22175,21422,46799,post,
19004,21143,46819,post,
22821,20397,46312,post,
22879,20366,46212,post,
25258,20755,45624,post,
22087,19505,43485,post,
22068,19501,43490,post,
25242,20698,45413,post,
17238,21174,45150,post,
23371,20197,44226,post,
24021,19680,43760,post,
23356,19058,42263,post,
23336,19059,42275,post,
22796,24448,48985,post,
19093,21700,48657,post,
19017,21543,48692,post,
19019,21543,48672,post,
23401,25401,49893,post,
23415,25401,49871,post,
23283,25366,49871,post,
19502,23178,47725,post,
19632,22971,47682,post,
19787,22918,47722,post,
22123,24469,48513,post,
22191,24508,48493,post,
22203,24384,48426,post,
